# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1555229_sorted.bam" "SRR1555228_sorted.bam" "SRR1555225_sorted.bam" "SRR1555222_sorted.bam" "SRR1555226_sorted.bam" "SRR1555230_sorted.bam" "SRR1555224_sorted.bam" "SRR1555220_sorted.bam" "SRR1555221_sorted.bam" "SRR1555227_sorted.bam" "SRR1555223_sorted.bam" "SRR1555231_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1555229_sorted.bam	SRR1555228_sorted.bam	SRR1555225_sorted.bam	SRR1555222_sorted.bam	SRR1555226_sorted.bam	SRR1555230_sorted.bam	SRR1555224_sorted.bam	SRR1555220_sorted.bam	SRR1555221_sorted.bam	SRR1555227_sorted.bam	SRR1555223_sorted.bam	SRR1555231_sorted.bam
gene-MSMEI_RS16840	NC_018289.1	3490969	3491397	-	429	1	3	43	77	1	8	21	303	239	4	141	3
gene-MSMEI_RS16845	NC_018289.1	3491490	3492452	-	963	1	1	26	45	0	1	10	156	152	4	60	0
gene-MSMEI_RS16850	NC_018289.1	3492810	3493580	-	771	0	0	1	1	0	0	1	2	8	0	6	0
gene-MSMEI_RS16855	NC_018289.1	3493577	3495001	-	1425	1	0	0	0	0	0	1	1	6	0	0	0
gene-MSMEI_RS16860	NC_018289.1	3495236	3496315	+	1080	0	1	1	3	0	0	0	0	13	1	2	0
gene-MSMEI_RS16865	NC_018289.1	3496372	3497154	+	783	0	0	2	2	0	0	0	1	9	2	0	1
gene-MSMEI_RS16870	NC_018289.1	3497182	3498036	+	855	0	0	2	2	0	0	0	5	7	0	7	0
gene-MSMEI_RS16875	NC_018289.1	3498038	3498652	-	615	0	1	2	2	0	0	2	3	10	0	8	0
gene-MSMEI_RS16880	NC_018289.1	3498677	3499528	-	852	0	2	2	2	1	0	2	3	7	1	18	0
gene-MSMEI_RS16885	NC_018289.1	3499701	3500618	+	918	0	0	1	0	0	3	1	1	1	0	1	0
gene-MSMEI_RS16890	NC_018289.1	3500678	3501043	+	366	0	0	0	0	0	0	0	0	1	0	0	0
gene-MSMEI_RS16895	NC_018289.1	3501604	3502728	+	1125	1	0	4	0	0	0	1	4	6	1	8	0
gene-MSMEI_RS16900	NC_018289.1	3502840	3503445	+	606	0	3	3	1	0	2	0	6	16	3	5	0
gene-MSMEI_RS16910	NC_018289.1	3503872	3505383	+	1512	1	0	6	5	1	3	4	23	20	4	17	0
gene-MSMEI_RS16915	NC_018289.1	3505339	3506808	-	1470	0	0	0	1	0	0	2	3	4	1	0	0
gene-MSMEI_RS16920	NC_018289.1	3507118	3507747	+	630	0	2	5	8	1	0	4	20	24	3	35	0
gene-MSMEI_RS16925	NC_018289.1	3507811	3508203	+	393	2	2	23	24	0	0	12	20	28	6	39	3
gene-MSMEI_RS16930	NC_018289.1	3508229	3508807	+	579	1	2	3	10	0	0	0	8	17	0	7	0
gene-MSMEI_RS16935	NC_018289.1	3508819	3510171	-	1353	0	0	6	1	0	0	5	3	9	2	13	0
gene-MSMEI_RS35450	NC_018289.1	3510506	3510661	+	156	0	0	441	289	3	2	196	184	206	6	867	3
gene-MSMEI_RS16945	NC_018289.1	3510856	3512244	+	1389	4	0	20	19	2	7	11	196	212	2	42	4
gene-MSMEI_RS16950	NC_018289.1	3512278	3512820	-	543	0	0	0	1	0	0	0	18	22	2	2	0
gene-MSMEI_RS16955	NC_018289.1	3512980	3513786	+	807	0	0	4	3	0	0	5	10	22	0	13	2
gene-MSMEI_RS35455	NC_018289.1	3513868	3514026	+	159	0	0	2	4	0	0	0	8	33	3	8	0
gene-MSMEI_RS16965	NC_018289.1	3514048	3515547	-	1500	1	1	5	5	1	2	1	24	44	0	12	0
gene-MSMEI_RS16970	NC_018289.1	3515653	3516666	+	1014	0	0	0	1	0	0	1	1	0	1	1	0
gene-MSMEI_RS35815	NC_018289.1	3516672	3517046	+	375	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS16980	NC_018289.1	3517198	3517842	+	645	0	0	13	0	0	0	4	8	20	0	8	0
gene-MSMEI_RS16985	NC_018289.1	3517847	3518998	-	1152	0	0	1	0	0	1	1	3	3	1	2	0
gene-MSMEI_RS16990	NC_018289.1	3519233	3519880	-	648	0	0	0	1	0	1	0	2	3	0	0	1
gene-MSMEI_RS16995	NC_018289.1	3519990	3520685	+	696	0	0	4	4	0	0	2	2	10	2	6	0
gene-MSMEI_RS17000	NC_018289.1	3520708	3521559	-	852	1	3	6	3	0	1	7	21	15	6	27	1
gene-MSMEI_RS17005	NC_018289.1	3521654	3522232	+	579	0	1	2	0	0	0	0	4	9	1	1	0
gene-MSMEI_RS17010	NC_018289.1	3522401	3522643	+	243	0	1	0	1	0	1	0	18	18	1	5	0
gene-MSMEI_RS17020	NC_018289.1	3522796	3523161	+	366	0	0	1	4	1	0	2	23	19	0	2	0
gene-MSMEI_RS17025	NC_018289.1	3523167	3523610	-	444	0	0	0	2	0	0	2	13	10	1	10	2
gene-MSMEI_RS17030	NC_018289.1	3523744	3525123	-	1380	1	1	8	2	4	0	1	20	33	3	16	0
gene-MSMEI_RS17035	NC_018289.1	3525172	3526008	-	837	0	0	0	0	2	0	0	3	5	0	0	0
gene-MSMEI_RS17040	NC_018289.1	3526112	3527695	-	1584	0	0	0	4	1	0	1	10	17	1	3	0
gene-MSMEI_RS17045	NC_018289.1	3528049	3528489	+	441	0	1	0	1	0	0	3	6	12	1	4	0
gene-MSMEI_RS17050	NC_018289.1	3528529	3530775	+	2247	1	0	9	9	0	0	5	19	60	2	20	0
gene-MSMEI_RS17055	NC_018289.1	3530941	3531606	+	666	0	0	1	1	0	0	0	4	4	0	2	0
gene-MSMEI_RS17060	NC_018289.1	3531612	3532556	-	945	0	0	0	0	0	0	0	3	3	0	0	0
gene-MSMEI_RS17065	NC_018289.1	3532640	3533656	-	1017	0	0	2	7	1	0	3	1	4	0	12	0
gene-MSMEI_RS17070	NC_018289.1	3533735	3535594	-	1860	1	2	12	37	1	6	5	38	31	2	46	5
gene-MSMEI_RS17075	NC_018289.1	3535853	3537409	+	1557	2	2	0	8	0	1	0	5	13	1	9	0
gene-MSMEI_RS17080	NC_018289.1	3537396	3537785	-	390	2	1	1	1	0	2	0	3	2	1	3	0
gene-MSMEI_RS17085	NC_018289.1	3537803	3538390	-	588	0	0	1	0	0	0	1	1	3	1	5	0
gene-MSMEI_RS17090	NC_018289.1	3538492	3539403	+	912	0	0	0	1	0	0	1	0	1	0	0	0
gene-MSMEI_RS17095	NC_018289.1	3539486	3540766	+	1281	0	0	1	0	0	0	0	1	5	1	1	0
gene-MSMEI_RS17100	NC_018289.1	3540766	3541965	+	1200	0	0	0	0	0	0	0	3	7	0	0	1
gene-MSMEI_RS17105	NC_018289.1	3541976	3542605	+	630	0	0	0	5	0	0	0	2	2	1	0	0
gene-MSMEI_RS17110	NC_018289.1	3542602	3543318	+	717	0	0	0	0	0	1	1	2	2	1	0	0
gene-MSMEI_RS17115	NC_018289.1	3543322	3544104	-	783	0	0	3	2	0	0	1	4	8	1	1	0
gene-MSMEI_RS17120	NC_018289.1	3544162	3545283	-	1122	1	4	9	12	1	3	0	20	30	5	16	2
gene-MSMEI_RS17125	NC_018289.1	3545368	3546030	-	663	6	4	9	14	1	4	3	30	69	9	35	0
gene-MSMEI_RS17130	NC_018289.1	3546383	3547060	+	678	0	1	8	7	0	3	7	19	19	6	22	8
gene-MSMEI_RS17135	NC_018289.1	3547187	3547681	-	495	7	1	27	26	4	7	20	102	194	16	97	6
gene-MSMEI_RS17140	NC_018289.1	3547792	3548721	+	930	0	0	2	1	0	3	0	0	6	0	5	1
gene-MSMEI_RS17145	NC_018289.1	3548735	3549787	-	1053	0	0	1	1	0	0	0	4	3	0	0	0
gene-MSMEI_RS17150	NC_018289.1	3549834	3550088	+	255	0	0	1	0	0	0	0	5	4	0	4	0
gene-MSMEI_RS17155	NC_018289.1	3550141	3550806	+	666	5	2	5	3	1	0	1	24	35	7	11	2
gene-MSMEI_RS17160	NC_018289.1	3550808	3551335	-	528	3	2	2	1	0	1	1	6	14	2	5	1
gene-MSMEI_RS17165	NC_018289.1	3551368	3551964	-	597	0	2	2	2	1	4	1	19	8	7	5	3
gene-MSMEI_RS17170	NC_018289.1	3551961	3553418	-	1458	0	0	1	0	0	0	1	1	0	0	1	2
gene-MSMEI_RS17175	NC_018289.1	3553435	3554091	-	657	0	0	0	0	0	0	0	0	2	0	0	0
gene-MSMEI_RS17180	NC_018289.1	3554326	3555297	+	972	1	1	2	3	0	1	1	9	14	2	6	0
gene-MSMEI_RS17185	NC_018289.1	3555302	3555988	-	687	1	1	2	11	0	0	4	14	20	2	9	2
gene-MSMEI_RS17190	NC_018289.1	3556121	3557335	-	1215	3	3	14	4	3	0	7	32	58	3	21	3
gene-MSMEI_RS17195	NC_018289.1	3557699	3558223	-	525	1	2	7	12	1	7	6	45	48	9	26	6
gene-MSMEI_RS17200	NC_018289.1	3558349	3559503	+	1155	0	2	1	6	0	0	0	6	6	0	3	0
gene-MSMEI_RS17205	NC_018289.1	3559539	3559880	+	342	2	0	21	13	2	4	13	42	60	11	48	3
gene-MSMEI_RS17210	NC_018289.1	3559931	3560383	+	453	14	5	58	28	4	10	29	90	137	26	178	13
gene-MSMEI_RS17215	NC_018289.1	3560736	3561209	+	474	1	4	29	7	0	8	21	24	29	3	58	0
gene-MSMEI_RS17220	NC_018289.1	3561206	3564115	+	2910	12	3	68	57	3	7	23	120	175	15	195	5
gene-MSMEI_RS17225	NC_018289.1	3564137	3564877	-	741	2	0	12	4	1	0	1	11	16	3	27	1
gene-MSMEI_RS17235	NC_018289.1	3565412	3566014	+	603	1	0	2	5	0	2	1	4	16	5	11	3
gene-MSMEI_RS17240	NC_018289.1	3566066	3566812	+	747	5	3	17	10	1	1	9	9	27	9	29	1
gene-MSMEI_RS17245	NC_018289.1	3566936	3567283	-	348	0	0	4	2	0	0	5	5	8	1	16	1
gene-MSMEI_RS17250	NC_018289.1	3567824	3568369	+	546	0	2	1	0	0	0	1	2	9	1	0	0
gene-MSMEI_RS17255	NC_018289.1	3568461	3568712	+	252	0	0	1	1	0	1	3	2	7	1	1	1
gene-MSMEI_RS17260	NC_018289.1	3568690	3570162	+	1473	1	2	0	4	0	5	2	11	21	4	3	1
gene-MSMEI_RS17265	NC_018289.1	3570185	3571582	+	1398	0	0	0	7	1	2	0	13	12	4	8	1
gene-MSMEI_RS17270	NC_018289.1	3571705	3572598	+	894	6	3	11	10	2	0	5	23	83	10	30	2
gene-MSMEI_RS17275	NC_018289.1	3572635	3573552	+	918	0	0	2	3	0	2	1	18	29	3	12	0
gene-MSMEI_RS17280	NC_018289.1	3573624	3574277	+	654	0	0	2	3	1	0	0	3	4	0	16	0
gene-MSMEI_RS17285	NC_018289.1	3574387	3575772	+	1386	0	1	2	0	1	1	2	2	5	1	1	0
gene-MSMEI_RS17290	NC_018289.1	3575769	3576854	-	1086	0	0	2	0	0	0	2	5	13	3	4	0
gene-MSMEI_RS17295	NC_018289.1	3576897	3578180	-	1284	1	0	7	16	3	2	2	16	38	6	35	4
gene-MSMEI_RS17300	NC_018289.1	3578239	3579447	-	1209	2	4	15	16	1	2	8	24	43	7	47	2
gene-MSMEI_RS17305	NC_018289.1	3579501	3579728	-	228	0	1	8	7	3	1	3	15	61	0	22	1
gene-MSMEI_RS17310	NC_018289.1	3579786	3580523	-	738	0	1	3	1	0	0	0	1	3	0	2	0
gene-MSMEI_RS17315	NC_018289.1	3581712	3582449	-	738	0	0	2	4	0	0	0	6	9	2	1	0
gene-MSMEI_RS17320	NC_018289.1	3582505	3582885	+	381	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS17325	NC_018289.1	3582990	3584120	+	1131	0	0	1	1	0	0	1	0	5	1	1	0
gene-MSMEI_RS17330	NC_018289.1	3584248	3584835	+	588	0	0	2	2	0	0	2	0	0	0	6	0
gene-MSMEI_RS17335	NC_018289.1	3584832	3587081	+	2250	1	0	1	2	0	0	2	5	6	0	20	0
gene-MSMEI_RS17340	NC_018289.1	3587166	3587594	-	429	0	0	0	3	0	0	0	2	4	2	3	0
gene-MSMEI_RS17345	NC_018289.1	3587834	3589120	+	1287	0	0	5	0	0	0	2	1	2	0	1	0
gene-MSMEI_RS17350	NC_018289.1	3589041	3589340	-	300	0	0	0	0	0	0	0	0	1	0	2	0
gene-MSMEI_RS17355	NC_018289.1	3589543	3590319	+	777	0	0	0	0	0	0	0	0	4	0	0	0
gene-MSMEI_RS17360	NC_018289.1	3590419	3591030	+	612	0	0	0	0	0	0	0	1	2	1	3	0
gene-MSMEI_RS17365	NC_018289.1	3591092	3591814	+	723	0	0	2	2	2	1	0	9	2	1	2	0
gene-MSMEI_RS17370	NC_018289.1	3591811	3592461	+	651	5	0	4	5	0	4	0	22	35	0	2	0
gene-MSMEI_RS17375	NC_018289.1	3592445	3593224	-	780	4	2	5	10	0	2	1	39	78	2	21	1
gene-MSMEI_RS17380	NC_018289.1	3593350	3593955	-	606	0	0	1	3	0	2	0	4	18	1	5	0
gene-MSMEI_RS17385	NC_018289.1	3593979	3595409	-	1431	3	0	0	1	0	1	1	15	26	4	8	1
gene-MSMEI_RS17390	NC_018289.1	3595683	3597140	+	1458	1	0	0	2	0	0	1	8	16	2	4	0
gene-MSMEI_RS17395	NC_018289.1	3597137	3598087	-	951	2	0	3	1	0	0	0	19	21	5	8	1
gene-MSMEI_RS17400	NC_018289.1	3598189	3598629	+	441	0	0	3	8	2	0	5	4	12	1	11	0
gene-MSMEI_RS17405	NC_018289.1	3598682	3599725	+	1044	0	0	0	2	0	0	2	5	7	0	4	0
gene-MSMEI_RS17410	NC_018289.1	3599805	3601679	+	1875	1	0	8	10	0	1	9	44	63	2	27	1
gene-MSMEI_RS17415	NC_018289.1	3601687	3601926	+	240	2	0	14	5	0	2	0	19	18	0	34	0
gene-MSMEI_RS17420	NC_018289.1	3601939	3602799	-	861	10	1	195	99	2	8	47	97	125	15	363	10
gene-MSMEI_RS17430	NC_018289.1	3602999	3603220	+	222	0	0	0	0	0	0	0	6	5	0	2	0
gene-MSMEI_RS17435	NC_018289.1	3603217	3603588	+	372	0	0	1	4	0	0	0	13	17	0	3	0
gene-MSMEI_RS17440	NC_018289.1	3603530	3604423	-	894	0	0	2	3	1	0	2	27	43	0	8	0
gene-MSMEI_RS17445	NC_018289.1	3604428	3604958	-	531	0	0	2	7	1	0	1	38	45	2	13	0
gene-MSMEI_RS17450	NC_018289.1	3605078	3605974	-	897	0	1	29	17	1	3	10	147	115	14	75	2
gene-MSMEI_RS17455	NC_018289.1	3606036	3606656	-	621	8	5	40	38	6	0	17	416	320	22	122	5
gene-MSMEI_RS17460	NC_018289.1	3606841	3608289	+	1449	0	1	0	0	0	0	0	9	8	0	7	1
gene-MSMEI_RS17465	NC_018289.1	3608675	3609562	+	888	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS17470	NC_018289.1	3609573	3610286	+	714	0	0	0	0	0	0	0	0	1	0	0	0
gene-MSMEI_RS17475	NC_018289.1	3610283	3610963	+	681	0	0	0	0	0	0	1	0	0	1	1	0
gene-MSMEI_RS17480	NC_018289.1	3610994	3611749	+	756	0	0	0	0	0	0	0	0	2	0	2	0
gene-MSMEI_RS17485	NC_018289.1	3611805	3613082	+	1278	0	0	0	1	0	0	1	7	3	1	1	0
gene-MSMEI_RS17490	NC_018289.1	3613101	3614312	-	1212	0	0	0	0	0	0	3	1	7	0	3	0
gene-MSMEI_RS17495	NC_018289.1	3614577	3615989	+	1413	0	0	0	0	0	0	0	1	3	0	0	0
gene-MSMEI_RS17500	NC_018289.1	3616030	3617049	+	1020	0	0	0	0	0	0	0	1	0	0	2	0
gene-MSMEI_RS17505	NC_018289.1	3617077	3617925	+	849	0	0	1	1	0	0	0	2	3	1	2	0
gene-MSMEI_RS17510	NC_018289.1	3617939	3619510	+	1572	0	1	2	1	0	0	1	1	2	0	0	0
gene-MSMEI_RS17515	NC_018289.1	3619570	3621015	-	1446	0	0	1	0	0	0	0	4	0	0	3	0
gene-MSMEI_RS17520	NC_018289.1	3621170	3622105	-	936	0	0	0	3	0	0	0	3	2	0	0	0
gene-MSMEI_RS17525	NC_018289.1	3622187	3623113	+	927	0	0	0	0	0	0	1	4	9	0	4	0
gene-MSMEI_RS17530	NC_018289.1	3623118	3623480	-	363	0	0	0	0	0	0	0	10	5	0	0	0
gene-MSMEI_RS17535	NC_018289.1	3623521	3624891	-	1371	0	0	1	0	0	0	0	4	10	0	0	0
gene-MSMEI_RS17540	NC_018289.1	3624925	3625407	-	483	1	0	0	0	0	0	0	4	8	0	3	0
gene-MSMEI_RS17545	NC_018289.1	3625580	3627640	-	2061	0	0	5	8	1	1	1	75	58	2	23	3
gene-MSMEI_RS17550	NC_018289.1	3627797	3628282	-	486	2	1	20	16	1	1	7	276	262	12	37	1
gene-MSMEI_RS17555	NC_018289.1	3628534	3629166	+	633	2	0	16	5	0	0	4	2	6	1	16	0
gene-MSMEI_RS17560	NC_018289.1	3629172	3629381	+	210	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS17565	NC_018289.1	3629378	3630145	-	768	0	1	1	2	0	0	1	5	9	0	7	0
gene-MSMEI_RS17570	NC_018289.1	3630205	3630948	-	744	0	2	1	0	0	0	2	3	9	0	4	0
gene-MSMEI_RS17575	NC_018289.1	3630985	3633039	+	2055	1	0	1	1	0	2	0	13	11	1	1	0
gene-MSMEI_RS17580	NC_018289.1	3633055	3633684	-	630	0	0	0	0	0	0	1	3	2	0	1	0
gene-MSMEI_RS17585	NC_018289.1	3633833	3634408	+	576	0	0	0	2	0	0	0	1	1	1	4	0
gene-MSMEI_RS17590	NC_018289.1	3634444	3635577	+	1134	0	0	0	3	0	0	1	0	3	0	6	0
gene-MSMEI_RS17595	NC_018289.1	3635516	3637201	+	1686	0	1	0	2	0	3	0	10	19	1	10	0
gene-MSMEI_RS17600	NC_018289.1	3637256	3637735	+	480	0	0	3	1	0	1	0	3	7	1	4	0
gene-MSMEI_RS17605	NC_018289.1	3637732	3639039	+	1308	1	1	3	3	0	0	0	9	20	2	11	0
gene-MSMEI_RS17610	NC_018289.1	3639042	3639491	-	450	0	0	0	3	0	0	0	6	6	0	2	1
gene-MSMEI_RS17615	NC_018289.1	3639637	3641769	+	2133	2	0	1	0	0	0	1	2	13	1	3	0
gene-MSMEI_RS17620	NC_018289.1	3641766	3643160	+	1395	0	0	0	0	0	0	0	5	8	1	0	0
gene-MSMEI_RS17625	NC_018289.1	3643371	3644378	+	1008	7	2	18	26	1	0	8	74	137	5	120	0
gene-MSMEI_RS17630	NC_018289.1	3644441	3645202	-	762	0	0	9	8	0	0	4	5	10	0	33	0
gene-MSMEI_RS17635	NC_018289.1	3645342	3647681	+	2340	0	0	168	211	1	9	84	26	29	2	367	2
gene-MSMEI_RS17640	NC_018289.1	3647812	3648837	+	1026	0	0	11	16	0	1	7	7	3	0	41	0
gene-MSMEI_RS17645	NC_018289.1	3648979	3651858	-	2880	0	0	5	2	0	0	2	2	1	0	7	0
gene-MSMEI_RS17650	NC_018289.1	3651837	3652235	-	399	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS17655	NC_018289.1	3652452	3653774	-	1323	0	0	2	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS17660	NC_018289.1	3654054	3655493	+	1440	0	0	2	1	0	0	1	1	1	0	1	0
gene-MSMEI_RS17670	NC_018289.1	3655718	3655942	+	225	0	0	0	0	0	0	1	0	0	0	0	0
gene-MSMEI_RS17675	NC_018289.1	3655944	3656819	+	876	0	0	3	1	0	0	0	0	1	0	0	0
gene-MSMEI_RS17680	NC_018289.1	3656819	3657067	+	249	0	0	3	1	0	0	0	0	1	0	0	0
gene-MSMEI_RS17685	NC_018289.1	3657079	3657705	+	627	1	0	0	1	0	0	1	3	9	0	1	0
gene-MSMEI_RS17690	NC_018289.1	3657712	3658440	+	729	0	0	2	4	0	0	4	7	26	0	6	0
gene-MSMEI_RS17695	NC_018289.1	3658452	3659681	+	1230	0	0	0	8	2	2	0	8	25	2	7	4
gene-MSMEI_RS17700	NC_018289.1	3659828	3660496	+	669	0	0	5	7	0	1	2	3	9	0	4	0
gene-MSMEI_RS17705	NC_018289.1	3660496	3663702	+	3207	1	1	3	12	0	0	2	25	39	7	29	0
gene-MSMEI_RS17710	NC_018289.1	3663757	3664806	-	1050	1	1	0	2	0	0	0	19	24	0	6	0
gene-MSMEI_RS17715	NC_018289.1	3664841	3665890	-	1050	0	0	2	1	0	0	3	14	16	1	1	0
gene-MSMEI_RS17720	NC_018289.1	3665932	3666966	-	1035	0	0	2	2	0	0	0	1	10	0	0	0
gene-MSMEI_RS17725	NC_018289.1	3666963	3668501	-	1539	0	0	4	0	2	1	3	5	15	3	1	2
gene-MSMEI_RS17730	NC_018289.1	3668498	3669544	-	1047	0	0	0	1	0	0	0	1	5	0	0	0
gene-MSMEI_RS17735	NC_018289.1	3669538	3670305	-	768	0	0	1	0	0	0	2	3	3	0	3	0
gene-MSMEI_RS17740	NC_018289.1	3670332	3671372	-	1041	0	0	1	2	1	1	0	5	4	0	2	0
gene-MSMEI_RS17745	NC_018289.1	3671571	3672551	+	981	1	0	0	0	1	0	0	5	6	1	2	0
gene-MSMEI_RS17750	NC_018289.1	3672548	3673330	+	783	0	0	0	1	0	0	1	6	7	0	1	0
gene-MSMEI_RS17755	NC_018289.1	3673347	3674819	-	1473	1	0	3	1	0	0	2	9	11	3	8	0
gene-MSMEI_RS17760	NC_018289.1	3674870	3675751	-	882	0	1	1	5	0	1	6	4	7	1	13	1
gene-MSMEI_RS17765	NC_018289.1	3675880	3678252	+	2373	0	0	2	1	0	0	1	28	34	0	7	0
gene-MSMEI_RS17770	NC_018289.1	3678314	3679081	+	768	2	1	7	5	0	0	7	22	40	4	14	1
gene-MSMEI_RS17775	NC_018289.1	3679083	3679694	-	612	0	1	0	0	0	0	0	6	12	0	6	1
gene-MSMEI_RS17780	NC_018289.1	3679812	3680303	+	492	0	0	1	0	0	1	0	3	0	0	4	0
gene-MSMEI_RS17785	NC_018289.1	3680318	3681316	-	999	0	0	1	0	0	0	0	11	30	1	1	0
gene-MSMEI_RS17790	NC_018289.1	3681352	3681654	-	303	0	0	1	0	0	0	1	14	16	0	2	0
gene-MSMEI_RS17795	NC_018289.1	3682136	3682393	+	258	0	0	0	1	0	0	0	3	2	1	0	4
gene-MSMEI_RS17800	NC_018289.1	3682457	3683518	-	1062	5	2	17	15	1	3	8	47	61	2	22	0
gene-MSMEI_RS17805	NC_018289.1	3683886	3684557	+	672	3	1	4	4	0	0	1	79	80	13	13	1
gene-MSMEI_RS17810	NC_018289.1	3684580	3685509	+	930	5	2	20	17	1	4	9	109	112	10	51	5
gene-MSMEI_RS17815	NC_018289.1	3685609	3686982	+	1374	15	13	87	59	4	8	47	341	279	14	235	8
gene-MSMEI_RS17820	NC_018289.1	3687002	3687640	-	639	3	3	2	9	0	2	1	68	77	4	14	2
gene-MSMEI_RS17825	NC_018289.1	3687640	3688326	-	687	0	0	0	5	1	0	1	20	22	2	10	1
gene-MSMEI_RS17830	NC_018289.1	3688357	3688992	-	636	2	0	2	4	0	0	0	8	5	1	6	0
gene-MSMEI_RS17835	NC_018289.1	3688993	3690726	-	1734	4	2	9	31	1	0	3	75	64	2	31	0
gene-MSMEI_RS17840	NC_018289.1	3690726	3691037	-	312	1	0	2	3	0	0	0	11	8	0	9	0
gene-MSMEI_RS17845	NC_018289.1	3691065	3691367	-	303	2	0	1	3	0	0	0	8	18	1	12	0
gene-MSMEI_RS17850	NC_018289.1	3691450	3691857	-	408	0	1	20	8	0	0	9	10	27	2	22	0
gene-MSMEI_RS17855	NC_018289.1	3692009	3692782	-	774	0	0	26	25	1	0	24	2	9	0	91	0
gene-MSMEI_RS17860	NC_018289.1	3693008	3693424	+	417	0	3	39	7	2	6	13	113	158	16	95	4
gene-MSMEI_RS17865	NC_018289.1	3693439	3694395	+	957	1	2	8	11	1	5	7	73	86	2	29	1
gene-MSMEI_RS17870	NC_018289.1	3694446	3695912	+	1467	1	6	16	12	0	2	5	72	108	5	63	4
gene-MSMEI_RS17875	NC_018289.1	3695927	3697363	+	1437	2	1	13	27	1	4	3	56	59	11	78	2
gene-MSMEI_RS17880	NC_018289.1	3697346	3698398	-	1053	0	0	0	8	0	0	1	7	6	0	3	0
gene-MSMEI_RS17885	NC_018289.1	3698400	3699953	-	1554	1	1	2	3	0	3	0	6	22	1	5	2
gene-MSMEI_RS17890	NC_018289.1	3699950	3700990	-	1041	2	1	2	8	2	2	0	8	25	0	9	2
gene-MSMEI_RS17895	NC_018289.1	3701389	3702759	+	1371	4	0	9	9	2	0	2	35	57	10	24	6
gene-MSMEI_RS17900	NC_018289.1	3702752	3703846	+	1095	2	0	11	7	0	2	9	18	43	11	26	3
gene-MSMEI_RS17905	NC_018289.1	3703839	3704867	+	1029	0	4	20	10	0	0	6	41	51	10	26	1
gene-MSMEI_RS17910	NC_018289.1	3704864	3707062	+	2199	11	8	52	40	5	4	31	330	386	21	163	11
gene-MSMEI_RS17915	NC_018289.1	3707110	3709398	+	2289	10	2	20	64	4	5	7	129	137	8	101	6
gene-MSMEI_RS17920	NC_018289.1	3709464	3712304	-	2841	9	5	17	24	4	2	6	81	88	10	77	2
gene-MSMEI_RS17930	NC_018289.1	3712636	3713250	-	615	4	4	16	25	2	1	12	108	158	10	60	6
gene-MSMEI_RS17935	NC_018289.1	3713504	3713998	-	495	1	3	7	5	2	0	2	78	99	7	27	0
gene-MSMEI_RS17940	NC_018289.1	3714092	3714856	-	765	3	1	7	36	3	1	8	43	77	6	83	2
gene-MSMEI_RS17945	NC_018289.1	3714892	3715368	-	477	3	1	30	56	1	9	27	87	200	8	182	5
gene-MSMEI_RS17950	NC_018289.1	3715545	3715940	-	396	0	1	3	5	0	0	5	18	35	6	10	0
gene-MSMEI_RS17955	NC_018289.1	3715963	3716796	-	834	0	0	5	2	3	0	10	15	14	2	24	0
gene-MSMEI_RS17960	NC_018289.1	3716823	3717155	-	333	0	0	1	4	0	0	3	19	18	0	8	0
gene-MSMEI_RS17965	NC_018289.1	3717185	3718108	-	924	1	0	1	4	0	0	2	11	12	0	8	0
gene-MSMEI_RS17970	NC_018289.1	3718119	3718745	-	627	2	0	0	1	0	0	0	18	18	1	17	0
gene-MSMEI_RS17975	NC_018289.1	3718769	3721123	-	2355	3	1	18	38	2	8	6	49	79	6	86	2
gene-MSMEI_RS17980	NC_018289.1	3721222	3723147	+	1926	1	0	12	14	0	0	4	30	60	4	59	2
gene-MSMEI_RS17985	NC_018289.1	3723161	3725101	+	1941	1	1	4	2	0	0	0	11	28	0	15	1
gene-MSMEI_RS17990	NC_018289.1	3725115	3726614	-	1500	0	1	3	0	0	0	0	3	11	1	7	1
gene-MSMEI_RS17995	NC_018289.1	3726611	3727105	-	495	0	0	2	0	0	0	0	0	3	0	2	0
gene-MSMEI_RS18000	NC_018289.1	3727150	3727839	-	690	0	0	0	1	0	0	0	2	4	0	1	1
gene-MSMEI_RS18005	NC_018289.1	3727954	3728397	+	444	0	0	1	0	0	0	8	12	9	0	10	1
gene-MSMEI_RS18010	NC_018289.1	3728417	3729109	-	693	4	2	13	5	2	2	10	83	119	15	50	2
gene-MSMEI_RS18015	NC_018289.1	3729285	3729911	-	627	3	3	11	3	0	3	6	94	100	0	26	1
gene-MSMEI_RS18020	NC_018289.1	3730061	3731476	-	1416	0	1	0	0	0	0	1	6	8	1	16	0
