# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR3084371_sorted.bam" "SRR3084369_sorted.bam" "SRR3084378_sorted.bam" "SRR3084370_sorted.bam" "SRR3084368_sorted.bam" "SRR3084374_sorted.bam" "SRR3084376_sorted.bam" "SRR3084367_sorted.bam" "SRR3084375_sorted.bam" "SRR3084372_sorted.bam" "SRR3084373_sorted.bam" "SRR3084377_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR3084371_sorted.bam	SRR3084369_sorted.bam	SRR3084378_sorted.bam	SRR3084370_sorted.bam	SRR3084368_sorted.bam	SRR3084374_sorted.bam	SRR3084376_sorted.bam	SRR3084367_sorted.bam	SRR3084375_sorted.bam	SRR3084372_sorted.bam	SRR3084373_sorted.bam	SRR3084377_sorted.bam
gene-Y880_03951	CP020659.1	3906145	3907104	-	960	0	0	33	0	0	96	14	0	97	0	42	2
gene-Y880_03952	CP020659.1	3907423	3907956	+	534	0	0	4	0	0	3	3	0	0	0	5	1
gene-Y880_03953	CP020659.1	3908027	3909286	+	1260	0	0	9	0	0	7	4	0	13	0	3	0
gene-Y880_03955	CP020659.1	3909283	3909798	+	516	0	0	6	0	0	1	0	0	5	0	1	0
gene-Y880_03954	CP020659.1	3909795	3909962	-	168	0	0	0	0	0	2	1	0	1	0	1	0
gene-Y880_03956	CP020659.1	3909978	3911282	+	1305	0	0	13	0	0	23	11	0	29	0	15	0
gene-Y880_03958	CP020659.1	3911437	3913116	+	1680	0	0	21	0	0	29	11	0	60	0	26	0
gene-Y880_03957	CP020659.1	3913117	3913377	-	261	0	0	5	0	0	3	1	0	10	0	3	0
gene-Y880_03959	CP020659.1	3913488	3913742	-	255	0	0	9	0	0	13	3	0	14	0	8	0
gene-Y880_03960	CP020659.1	3913734	3914474	+	741	0	0	18	0	0	28	4	0	43	0	23	0
gene-Y880_03961	CP020659.1	3914471	3915775	+	1305	0	0	17	0	0	39	5	0	65	0	25	0
gene-Y880_03962	CP020659.1	3915905	3916534	+	630	0	0	4	0	0	3	6	0	2	0	0	0
gene-Y880_03963	CP020659.1	3916566	3917075	+	510	0	0	10	0	0	97	8	0	150	0	100	0
gene-Y880_03964	CP020659.1	3917328	3918083	-	756	0	0	7	0	0	12	1	0	18	0	2	0
gene-Y880_03965	CP020659.1	3918076	3918906	-	831	0	0	10	0	0	15	1	0	19	0	10	0
gene-Y880_03966	CP020659.1	3918981	3919448	-	468	0	0	4	0	0	17	4	0	17	0	8	0
gene-Y880_03967	CP020659.1	3919772	3921016	+	1245	0	0	65	0	0	211	25	0	230	0	185	0
gene-Y880_03968	CP020659.1	3921337	3921558	+	222	0	0	2	0	0	23	2	0	41	0	11	0
gene-Y880_03969	CP020659.1	3921575	3922450	-	876	0	0	49	0	0	108	23	0	193	0	83	0
gene-Y880_03970	CP020659.1	3922614	3923807	+	1194	0	0	178	0	0	189	60	0	185	0	133	1
gene-Y880_03971	CP020659.1	3923872	3924270	+	399	0	0	66	0	0	125	26	0	184	0	79	0
gene-Y880_03972	CP020659.1	3924434	3928687	-	4254	0	0	84	0	0	307	35	0	541	1	260	1
gene-Y880_03973	CP020659.1	3928676	3928810	+	135	0	0	6	0	0	58	2	0	78	0	46	0
gene-Y880_03974	CP020659.1	3928815	3930005	-	1191	0	0	40	0	0	237	12	0	251	0	161	2
gene-Y880_03975	CP020659.1	3930159	3930668	-	510	0	0	28	0	0	271	16	0	263	0	193	3
gene-Y880_03976	CP020659.1	3930671	3930844	+	174	0	0	14	0	0	167	12	0	140	0	117	1
gene-Y880_03977	CP020659.1	3931088	3932473	+	1386	0	0	52	0	0	161	34	0	156	0	103	3
gene-Y880_03978	CP020659.1	3932675	3933178	+	504	0	0	25	0	0	99	19	0	126	0	75	0
gene-Y880_03979	CP020659.1	3933206	3935392	+	2187	0	0	65	0	0	223	50	0	211	0	156	0
gene-Y880_03980	CP020659.1	3935512	3936039	+	528	0	0	84	0	0	641	38	0	762	0	542	1
gene-Y880_03981	CP020659.1	3936163	3936966	-	804	0	0	98	0	0	293	33	0	511	0	245	0
gene-Y880_03982	CP020659.1	3937018	3937545	-	528	0	0	9	0	0	17	5	0	20	0	16	0
gene-Y880_03983	CP020659.1	3937546	3937956	-	411	0	0	10	0	0	87	4	0	82	0	87	0
gene-Y880_03984	CP020659.1	3938176	3938835	+	660	0	0	6	0	0	3	3	0	5	0	4	1
gene-Y880_03985	CP020659.1	3938846	3939625	+	780	0	0	18	0	0	28	8	0	41	0	17	0
gene-Y880_03986	CP020659.1	3939622	3941082	+	1461	0	0	26	0	0	41	14	0	71	0	42	0
gene-Y880_03987	CP020659.1	3941214	3942137	+	924	0	0	22	0	0	40	10	0	64	0	20	0
gene-Y880_03988	CP020659.1	3942148	3942540	+	393	0	0	10	0	0	18	3	0	53	0	27	0
gene-Y880_03989	CP020659.1	3942633	3943937	+	1305	0	0	21	0	0	20	9	0	25	0	13	1
gene-Y880_03990	CP020659.1	3943955	3944758	+	804	0	0	12	0	0	15	7	0	24	0	17	0
gene-Y880_03991	CP020659.1	3944771	3945577	+	807	0	0	12	0	0	2	5	0	17	0	6	0
gene-Y880_03992	CP020659.1	3945659	3946147	-	489	0	0	41	0	0	162	15	0	209	0	172	0
gene-Y880_03993	CP020659.1	3946144	3947817	-	1674	0	0	60	0	0	289	39	0	348	0	269	0
gene-Y880_03994	CP020659.1	3948214	3949644	+	1431	0	0	18	0	0	39	12	0	60	0	31	0
gene-Y880_03995	CP020659.1	3949742	3951157	+	1416	0	0	30	0	0	165	19	0	194	0	130	2
gene-Y880_03996	CP020659.1	3951421	3952848	+	1428	0	1	63	0	0	178	31	0	165	0	91	1
gene-Y880_03997	CP020659.1	3952932	3953174	+	243	0	0	7	0	0	44	3	0	45	0	27	0
gene-Y880_03998	CP020659.1	3953190	3953612	-	423	0	0	37	0	0	122	10	0	113	0	89	0
gene-Y880_03999	CP020659.1	3953588	3953701	-	114	0	0	4	0	0	6	3	0	20	0	6	0
gene-Y880_04000	CP020659.1	3953698	3954906	-	1209	0	0	60	0	0	165	26	0	444	0	136	0
gene-Y880_04001	CP020659.1	3955271	3956527	+	1257	0	0	31	0	0	50	22	0	59	0	32	0
gene-Y880_04002	CP020659.1	3956556	3956681	-	126	0	0	10	0	0	10	0	0	38	0	8	0
gene-Y880_04003	CP020659.1	3956690	3957775	-	1086	0	0	80	0	0	102	44	0	167	0	83	0
gene-Y880_04004	CP020659.1	3958534	3958833	+	300	0	0	6	0	0	64	6	0	79	0	48	1
gene-Y880_04005	CP020659.1	3958965	3960758	+	1794	0	0	32	0	0	58	30	0	73	0	38	1
gene-Y880_04006	CP020659.1	3961067	3961366	+	300	0	0	35	0	0	207	11	0	339	0	135	1
gene-Y880_04007	CP020659.1	3961463	3962719	+	1257	0	0	34	0	0	49	13	0	48	0	28	0
gene-Y880_04008	CP020659.1	3962729	3964888	+	2160	0	1	29	0	0	48	16	0	81	0	31	1
gene-Y880_04009	CP020659.1	3964888	3966303	+	1416	0	0	15	0	0	20	6	0	49	0	13	0
gene-Y880_04011	CP020659.1	3966399	3967289	+	891	0	0	18	0	0	31	9	0	56	0	21	1
gene-Y880_04010	CP020659.1	3967276	3967887	-	612	0	0	7	0	0	18	13	0	35	0	13	0
gene-Y880_04012	CP020659.1	3968092	3969030	-	939	0	0	26	0	0	31	8	0	67	0	37	0
gene-Y880_04013	CP020659.1	3969082	3970014	-	933	0	0	29	0	0	65	18	0	119	0	56	1
gene-Y880_04014	CP020659.1	3970346	3971146	+	801	0	0	27	0	0	13	9	0	35	0	14	0
gene-Y880_04015	CP020659.1	3971143	3972205	+	1063	0	0	18	0	0	7	6	0	31	0	17	0
gene-Y880_04017	CP020659.1	3972228	3973202	+	975	0	0	21	0	0	22	7	0	62	0	19	0
gene-Y880_04018	CP020659.1	3973235	3974254	+	1020	0	0	18	0	0	24	10	0	47	0	22	0
gene-Y880_04019	CP020659.1	3974251	3975363	+	1113	0	0	11	0	0	9	3	0	15	0	7	0
gene-Y880_04020	CP020659.1	3975407	3976468	+	1062	0	1	11	0	0	35	8	0	31	0	16	0
gene-Y880_04021	CP020659.1	3976552	3977220	-	669	0	0	7	0	0	12	6	0	18	0	5	0
gene-Y880_04022	CP020659.1	3977657	3978964	-	1308	0	0	6	0	0	13	8	0	13	0	12	0
gene-Y880_04023	CP020659.1	3979032	3981116	-	2085	0	0	14	0	0	36	9	0	55	0	33	0
gene-Y880_04024	CP020659.1	3981342	3982160	+	819	0	0	68	0	0	226	27	0	283	0	154	0
gene-Y880_04025	CP020659.1	3982167	3982964	-	798	0	0	38	0	0	50	5	0	106	1	42	0
gene-Y880_04026	CP020659.1	3983090	3983995	+	906	0	0	15	0	0	16	3	0	66	0	21	1
gene-Y880_04027	CP020659.1	3984067	3984768	+	702	0	0	3	0	0	6	3	0	35	0	17	0
gene-Y880_04028	CP020659.1	3984777	3985343	+	567	0	0	18	0	0	13	4	0	88	0	19	0
gene-Y880_04029	CP020659.1	3985353	3986069	-	717	0	0	17	0	0	59	3	0	101	0	49	0
gene-Y880_04030	CP020659.1	3986374	3988083	+	1710	0	0	70	0	0	165	37	0	225	0	104	2
gene-Y880_04031	CP020659.1	3988145	3988471	+	327	0	0	27	0	0	87	13	0	92	0	63	1
gene-Y880_04032	CP020659.1	3988487	3989928	-	1442	0	0	42	0	0	91	14	0	207	0	75	0
gene-Y880_04034	CP020659.1	3990060	3990518	+	459	0	0	9	0	0	30	4	0	33	0	20	0
gene-Y880_04035	CP020659.1	3990585	3991403	-	819	0	0	8	0	0	10	2	0	27	0	9	0
gene-Y880_04036	CP020659.1	3991746	3994154	+	2409	0	0	43	0	0	90	33	0	121	0	64	3
gene-Y880_04037	CP020659.1	3994219	3994647	-	429	0	0	16	0	0	47	7	0	52	0	19	0
gene-Y880_04038	CP020659.1	3994773	3995660	+	888	0	0	47	0	0	58	19	0	147	0	81	1
gene-Y880_04039	CP020659.1	3995796	3996359	+	564	0	0	7	0	0	23	8	0	22	0	17	0
gene-Y880_04040	CP020659.1	3996382	3997167	+	786	0	0	10	0	0	13	2	0	20	0	12	0
gene-Y880_04041	CP020659.1	3997248	3997526	-	279	0	0	7	0	0	19	3	0	34	0	22	0
gene-Y880_04042	CP020659.1	3997488	3997745	+	258	0	0	4	0	0	27	3	0	58	0	37	0
gene-Y880_04043	CP020659.1	3998135	3998545	-	411	0	0	5	0	0	14	3	0	15	0	14	0
gene-Y880_04044	CP020659.1	3998686	3999609	+	924	0	0	28	0	0	63	10	0	82	0	43	0
gene-Y880_04045	CP020659.1	4000144	4000344	+	201	0	0	2	0	0	5	2	0	9	0	5	0
gene-Y880_04046	CP020659.1	4000374	4001495	+	1122	0	0	69	0	0	198	27	0	206	1	117	2
gene-Y880_n044	CP020659.1	4001500	4001800	-	301	0	0	43	0	0	361	35	0	270	0	195	3
gene-Y880_04047	CP020659.1	4001826	4002107	-	282	0	0	42	0	0	214	36	0	178	0	124	0
gene-Y880_04048	CP020659.1	4002250	4002651	+	402	0	0	9	0	0	10	4	0	15	0	15	0
gene-Y880_04049	CP020659.1	4002751	4003494	+	744	0	0	7	0	0	99	10	0	67	0	61	0
gene-Y880_04050	CP020659.1	4003732	4005027	+	1296	0	0	31	0	0	101	20	0	181	0	92	0
gene-Y880_04051	CP020659.1	4005070	4006713	-	1644	0	0	65	0	0	277	29	0	369	0	196	1
gene-Y880_04052	CP020659.1	4006895	4007008	-	114	0	0	6	0	0	1	1	0	3	0	1	0
gene-Y880_04053	CP020659.1	4006997	4007716	+	720	0	0	12	0	0	14	4	0	22	0	8	0
gene-Y880_04054	CP020659.1	4007744	4008382	+	639	0	0	22	0	0	56	7	0	74	0	35	1
gene-Y880_04055	CP020659.1	4008386	4008808	-	423	0	0	12	0	0	52	7	0	71	0	29	1
gene-Y880_04056	CP020659.1	4008879	4009901	-	1023	0	0	31	0	0	69	16	0	91	0	53	0
gene-Y880_04057	CP020659.1	4010208	4010936	+	729	0	0	33	0	0	74	17	0	101	0	57	0
gene-Y880_04058	CP020659.1	4011140	4012348	+	1209	0	0	150	0	0	291	51	0	427	0	316	1
gene-Y880_04059	CP020659.1	4012484	4013812	+	1329	0	0	14	0	0	34	12	0	49	0	35	0
gene-Y880_04060	CP020659.1	4013877	4014788	+	912	0	0	9	0	0	11	1	0	8	0	4	0
gene-Y880_04061	CP020659.1	4014781	4016281	+	1501	0	0	17	0	0	16	7	0	35	0	18	0
gene-Y880_04063	CP020659.1	4016449	4017645	+	1197	0	0	11	0	0	25	3	0	53	0	13	0
gene-Y880_04064	CP020659.1	4017686	4018690	-	1005	0	0	5	0	0	20	9	0	35	0	9	0
gene-Y880_04065	CP020659.1	4018699	4019442	-	744	0	0	6	0	0	22	2	0	14	0	21	0
gene-Y880_04066	CP020659.1	4019439	4020143	-	705	0	0	12	0	0	13	4	0	32	0	23	0
gene-Y880_04067	CP020659.1	4020140	4020838	-	699	0	0	5	0	0	15	7	0	15	0	8	0
gene-Y880_04068	CP020659.1	4020923	4021753	-	831	0	0	19	0	0	65	12	0	68	0	48	0
gene-Y880_04069	CP020659.1	4021909	4022553	-	645	0	0	53	0	0	188	20	0	303	0	130	1
gene-Y880_04070	CP020659.1	4022556	4024308	-	1753	0	0	167	0	0	597	66	0	1188	0	496	0
gene-Y880_04072	CP020659.1	4024554	4026176	+	1623	0	0	206	0	0	1425	200	0	1568	0	1125	7
gene-Y880_04073	CP020659.1	4026294	4028075	+	1782	0	0	159	0	0	721	101	0	1319	0	747	3
gene-Y880_04074	CP020659.1	4028283	4029149	+	867	0	0	58	0	0	121	39	0	190	0	111	3
gene-Y880_04075	CP020659.1	4029189	4030229	-	1041	0	0	124	0	0	451	48	0	849	0	432	0
gene-Y880_04076	CP020659.1	4030325	4031435	-	1111	0	0	65	0	0	89	14	0	225	0	88	0
gene-Y880_04078	CP020659.1	4031543	4032442	+	900	0	0	32	0	0	40	4	0	87	0	41	0
gene-Y880_04080	CP020659.1	4032522	4033688	+	1167	0	0	26	0	0	51	17	0	68	0	43	0
gene-Y880_04081	CP020659.1	4034339	4034785	+	447	0	0	47	0	0	51	24	0	36	0	25	2
gene-Y880_04082	CP020659.1	4034793	4035905	+	1113	0	0	34	0	0	114	12	0	70	0	44	1
gene-Y880_04083	CP020659.1	4035918	4039007	+	3090	0	0	63	0	0	246	26	0	186	0	97	0
gene-Y880_04084	CP020659.1	4039004	4040467	+	1464	0	0	41	0	0	93	9	0	129	0	33	0
gene-Y880_04085	CP020659.1	4040478	4041482	-	1005	0	0	34	0	0	42	15	0	40	0	32	0
gene-Y880_04086	CP020659.1	4041441	4041716	+	276	0	0	2	0	0	4	1	0	3	0	5	1
gene-Y880_04087	CP020659.1	4042179	4042667	+	489	0	0	1	0	0	0	1	0	2	0	3	0
gene-Y880_04088	CP020659.1	4042691	4042807	+	117	0	0	0	0	0	1	1	0	4	0	0	0
gene-Y880_04089	CP020659.1	4043132	4044340	+	1209	0	0	16	0	0	40	7	0	60	0	32	0
gene-Y880_04090	CP020659.1	4044445	4045689	-	1245	0	0	10	0	0	20	5	0	39	0	6	0
gene-Y880_04091	CP020659.1	4045838	4047133	-	1296	0	0	29	0	0	21	2	0	68	0	22	0
gene-Y880_04092	CP020659.1	4047135	4047416	-	282	0	0	15	0	0	14	1	0	27	0	17	1
gene-Y880_04093	CP020659.1	4047416	4049560	-	2145	0	0	74	0	0	179	36	0	194	0	122	1
gene-Y880_04094	CP020659.1	4049670	4050237	-	568	0	0	20	0	0	13	4	0	32	0	8	0
gene-Y880_04096	CP020659.1	4050234	4051204	-	971	0	0	44	0	0	32	16	0	54	0	18	1
gene-Y880_04098	CP020659.1	4051201	4052103	-	903	0	0	38	0	0	21	7	0	56	0	15	0
gene-Y880_04099	CP020659.1	4052126	4055457	-	3332	0	0	102	0	0	93	34	0	166	0	83	2
gene-Y880_04101	CP020659.1	4055466	4056221	-	756	0	0	43	0	0	43	10	0	82	0	40	1
gene-Y880_04102	CP020659.1	4056218	4060447	-	4230	0	0	142	0	0	95	49	0	231	0	97	4
gene-Y880_04105	CP020659.1	4060641	4061531	-	891	0	0	124	0	0	262	50	0	411	0	195	4
gene-Y880_04106	CP020659.1	4061761	4063404	+	1644	0	0	27	0	0	19	15	0	30	0	19	0
gene-Y880_04107	CP020659.1	4063401	4064156	+	756	0	0	14	0	0	10	3	0	23	0	8	0
gene-Y880_04108	CP020659.1	4064156	4064461	+	306	0	0	12	0	0	4	2	0	11	0	11	0
gene-Y880_04109	CP020659.1	4064458	4065888	+	1431	0	0	51	0	0	71	20	0	88	0	40	0
gene-Y880_04110	CP020659.1	4065977	4066408	-	432	0	0	211	3	0	1524	99	0	2356	2	1058	5
gene-Y880_04111	CP020659.1	4066491	4067855	-	1365	0	0	272	0	0	2001	112	0	3012	0	1529	7
gene-Y880_04112	CP020659.1	4068093	4070114	+	2022	0	0	205	0	0	1191	133	0	1169	0	1008	4
gene-Y880_04113	CP020659.1	4070101	4070931	+	831	0	0	62	0	0	591	40	0	555	0	449	3
gene-Y880_04114	CP020659.1	4071003	4071467	-	465	0	0	127	0	0	926	37	0	333	0	254	4
gene-Y880_04115	CP020659.1	4071597	4073045	-	1449	0	0	190	0	0	618	73	0	326	0	238	4
gene-Y880_04116	CP020659.1	4073327	4073716	-	390	0	0	2266	0	0	11555	1585	0	9741	0	7676	70
gene-Y880_04117	CP020659.1	4073760	4074761	-	1002	0	0	3217	0	0	17038	2582	0	12830	0	10937	113
gene-Y880_04118	CP020659.1	4074784	4075404	-	621	0	0	1974	0	0	6275	1492	0	3376	0	3023	63
gene-Y880_04119	CP020659.1	4075421	4075810	-	390	0	0	1424	0	0	4529	1104	0	2601	0	1945	39
gene-Y880_04120	CP020659.1	4075829	4076185	-	357	0	0	1978	0	0	9103	1385	0	6104	0	5709	61
gene-Y880_04121	CP020659.1	4076316	4076432	-	117	0	0	1622	0	0	10718	1231	0	11622	0	10221	67
gene-Y880_04122	CP020659.1	4076461	4077789	-	1329	0	0	7574	0	0	29982	5964	0	26907	0	23189	249
gene-Y880_04123	CP020659.1	4077790	4078224	-	435	0	0	3364	0	0	6480	2699	0	3795	0	2839	98
gene-Y880_04124	CP020659.1	4078228	4078404	-	177	0	0	2064	0	0	3644	1608	0	2054	0	1697	42
gene-Y880_04125	CP020659.1	4078407	4078907	-	501	0	0	3441	0	0	7590	2711	0	5368	0	4370	84
gene-Y880_04126	CP020659.1	4078911	4079261	-	351	0	0	2385	0	0	5381	2016	0	3469	0	2655	64
gene-Y880_04127	CP020659.1	4079272	4079805	-	534	0	0	2528	0	0	7507	2137	0	4723	0	3613	70
gene-Y880_04128	CP020659.1	4079817	4080131	-	315	0	0	2431	0	0	16888	2117	0	9809	0	12024	88
gene-Y880_04129	CP020659.1	4080399	4080689	-	291	0	0	3221	0	0	14008	2012	0	14747	0	11044	95
gene-Y880_04130	CP020659.1	4080718	4081257	-	540	0	0	4033	0	0	16538	3069	0	13776	0	11832	128
gene-Y880_04131	CP020659.1	4081277	4081591	-	315	0	0	2004	0	0	7328	1643	0	6567	0	5463	64
gene-Y880_04132	CP020659.1	4081604	4081954	-	351	0	0	1957	0	0	6062	1686	0	4708	1	4199	74
gene-Y880_04133	CP020659.1	4081996	4082262	-	267	0	0	1399	0	0	4573	1204	0	3285	0	2874	46
gene-Y880_04134	CP020659.1	4082265	4082459	-	195	0	0	905	0	0	3074	783	0	2474	0	2158	31
gene-Y880_04135	CP020659.1	4082456	4082869	-	414	0	0	1670	0	0	3534	1605	0	2486	0	2183	68
gene-Y880_04136	CP020659.1	4082881	4083567	-	687	0	0	2975	0	0	6677	2787	0	5473	0	4767	115
gene-Y880_04137	CP020659.1	4083580	4083828	-	249	0	0	1138	0	0	2007	1093	0	1560	0	1262	40
gene-Y880_04138	CP020659.1	4083925	4084200	-	276	0	0	1697	0	0	3591	1472	0	4074	0	3589	48
gene-Y880_04139	CP020659.1	4084217	4084984	-	768	0	0	2546	0	0	4080	2302	0	3071	0	2194	70
gene-Y880_04140	CP020659.1	4085050	4085349	-	300	0	0	1335	0	0	3166	1274	0	2382	0	1794	39
gene-Y880_04141	CP020659.1	4085346	4085948	-	603	0	0	2895	0	0	7244	2600	0	5406	0	3659	79
gene-Y880_04142	CP020659.1	4085962	4086597	-	636	0	0	3830	0	0	12350	3084	0	11569	0	7786	108
gene-Y880_04143	CP020659.1	4086680	4086964	-	285	0	0	3365	0	0	15706	2789	0	15981	0	13907	147
gene-Y880_04144	CP020659.1	4087251	4089371	-	2121	0	0	6744	0	0	21361	6951	0	18985	0	13989	287
gene-Y880_04145	CP020659.1	4089402	4089872	-	471	0	0	2049	0	0	6539	1793	0	6909	0	4455	70
gene-Y880_04146	CP020659.1	4089972	4090343	-	372	0	0	4941	0	0	23908	3256	0	25600	0	20282	166
gene-Y880_04147	CP020659.1	4090495	4094694	-	4200	0	0	7990	0	0	11479	6085	0	10636	0	7888	183
gene-Y880_04148	CP020659.1	4094760	4098833	-	4074	0	0	4522	0	0	16553	3652	0	16238	0	12646	105
gene-Y880_04149	CP020659.1	4099055	4099423	-	369	0	0	5027	0	0	36700	3531	0	32275	0	29414	180
gene-Y880_04150	CP020659.1	4099502	4100002	-	501	0	0	4264	0	0	32076	3256	0	22937	0	18809	123
gene-Y880_n006	CP020659.1	4100000	4100100	+	101	0	0	1416	0	0	11178	1129	0	8406	0	7719	56
gene-Y880_04151	CP020659.1	4100201	4100896	-	696	0	0	2883	0	0	12288	2133	0	7022	0	5179	71
gene-Y880_04152	CP020659.1	4100896	4101327	-	432	0	0	1889	0	0	10867	1500	0	6120	0	4826	61
gene-Y880_04153	CP020659.1	4101444	4101923	-	480	0	0	1697	0	0	17340	1318	0	16196	0	13538	74
gene-Y880_04154	CP020659.1	4101987	4102205	-	219	0	0	1040	0	0	12368	806	0	13498	0	10354	37
gene-Y880_04155	CP020659.1	4102179	4102328	+	150	0	0	721	0	0	8606	536	0	10191	0	8394	28
gene-Y880_04156	CP020659.1	4102401	4102476	-	76	0	0	930	0	0	6890	573	0	8390	0	6301	32
gene-Y880_04157	CP020659.1	4102685	4102760	-	76	0	0	1021	0	0	15142	784	0	14346	0	15489	44
gene-Y880_04158	CP020659.1	4102780	4102853	-	74	0	0	1490	0	0	29315	1245	0	27538	0	30496	68
gene-Y880_04159	CP020659.1	4102880	4102964	-	85	0	0	6228	0	0	85723	4270	0	93096	0	95148	342
gene-Y880_04160	CP020659.1	4103112	4103816	-	705	0	0	41	0	0	196	62	0	243	0	157	4
gene-Y880_04161	CP020659.1	4103825	4104415	-	591	0	0	45	0	0	230	54	0	207	0	148	5
gene-Y880_04162	CP020659.1	4104568	4105407	-	840	0	0	82	0	0	328	69	0	288	0	196	0
gene-Y880_04163	CP020659.1	4105687	4105821	-	135	0	0	8	0	0	9	4	0	15	0	5	0
gene-Y880_04164	CP020659.1	4105774	4107003	+	1230	0	0	60	0	0	100	32	0	94	0	87	1
gene-Y880_04165	CP020659.1	4107012	4110647	+	3636	0	0	383	0	0	729	247	0	797	0	555	8
gene-Y880_04166	CP020659.1	4110669	4112834	-	2166	0	0	340	0	0	388	140	0	797	0	323	2
gene-Y880_04167	CP020659.1	4112831	4116568	-	3738	0	0	405	0	0	914	209	0	1351	0	552	7
gene-Y880_04168	CP020659.1	4116565	4120038	-	3474	0	0	286	0	0	927	177	0	1356	0	661	4
gene-Y880_04169	CP020659.1	4120121	4120816	-	696	0	0	101	0	0	264	37	0	383	0	161	0
gene-Y880_04171	CP020659.1	4120929	4121819	-	891	0	0	10	0	0	41	9	0	25	0	28	0
gene-Y880_04172	CP020659.1	4121920	4122723	+	804	0	0	29	0	0	24	10	0	30	0	19	0
gene-Y880_04173	CP020659.1	4122778	4123983	+	1206	0	0	10	0	0	19	1	0	64	0	27	0
gene-Y880_04174	CP020659.1	4124020	4125597	-	1578	0	0	31	0	0	182	20	0	286	0	162	0
gene-Y880_04175	CP020659.1	4126046	4126282	+	237	0	0	31	0	0	528	34	0	399	0	295	2
gene-Y880_04176	CP020659.1	4126426	4127895	+	1470	0	0	181	0	0	2520	134	0	2171	0	1463	11
gene-Y880_04177	CP020659.1	4127965	4129623	-	1659	0	0	25	0	0	50	8	0	58	0	31	2
gene-Y880_04178	CP020659.1	4129636	4130784	-	1149	0	0	7	0	0	17	7	0	22	0	7	0
gene-Y880_04179	CP020659.1	4130794	4131258	-	465	0	0	3	0	0	8	2	0	11	0	6	0
gene-Y880_04180	CP020659.1	4131520	4131846	+	327	0	0	2	0	0	18	3	0	19	0	16	0
gene-Y880_04181	CP020659.1	4131967	4132794	+	828	0	0	43	0	0	384	37	0	445	0	297	1
gene-Y880_n108	CP020659.1	4132100	4132500	-	401	0	0	30	0	0	306	28	0	362	0	236	0
gene-Y880_04182	CP020659.1	4132820	4134490	-	1671	0	0	27	0	0	110	26	0	97	0	89	2
gene-Y880_04183	CP020659.1	4134515	4134736	-	222	0	0	3	0	0	0	0	0	5	0	1	1
gene-Y880_04184	CP020659.1	4134803	4135540	-	738	0	0	16	0	0	9	3	0	17	0	10	0
gene-Y880_04185	CP020659.1	4135537	4136448	-	912	0	0	27	0	0	33	12	0	30	0	15	3
gene-Y880_04186	CP020659.1	4136458	4137342	-	885	0	0	8	0	0	34	13	0	45	0	27	1
gene-Y880_04187	CP020659.1	4137339	4138604	-	1266	0	0	12	0	0	21	17	0	25	1	16	0
gene-Y880_04188	CP020659.1	4138601	4139785	-	1185	0	0	28	0	0	58	19	0	64	0	32	0
gene-Y880_04189	CP020659.1	4139795	4141045	-	1251	0	0	30	0	0	32	19	0	48	0	32	2
gene-Y880_04190	CP020659.1	4141059	4141958	-	900	0	0	36	0	0	47	15	0	63	0	30	1
gene-Y880_04191	CP020659.1	4142004	4142159	+	156	0	0	8	0	0	26	10	0	18	0	25	0
gene-Y880_04192	CP020659.1	4142379	4142597	+	219	0	0	7	0	0	26	8	0	30	0	12	0
gene-Y880_04193	CP020659.1	4142787	4144016	+	1230	0	0	74	1	0	730	57	0	656	0	361	4
gene-Y880_04194	CP020659.1	4144025	4144405	+	381	0	0	38	0	0	409	21	0	546	0	282	0
gene-Y880_04195	CP020659.1	4144509	4145999	-	1491	0	0	133	1	0	387	54	0	387	0	233	1
gene-Y880_04196	CP020659.1	4146057	4146182	+	126	0	0	118	0	0	331	60	0	384	0	246	4
gene-Y880_04197	CP020659.1	4146399	4148008	+	1610	0	0	101	0	0	324	54	0	292	0	205	3
gene-Y880_04199	CP020659.1	4148245	4150134	+	1890	0	0	349	0	0	1435	209	0	1030	0	703	9
gene-Y880_04200	CP020659.1	4150239	4150457	-	219	0	0	13	0	0	14	10	0	11	0	6	1
gene-Y880_04201	CP020659.1	4150452	4151567	+	1116	0	0	53	0	0	40	39	0	70	0	38	0
gene-Y880_04202	CP020659.1	4151560	4152321	+	762	0	0	65	0	0	99	42	0	180	0	91	2
gene-Y880_04204	CP020659.1	4152318	4153319	+	1002	0	0	109	0	0	502	70	0	634	0	360	3
gene-Y880_n109	CP020659.1	4152400	4153350	-	951	0	0	106	0	0	518	66	0	660	0	375	3
gene-Y880_04203	CP020659.1	4153294	4153506	-	213	0	0	71	0	0	379	41	0	444	0	249	1
gene-Y880_04205	CP020659.1	4153556	4154407	-	852	0	0	305	0	0	2268	266	0	1287	0	1144	7
gene-Y880_04206	CP020659.1	4154667	4155041	+	375	0	0	655	0	0	5075	313	0	5489	0	4029	25
gene-Y880_n121	CP020659.1	4154850	4154950	-	101	0	0	414	0	0	3256	212	0	3418	0	2323	11
gene-Y880_04207	CP020659.1	4155126	4156562	-	1437	0	0	111	0	0	486	93	0	374	0	319	1
