Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-Syncc8109_0565	2667	1093	387	132	19	120	65	66	host	gene-Syncc8109_0565
gene-Syncc8109_1784	167	64	96	30	2	23	9	12	host	dps
gene-Syncc8109_1413	417	129	381	47	8	75	41	47	host	gene-Syncc8109_1413
gene-Syncc8109_2738	2534	735	537	144	18	207	60	88	host	gene-Syncc8109_2738
gene-Syncc8109_0711	3227	1042	757	200	16	249	80	88	host	map
gene-Syncc8109_0280	1145	374	187	77	5	76	24	25	host	gene-Syncc8109_0280
gene-Syncc8109_1412	616	184	430	49	8	85	41	56	host	gene-Syncc8109_1412
gene-Syncc8109_2073	7434	2118	1389	513	41	666	161	137	host	pntB
gene-Syncc8109_0367	4677	1381	1192	2248	53	661	166	115	host	rps8
gene-BSV9_gp185	0	0	33384	7825	4742	50528	88471	116237	phage	gene-BSV9_gp185
gene-Syncc8109_0715	1308	490	373	90	10	117	26	32	host	gene-Syncc8109_0715
gene-Syncc8109_2038	583	170	117	32	2	56	34	18	host	gene-Syncc8109_2038
gene-Syncc8109_1453	5476	1627	1332	413	51	528	135	157	host	sir
gene-Syncc8109_2657	336	101	72	15	4	22	7	6	host	gene-Syncc8109_2657
gene-BSV9_gp125	0	0	1223	332	1328	11619	35566	37195	phage	gene-BSV9_gp125
gene-Syncc8109_1657	1205	401	243	70	5	98	17	30	host	gene-Syncc8109_1657
gene-Syncc8109_0370	5888	1823	1912	726	73	903	238	156	host	rplN
gene-Syncc8109_1182	1469	388	137	49	6	82	31	23	host	gene-Syncc8109_1182
gene-Syncc8109_0650	190	71	50	12	3	17	8	9	host	gene-Syncc8109_0650
gene-Syncc8109_1479	407	117	69	24	3	23	5	8	host	gene-Syncc8109_1479
gene-BSV9_gp226	0	0	27187	7419	7308	82775	37180	51485	phage	gene-BSV9_gp226
gene-Syncc8109_1948	2586	724	161	55	8	80	34	26	host	ccmK2
gene-Syncc8109_0323	3120	923	507	128	15	191	41	41	host	gene-Syncc8109_0323
gene-BSV9_gp20	0	1	31442	8032	15919	155291	73086	91725	phage	gene-BSV9_gp20
gene-Syncc8109_0134	3137	952	540	155	22	205	65	70	host	gene-Syncc8109_0134
gene-Syncc8109_1614	191	67	28	11	1	13	5	1	host	gene-Syncc8109_1614
gene-Syncc8109_1620	7608	2272	1650	365	75	410	115	142	host	rps21
gene-Syncc8109_0670	1355	485	268	81	13	75	29	26	host	drrB
gene-Syncc8109_0202	1407	383	304	85	12	123	32	35	host	chlD
gene-Syncc8109_1516	49	15	8	2	1	5	1	1	host	umuD
gene-Syncc8109_1634	746	254	223	66	5	73	27	23	host	gene-Syncc8109_1634
gene-Syncc8109_1556	1339	418	288	86	8	111	17	19	host	gene-Syncc8109_1556
gene-Syncc8109_1811	389	141	141	44	5	41	20	34	host	gene-Syncc8109_1811
gene-Syncc8109_1744	343	116	139	35	11	29	23	24	host	gene-Syncc8109_1744
gene-Syncc8109_2726	5934	1878	862	294	41	439	176	140	host	gene-Syncc8109_2726
gene-Syncc8109_0221	1777	492	233	96	7	127	52	29	host	gene-Syncc8109_0221
gene-Syncc8109_1336	1563	534	382	99	18	113	37	42	host	lysM
gene-Syncc8109_2609	3313	1204	468	186	13	220	67	85	host	gene-Syncc8109_2609
gene-Syncc8109_1722	341	96	91	27	6	26	13	12	host	gene-Syncc8109_1722
gene-Syncc8109_1945	2241	695	502	138	16	162	53	54	host	chpX
gene-Syncc8109_1960	72	33	26	4	0	8	1	8	host	gene-Syncc8109_1960
gene-Syncc8109_0189	1156	378	246	84	13	70	27	29	host	gene-Syncc8109_0189
gene-Syncc8109_2076	298	107	73	19	1	25	8	9	host	gene-Syncc8109_2076
gene-Syncc8109_0625	1118	319	253	96	10	100	23	36	host	gene-Syncc8109_0625
gene-Syncc8109_1047	5	5	11	2	0	3	2	3	host	gene-Syncc8109_1047
gene-Syncc8109_1145	1763	693	563	171	29	156	96	105	host	gene-Syncc8109_1145
gene-Syncc8109_1669	1285	439	314	78	14	80	24	38	host	gene-Syncc8109_1669
gene-Syncc8109_1184	426	138	64	27	4	27	9	5	host	gene-Syncc8109_1184
gene-Syncc8109_1162	152	61	26	6	1	7	5	3	host	gene-Syncc8109_1162
gene-Syncc8109_0439	15408	6128	2626	891	149	1049	505	534	host	rpcB
gene-Syncc8109_1851	302	92	86	40	7	27	17	20	host	gene-Syncc8109_1851
gene-Syncc8109_0772	525	151	99	41	3	41	8	12	host	gene-Syncc8109_0772
gene-Syncc8109_1624	862	302	248	68	8	58	23	25	host	gene-Syncc8109_1624
gene-BSV9_gp190	0	0	3310	825	1312	14916	30127	37330	phage	gene-BSV9_gp190
gene-Syncc8109_2587	1854	499	292	131	13	128	32	32	host	gene-Syncc8109_2587
gene-Syncc8109_0997	1197	393	239	63	7	69	29	20	host	gene-Syncc8109_0997
gene-Syncc8109_2633	177	47	37	6	0	9	4	7	host	gene-Syncc8109_2633
gene-Syncc8109_0175	5403	1883	2546	551	85	628	294	303	host	gene-Syncc8109_0175
gene-Syncc8109_0806	622	210	146	27	6	57	20	16	host	gene-Syncc8109_0806
gene-Syncc8109_1127	101	24	26	6	1	4	1	1	host	gene-Syncc8109_1127
gene-Syncc8109_1628	190	61	50	11	0	8	6	9	host	gene-Syncc8109_1628
gene-Syncc8109_2169	2358	674	494	151	17	157	43	40	host	gene-Syncc8109_2169
gene-BSV9_gp88	0	0	84706	22336	7639	71323	19067	23401	phage	gene-BSV9_gp88
gene-Syncc8109_1497	232	57	54	14	3	9	6	4	host	gene-Syncc8109_1497
gene-Syncc8109_2071	1431	497	287	89	12	79	22	19	host	gene-Syncc8109_2071
gene-BSV9_gp21	0	0	50711	16810	8462	63257	17460	17670	phage	gene-BSV9_gp21
gene-Syncc8109_2672	83	27	19	6	0	10	1	1	host	gene-Syncc8109_2672
gene-Syncc8109_0121	610	191	151	37	8	53	13	21	host	gene-Syncc8109_0121
gene-BSV9_gp92	0	0	14819	4100	1744	13248	7802	9499	phage	gene-BSV9_gp92
gene-Syncc8109_0333	1104	314	237	64	9	81	20	16	host	liaS
gene-Syncc8109_0522	524	160	96	34	4	39	7	10	host	minC
gene-Syncc8109_1271	470	135	81	31	4	44	14	13	host	gene-Syncc8109_1271
gene-Syncc8109_1904	3077	975	504	170	15	173	73	74	host	chlG
gene-Syncc8109_2037	4173	1303	793	251	21	276	99	79	host	gyrA
gene-Syncc8109_2499	195	54	48	22	2	18	3	5	host	gene-Syncc8109_2499
gene-Syncc8109_1237	3769	1425	1034	265	30	310	125	127	host	clpP1
gene-Syncc8109_0472	628	211	166	33	9	41	31	32	host	gene-Syncc8109_0472
gene-Syncc8109_1515	197	54	35	11	4	11	3	3	host	gene-Syncc8109_1515
gene-Syncc8109_2316	125	48	19	5	3	11	4	3	host	gene-Syncc8109_2316
gene-Syncc8109_2153	1719	461	470	166	15	181	50	56	host	gene-Syncc8109_2153
gene-Syncc8109_0365	4739	1349	793	460	45	501	130	80	host	rpl18
gene-Syncc8109_1079	984	294	307	71	6	86	52	55	host	gene-Syncc8109_1079
gene-Syncc8109_0474	1103	325	232	76	7	93	27	27	host	gene-Syncc8109_0474
gene-Syncc8109_2678	2213	648	350	136	16	128	61	30	host	urtB
gene-Syncc8109_0332	539	150	88	24	5	35	13	7	host	gene-Syncc8109_0332
gene-Syncc8109_1552	320	93	56	18	1	25	8	7	host	murI
gene-Syncc8109_1586	163	54	45	15	1	12	4	4	host	gene-Syncc8109_1586
gene-Syncc8109_0153	262	86	43	13	4	30	5	5	host	rimM
gene-Syncc8109_2425	3022	1114	860	200	17	243	71	77	host	gene-Syncc8109_2425
gene-Syncc8109_0345	2362	660	532	159	19	175	50	55	host	gene-Syncc8109_0345
gene-BSV9_gp55	0	0	81714	20596	9396	78196	12542	14755	phage	gene-BSV9_gp55
gene-Syncc8109_0227	85	26	19	6	1	5	4	1	host	gene-Syncc8109_0227
gene-Syncc8109_0864	6723	2241	1419	416	57	463	141	113	host	carB
gene-Syncc8109_1725	31	8	18	5	0	5	3	1	host	gene-Syncc8109_1725
gene-Syncc8109_2516	316	103	74	29	5	17	6	14	host	gene-Syncc8109_2516
gene-Syncc8109_2078	85	29	12	4	0	3	2	0	host	gene-Syncc8109_2078
gene-Syncc8109_1511	716	200	93	26	2	31	15	8	host	gene-Syncc8109_1511
gene-Syncc8109_2395	1809	529	441	150	17	178	61	50	host	trkH
gene-Syncc8109_0398	1952	755	846	156	17	194	65	90	host	gene-Syncc8109_0398
gene-Syncc8109_0618	170	45	55	24	0	26	3	8	host	gene-Syncc8109_0618
gene-Syncc8109_1493	134	35	19	6	0	3	3	4	host	gene-Syncc8109_1493
gene-Syncc8109_1950	1543	365	147	60	5	53	27	18	host	gene-Syncc8109_1950
gene-Syncc8109_1504	227	92	85	23	2	26	5	10	host	gene-Syncc8109_1504
gene-Syncc8109_2469	322	126	96	34	1	31	5	9	host	gene-Syncc8109_2469
gene-Syncc8109_1814	712	233	128	45	5	56	12	9	host	gene-Syncc8109_1814
gene-Syncc8109_2348	521	155	104	30	5	39	7	9	host	gene-Syncc8109_2348
gene-Syncc8109_1462	1928	665	432	107	11	133	34	46	host	gene-Syncc8109_1462
gene-Syncc8109_0709	10615	3453	3334	1011	93	980	278	281	host	rpl19
gene-Syncc8109_0294	86	32	23	10	3	8	4	2	host	gene-Syncc8109_0294
gene-Syncc8109_2569	338	118	73	17	3	24	6	8	host	gene-Syncc8109_2569
gene-Syncc8109_0869	388	109	3750	3413	25	136	1380	240	host	gene-Syncc8109_0869
gene-Syncc8109_2004	76	37	39	11	1	5	1	1	host	gene-Syncc8109_2004
gene-Syncc8109_0786	93	25	16	3	0	4	0	2	host	gene-Syncc8109_0786
gene-Syncc8109_1501	59	24	22	5	0	4	3	1	host	gene-Syncc8109_1501
gene-BSV9_gp89	8	0	62682	18234	6307	52321	14523	16722	phage	gene-BSV9_gp89
gene-Syncc8109_1113	27512	7427	7308	2088	293	3004	1374	1247	host	gene-Syncc8109_1113
gene-BSV9_gp108	0	0	7160	1846	7587	73461	270655	314444	phage	gene-BSV9_gp108
gene-Syncc8109_0419	459	643	63	20	0	10	4	3	host	pex
gene-Syncc8109_0272	777	205	124	35	8	43	11	14	host	thyX
gene-Syncc8109_1041	178	65	100	21	1	35	2	10	host	gene-Syncc8109_1041
gene-Syncc8109_1192	286	98	109	20	7	29	9	9	host	gene-Syncc8109_1192
gene-Syncc8109_1987	271	91	67	22	3	18	8	11	host	gene-Syncc8109_1987
gene-Syncc8109_1551	1921	598	384	103	11	143	32	42	host	gene-Syncc8109_1551
gene-Syncc8109_0665	323	103	94	31	3	16	11	18	host	coxA
gene-Syncc8109_1139	731	214	344	94	10	124	49	57	host	hpnB
gene-Syncc8109_2514	848	237	235	62	6	81	24	33	host	gene-Syncc8109_2514
gene-Syncc8109_0429	889	356	210	55	11	41	30	13	host	gene-Syncc8109_0429
gene-Syncc8109_2590	204	78	86	28	4	26	13	8	host	gene-Syncc8109_2590
gene-Syncc8109_1934	114	34	23	11	0	6	6	1	host	gene-Syncc8109_1934
gene-Syncc8109_2693	442	155	144	38	4	25	16	15	host	asnB
gene-Syncc8109_0690	624	202	162	50	4	45	14	15	host	gene-Syncc8109_0690
gene-Syncc8109_1768	228	100	87	26	4	29	5	7	host	gene-Syncc8109_1768
gene-Syncc8109_0315	1234	385	309	106	15	99	40	30	host	gene-Syncc8109_0315
gene-Syncc8109_0171	123	24	25	11	4	10	3	5	host	gene-Syncc8109_0171
gene-BSV9_gp166	0	0	774	231	638	5885	22211	24971	phage	gene-BSV9_gp166
gene-Syncc8109_0184	899	255	186	57	12	55	17	17	host	gene-Syncc8109_0184
gene-Syncc8109_2494	3143	866	601	198	16	221	54	74	host	plsX
gene-Syncc8109_1427	1216	437	348	112	5	107	34	33	host	gene-Syncc8109_1427
gene-Syncc8109_2093	1342	417	270	109	11	98	39	31	host	gene-Syncc8109_2093
gene-Syncc8109_1477	374	140	89	27	8	32	8	9	host	gene-Syncc8109_1477
gene-Syncc8109_2041	772	297	266	79	5	96	24	30	host	hisH
gene-Syncc8109_2308	1499	486	292	100	7	100	42	39	host	gene-Syncc8109_2308
gene-Syncc8109_1865	1986	671	310	92	18	110	43	39	host	murA
gene-Syncc8109_0465	843	305	448	104	18	112	28	30	host	gene-Syncc8109_0465
gene-BSV9_gp211	0	0	90147	20530	27421	263913	54601	61025	phage	gene-BSV9_gp211
gene-Syncc8109_0029	124	48	30	8	0	8	6	5	host	gene-Syncc8109_0029
gene-Syncc8109_1024	547	197	241	68	12	75	19	28	host	gene-Syncc8109_1024
gene-BSV9_gp109	0	0	1715	407	934	9628	38184	38824	phage	13
gene-Syncc8109_0827	606	182	99	23	2	43	8	14	host	gene-Syncc8109_0827
gene-Syncc8109_0626	436	142	166	42	8	44	21	7	host	gene-Syncc8109_0626
gene-Syncc8109_1632	249	89	79	22	7	13	12	4	host	gene-Syncc8109_1632
gene-Syncc8109_0843	311	106	113	27	4	40	16	10	host	gene-Syncc8109_0843
gene-Syncc8109_2189	585	134	95	42	2	49	8	13	host	tyrS
gene-Syncc8109_0758	1754	515	451	159	14	191	50	52	host	pfkB
gene-Syncc8109_0115	321	129	63	23	0	26	9	13	host	gene-Syncc8109_0115
gene-Syncc8109_0087	749	241	157	58	9	63	19	14	host	uvrB
gene-Syncc8109_1199	146	48	39	5	3	16	5	9	host	gene-Syncc8109_1199
gene-Syncc8109_0118	1004	282	192	71	8	84	31	16	host	gene-Syncc8109_0118
gene-Syncc8109_0438	14232	5299	2057	610	104	880	364	426	host	rpcA
gene-BSV9_gp207	0	0	143650	36706	54192	504295	403743	445703	phage	gene-BSV9_gp207
gene-Syncc8109_0859	201	68	66	18	1	27	3	9	host	gene-Syncc8109_0859
gene-Syncc8109_1059	754	317	340	70	11	89	37	50	host	gene-Syncc8109_1059
gene-Syncc8109_2755	120	43	23	5	4	5	2	1	host	gene-Syncc8109_2755
gene-Syncc8109_1869	757	219	178	58	11	72	24	36	host	gene-Syncc8109_1869
gene-Syncc8109_1863	1755	620	502	147	10	136	36	42	host	gene-Syncc8109_1863
gene-BSV9_gp41	0	0	34080	8188	19160	218336	87826	92481	phage	gene-BSV9_gp41
gene-Syncc8109_2580	13883	4250	2587	943	94	1330	295	237	host	rpl1
gene-Syncc8109_0075	206	63	32	12	0	13	2	4	host	gene-Syncc8109_0075
gene-Syncc8109_0703	1747	612	267	108	9	102	21	22	host	gene-Syncc8109_0703
gene-Syncc8109_2280	23805	7898	4304	1235	155	1937	662	561	host	apcB
gene-Syncc8109_1220	766	227	177	39	4	54	22	20	host	aroB
gene-Syncc8109_2651	633	197	158	36	4	57	12	19	host	mazG
gene-BSV9_gp135	0	0	328	86	868	8462	14040	14522	phage	gene-BSV9_gp135
gene-BSV9_gp219	0	0	66488	16128	6572	61526	11125	14197	phage	gene-BSV9_gp219
gene-Syncc8109_0252	2986	962	521	211	21	232	62	48	host	glyA
gene-Syncc8109_2403	939	305	107	46	2	48	32	19	host	gene-Syncc8109_2403
gene-Syncc8109_1773	149	49	38	10	2	10	1	3	host	gene-Syncc8109_1773
gene-Syncc8109_1805	256	77	74	17	4	19	10	7	host	gene-Syncc8109_1805
gene-Syncc8109_1677	390	123	73	37	3	27	6	7	host	gene-Syncc8109_1677
gene-Syncc8109_0818	45	33	9	3	0	3	2	2	host	gene-Syncc8109_0818
gene-Syncc8109_0040	636	195	129	49	4	55	12	20	host	gene-Syncc8109_0040
gene-Syncc8109_2230	1267	374	247	83	7	118	25	28	host	prmA
gene-Syncc8109_1989	310	73	56	18	1	27	4	6	host	cobO
gene-Syncc8109_2414	496	160	121	33	4	37	14	10	host	gene-Syncc8109_2414
gene-Syncc8109_2265	287	98	101	25	2	23	7	10	host	gene-Syncc8109_2265
gene-Syncc8109_1853	598	184	122	43	4	46	16	15	host	gene-Syncc8109_1853
gene-Syncc8109_0361	1223	377	212	63	9	95	18	16	host	adk
gene-Syncc8109_1429	1470	504	329	95	9	107	32	25	host	gene-Syncc8109_1429
gene-Syncc8109_1149	179	51	45	9	1	15	5	5	host	gene-Syncc8109_1149
gene-Syncc8109_2121	371	115	65	26	3	13	5	4	host	gene-Syncc8109_2121
gene-Syncc8109_2562	388	110	86	32	2	33	2	7	host	trmE
gene-Syncc8109_2552	2196	579	378	135	19	149	48	33	host	prfB
gene-Syncc8109_0107	552	163	192	75	12	60	30	18	host	cysE
gene-Syncc8109_1985	3449	963	634	204	16	265	87	83	host	ilvB
gene-Syncc8109_1537	129	55	35	14	1	11	4	4	host	gene-Syncc8109_1537
gene-Syncc8109_0583	768	242	132	50	7	32	12	18	host	gene-Syncc8109_0583
gene-Syncc8109_1055	2255	1018	834	144	24	149	60	84	host	gene-Syncc8109_1055
gene-Syncc8109_1757	670	232	192	51	0	50	11	21	host	gene-Syncc8109_1757
gene-Syncc8109_2536	471	157	98	45	6	51	12	16	host	gene-Syncc8109_2536
gene-BSV9_gp162	0	0	4614	1163	1644	16909	18000	18716	phage	gene-BSV9_gp162
gene-Syncc8109_0373	7385	2123	2106	756	96	947	265	191	host	rplP
gene-Syncc8109_1775	968	339	301	68	10	68	21	17	host	desA
gene-Syncc8109_2290	956	321	304	108	9	138	57	58	host	gene-Syncc8109_2290
gene-Syncc8109_0898	365	108	85	29	4	27	10	8	host	gene-Syncc8109_0898
gene-Syncc8109_2655	661	191	87	36	3	45	11	8	host	speE
gene-Syncc8109_0723	6616	1991	1135	397	36	614	166	178	host	hemL
gene-Syncc8109_0247	354	130	87	20	1	26	11	6	host	gene-Syncc8109_0247
gene-Syncc8109_1641	460	138	188	46	3	66	37	34	host	gene-Syncc8109_1641
gene-Syncc8109_2654	35	10	16	5	2	4	3	0	host	gene-Syncc8109_2654
gene-Syncc8109_0165	557	173	156	45	6	61	14	23	host	gene-Syncc8109_0165
gene-Syncc8109_2639	670	206	103	36	3	47	18	19	host	gene-Syncc8109_2639
gene-Syncc8109_1350	449	165	113	28	5	36	6	12	host	gene-Syncc8109_1350
gene-BSV9_gp158	0	0	103241	25504	18778	201739	42611	53676	phage	gene-BSV9_gp158
gene-Syncc8109_1547	426	119	44	20	2	24	1	10	host	gene-Syncc8109_1547
gene-Syncc8109_1197	142	44	50	16	1	5	3	5	host	gene-Syncc8109_1197
gene-Syncc8109_1955	68355	20243	13175	4799	462	5943	1669	1393	host	rbcL
gene-Syncc8109_0911	509	168	140	51	7	46	26	17	host	gene-Syncc8109_0911
gene-Syncc8109_0123	199	67	33	11	2	13	6	4	host	gene-Syncc8109_0123
gene-Syncc8109_0082	2822	839	453	157	14	196	63	66	host	gene-Syncc8109_0082
gene-Syncc8109_1152	265	140	487	48	4	132	19	36	host	gene-Syncc8109_1152
gene-Syncc8109_1530	294	75	85	28	5	31	10	7	host	gene-Syncc8109_1530
gene-Syncc8109_0496	1408	498	394	105	16	114	49	58	host	gene-Syncc8109_0496
gene-Syncc8109_1566	756	198	179	59	13	78	36	34	host	menD
gene-Syncc8109_0543	1188	394	235	70	8	84	33	30	host	gene-Syncc8109_0543_gene_lysM
gene-Syncc8109_2638	1074	361	273	78	6	80	34	45	host	gene-Syncc8109_2638
gene-Syncc8109_0444	51341	18520	12552	3236	507	4177	2062	2236	host	cpeB
gene-Syncc8109_1821	99	40	35	11	1	7	7	5	host	gene-Syncc8109_1821
gene-Syncc8109_0191	5780	2526	1320	368	66	443	208	194	host	psbL
gene-Syncc8109_0042	226	86	36	11	0	17	2	7	host	gene-Syncc8109_0042
gene-Syncc8109_0177	1557	615	590	149	27	176	69	68	host	gene-Syncc8109_0177
gene-Syncc8109_0460	43469	13525	6190	2069	291	3187	1462	1426	host	mpeA
gene-Syncc8109_1272	476	115	66	34	2	33	7	13	host	mtaP
gene-Syncc8109_0117	558	154	97	39	2	36	7	11	host	gene-Syncc8109_0117
gene-Syncc8109_2288	730	259	181	98	13	101	74	48	host	glnB
gene-Syncc8109_2598	1021	327	239	57	13	61	23	25	host	gene-Syncc8109_2598
gene-Syncc8109_1432	703	212	147	57	5	63	22	18	host	gene-Syncc8109_1432
gene-Syncc8109_1917	203	88	61	19	2	17	3	5	host	gene-Syncc8109_1917
gene-Syncc8109_0132	1311	419	216	83	5	59	28	17	host	gene-Syncc8109_0132
gene-Syncc8109_0866	989	349	303	99	9	87	29	24	host	gene-Syncc8109_0866
gene-Syncc8109_0910	269	88	84	25	4	30	6	15	host	gene-Syncc8109_0910
gene-Syncc8109_1266	1562	461	375	417	11	106	42	37	host	pstA
gene-Syncc8109_1057	372	146	214	58	11	48	17	24	host	piuC
gene-Syncc8109_0079	179	53	45	22	5	20	8	8	host	gene-Syncc8109_0079
gene-Syncc8109_1823	68	15	9	6	2	4	3	0	host	gene-Syncc8109_1823
gene-Syncc8109_2143	334	89	49	9	4	24	3	8	host	gene-Syncc8109_2143_gene_dnaJ
gene-Syncc8109_1361	513	196	154	47	6	37	18	12	host	gene-Syncc8109_1361
gene-Syncc8109_1351	357	122	88	20	7	21	7	12	host	gene-Syncc8109_1351
gene-Syncc8109_0406	295	73	55	17	1	31	8	2	host	recF
gene-Syncc8109_0325	39839	12884	7260	2760	258	3238	717	586	host	tufA
gene-Syncc8109_1115	982	281	267	65	10	91	30	20	host	gene-Syncc8109_1115
gene-Syncc8109_1991	2709	777	581	171	22	214	46	34	host	pyrH
gene-Syncc8109_1341	1950	567	470	143	15	151	42	42	host	gene-Syncc8109_1341_gene_ftsH
gene-Syncc8109_1925	204	68	63	24	7	28	16	11	host	gene-Syncc8109_1925
gene-BSV9_gp104	0	0	2812	667	3660	37015	145082	153300	phage	gene-BSV9_gp104
gene-Syncc8109_0523	1410	435	366	105	13	105	31	31	host	gene-Syncc8109_0523
gene-Syncc8109_2238	581	149	113	29	3	48	17	22	host	gene-Syncc8109_2238
gene-Syncc8109_2049	235	62	29	9	2	16	6	1	host	gene-Syncc8109_2049
gene-Syncc8109_2355	274	103	65	25	2	36	4	7	host	gene-Syncc8109_2355
gene-Syncc8109_2209	1410	448	303	98	8	107	37	23	host	purC
gene-Syncc8109_1719	576	145	89	29	3	34	6	12	host	gene-Syncc8109_1719
gene-Syncc8109_2241	99	20	39	6	1	7	0	2	host	gene-Syncc8109_2241
gene-Syncc8109_1383	572	195	160	47	7	46	25	17	host	gene-Syncc8109_1383
gene-BSV9_gp159	0	0	35044	8440	7111	80649	44366	43437	phage	gene-BSV9_gp159
gene-Syncc8109_0747	593	213	157	46	5	52	14	21	host	gene-Syncc8109_0747
gene-Syncc8109_1039	2447	722	577	177	22	218	59	58	host	gene-Syncc8109_1039
gene-Syncc8109_1049	39	16	22	5	1	4	1	0	host	gene-Syncc8109_1049
gene-Syncc8109_2743	753	193	138	53	10	65	19	20	host	gene-Syncc8109_2743
gene-Syncc8109_0985	990	224	161	63	7	91	35	34	host	gene-Syncc8109_0985
gene-Syncc8109_1446	1041	362	257	81	5	73	12	14	host	gene-Syncc8109_1446
gene-Syncc8109_0517	351	101	54	25	2	12	3	5	host	gene-Syncc8109_0517
gene-Syncc8109_0480	619	222	245	47	15	72	38	41	host	gene-Syncc8109_0480
gene-Syncc8109_1078	1766	466	647	119	23	168	120	141	host	gene-Syncc8109_1078
gene-Syncc8109_1695	460	147	108	25	4	33	14	9	host	gene-Syncc8109_1695_gene_petJ
gene-Syncc8109_2496	1043	276	172	1243	10	91	31	24	host	fabD
gene-Syncc8109_1829	1117	312	240	88	11	116	24	25	host	pheS
gene-Syncc8109_1648	874	312	247	70	11	104	22	28	host	gene-Syncc8109_1648
gene-Syncc8109_1697	849	243	255	70	7	70	22	23	host	gene-Syncc8109_1697
gene-Syncc8109_1310	981	318	264	74	7	71	27	26	host	gene-Syncc8109_1310
gene-Syncc8109_2151	216	48	37	9	2	7	6	2	host	gene-Syncc8109_2151
gene-Syncc8109_1617	268	84	66	22	2	15	6	10	host	gene-Syncc8109_1617
gene-Syncc8109_1727	94	33	42	12	5	23	8	6	host	gene-Syncc8109_1727
gene-BSV9_gt24	0	0	12678	2977	2189	17908	5082	5723	phage	gene-BSV9_gt24
gene-Syncc8109_0817	829	282	87	59	7	54	13	8	host	gene-Syncc8109_0817
gene-Syncc8109_0136	220	92	108	35	2	24	7	6	host	gene-Syncc8109_0136
gene-Syncc8109_1360	1371	432	396	115	8	100	39	50	host	fmt
gene-Syncc8109_0580	1186	367	236	56	9	67	23	35	host	gene-Syncc8109_0580
gene-Syncc8109_2538	211	55	42	14	0	24	7	5	host	gene-Syncc8109_2538
gene-BSV9_gp169	0	0	10884	2847	2239	24829	10003	13527	phage	gene-BSV9_gp169
gene-Syncc8109_2712	359	91	72	22	2	23	8	12	host	moaC
gene-Syncc8109_0084	1368	424	325	105	15	122	43	20	host	ribH
gene-Syncc8109_2005	150	66	40	10	2	19	3	3	host	gene-Syncc8109_2005
gene-BSV9_gp4	0	0	279226	63196	53103	629987	216404	285194	phage	32
gene-Syncc8109_2144	361	102	48	15	3	25	9	8	host	gidB
gene-Syncc8109_1451	1304	406	269	84	14	94	30	24	host	gene-Syncc8109_1451
gene-Syncc8109_1569	936	297	290	74	10	58	23	29	host	gene-Syncc8109_1569
gene-Syncc8109_1007	2443	735	589	194	599	175	56	56	host	gene-Syncc8109_1007
gene-Syncc8109_2578	31482	9156	11431	4115	443	6822	1364	1486	host	rpl10
gene-Syncc8109_1102	175	68	40	4	1	7	5	5	host	gene-Syncc8109_1102
gene-Syncc8109_1476	2041	746	486	160	16	174	44	44	host	gene-Syncc8109_1476
gene-Syncc8109_1630	414	150	155	34	3	34	15	14	host	gene-Syncc8109_1630
gene-Syncc8109_0194	4724	1433	772	264	30	354	94	67	host	gene-Syncc8109_0194
gene-Syncc8109_1801	33	17	16	6	0	9	3	1	host	gene-Syncc8109_1801
gene-Syncc8109_1753	292	126	125	37	4	29	8	17	host	gene-Syncc8109_1753
gene-Syncc8109_1324	6120	2449	959	216	50	290	79	97	host	rpl33
gene-Syncc8109_0725	671	213	212	72	6	54	20	22	host	glcD
gene-Syncc8109_2656	819	244	161	36	10	49	9	16	host	gene-Syncc8109_2656
gene-Syncc8109_0733	604	178	162	43	1	45	15	9	host	gene-Syncc8109_0733
gene-Syncc8109_0929	569	234	88	33	3	30	17	12	host	gene-Syncc8109_0929
gene-Syncc8109_2186	290	123	51	17	0	20	11	10	host	gene-Syncc8109_2186
gene-Syncc8109_2713	536	141	107	37	3	50	9	18	host	moeA
gene-Syncc8109_0369	5538	1631	1349	623	63	720	205	158	host	rpl24
gene-Syncc8109_1984	921	306	313	82	8	105	40	29	host	gene-Syncc8109_1984
gene-Syncc8109_2719	1119	268	167	82	7	100	21	20	host	cobA
gene-BSV9_gp29	0	0	37900	10165	15165	117251	61751	56288	phage	gene-BSV9_gp29
gene-Syncc8109_0347	843	231	142	56	4	62	19	11	host	gene-Syncc8109_0347
gene-Syncc8109_2666	735	187	155	52	5	45	15	9	host	gene-Syncc8109_2666
gene-BSV9_gp196	0	0	85406	25881	46231	358428	470952	508522	phage	gene-BSV9_gp196
gene-Syncc8109_0400	79	25	29	8	0	6	0	2	host	gene-Syncc8109_0400
gene-Syncc8109_0283	456	174	99	35	5	33	9	7	host	gene-Syncc8109_0283
gene-Syncc8109_1116	431	105	78	26	4	41	6	10	host	gene-Syncc8109_1116
gene-Syncc8109_2192	101	38	23	5	0	11	1	0	host	gene-Syncc8109_2192
gene-Syncc8109_0907	163	50	47	25	2	15	4	9	host	icc
gene-Syncc8109_2453	353	130	38	20	5	21	5	8	host	ycf33
gene-Syncc8109_1034	458	151	161	57	8	62	15	13	host	gene-Syncc8109_1034
gene-Syncc8109_0166	483	162	102	39	4	50	12	14	host	glcE
gene-Syncc8109_0621	592	238	187	43	10	62	14	33	host	gene-Syncc8109_0621
