Geneid	30_R1	480_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0256	61.31055451182907	76.53351022855976	host	gene-SynWH7803_0256	None	None	0.8405816427061713
gene-SynWH7803_1988	389.60384264833965	528.3718541602087	host	gene-SynWH7803_1988	None	None	10.488600670968715
gene-SynWH7803_1081	45.7707336747834	61.85782343994952	host	umuD	None	None	1.2022573936238665
gene-SynWH7803_1856	55.364045880246984	72.60979485297084	host	ubiA	None	None	1.1620181746760936
gene-SynWH7803_1074	26.044145403868377	31.960860298595193	host	gene-SynWH7803_1074	None	None	0.3017628799577493
gene-SynWH7803_1186	46.41598367413285	49.46526033947646	host	gene-SynWH7803_1186	None	None	0.0484875236938376
gene-SSBP1_gp25	4.694795722686854	64.27733431912894	phage	gene-SSBP1_gp25	early	early	25.735604391543376
gene-SynWH7803_0506	201.54142964754877	188.6949383114878	host	gene-SynWH7803_0506	None	None	0.211451767694821
gene-SynWH7803_0220	106.90991529541306	135.5409346855621	host	gene-SynWH7803_0220	None	None	1.690518452262415
gene-SSBP1_gp32	13.866245144582184	221.6213177665682	phage	gene-SSBP1_gp32	early	early	91.64426704023387
gene-SynWH7803_1704	59.6727580498406	57.296334963153235	host	gene-SynWH7803_1704	None	None	0.024140508152497
gene-SynWH7803_1274	422.07278683855253	540.9436586835376	host	gene-SynWH7803_1274	None	None	7.336470856178506
gene-SynWH7803_1958	74.45415220563581	90.1270037841454	host	lpxC	None	None	0.7462527381240481
gene-SynWH7803_1051	260.88011500670274	244.08107196913335	host	gene-SynWH7803_1051	None	None	0.2794351865617873
gene-SynWH7803_0993	75.87351050313659	74.60696185543001	host	gene-SynWH7803_0993	None	None	0.005330078553930135
gene-SynWH7803_0353	826.661001593978	764.6633214973028	host	psbO	None	None	1.2077086617713904
gene-SynWH7803_0452	56.505728968319076	61.89065975528064	host	recF	None	None	0.12245930764012591
gene-SynWH7803_0090	594.2530836699669	369.74819638721823	host	gene-SynWH7803_0090	None	None	26.142311974341883
gene-SynWH7803_0408	819.0915786905803	747.9869078302346	host	rplM	None	None	1.6131528387525134
gene-SynWH7803_1907	1310.7518451901055	1122.4211429910522	host	rpsN	None	None	7.288518646859927
gene-SynWH7803_0904	81.28110491930131	113.90961403964897	host	gene-SynWH7803_0904	None	None	2.727126610052873
gene-SynWH7803_1513	125.74781136018157	135.5409346855621	host	gene-SynWH7803_1513	None	None	0.18352352697448734
gene-SynWH7803_0609	173.4172772815531	153.83598847919444	host	hemC	None	None	0.5858258897280152
gene-SynWH7803_0034	86.1914003199076	77.02213617495755	host	pdxA	None	None	0.25756259794821507
gene-SynWH7803_0824	131.7001981064203	180.4834551339327	host	gene-SynWH7803_0824	None	None	3.811548333025792
gene-SSBP1_gp19	3.640068223584203	34.30241106346674	phage	gene-SSBP1_gp19	early	early	12.38953392209351
gene-SynWH7803_0374	104.12562723896002	104.90342701148491	host	gene-SynWH7803_0374	None	None	0.001447101428816032
gene-SynWH7803_1696	47.75566401786843	60.189277541937976	host	gene-SynWH7803_1696	None	None	0.7160814718690293
gene-SynWH7803_1439	67.1341094147905	99.28616280586826	host	dapB	None	None	3.1058552046232872
gene-SynWH7803_0722	100.32356856721779	117.34828579782204	host	gene-SynWH7803_0722	None	None	0.665775089819294
gene-SynWH7803_1072	37.724343408054466	38.895832134077345	host	gene-SynWH7803_1072	None	None	0.008955773237846881
gene-SynWH7803_0597	149.28011380298162	210.15814615795261	host	gene-SynWH7803_0597	None	None	5.155453990645985
gene-SynWH7803_2510	87.14452239275957	89.59531839065792	host	gene-SynWH7803_2510	None	None	0.016992210122773105
gene-SynWH7803_0046	93.17363818870834	123.91629218821504	host	gene-SynWH7803_0046	None	None	2.1767724861591518
gene-SynWH7803_1201	194.45961673942637	140.6994677119368	host	gene-SynWH7803_1201	None	None	4.311614629495884
gene-SynWH7803_2027	6108.5788899747695	6684.96467855372	host	apcB	None	None	12.983915499886411
gene-SynWH7803_1113	145.70023854419125	157.86804719936143	host	gene-SynWH7803_1113	None	None	0.24385875340401683
gene-SynWH7803_1533	75.19716124986878	84.00206779840194	host	lysA	None	None	0.24348855139523093
gene-SynWH7803_0528	473.9079966028511	578.237156596226	host	minE	None	None	5.17256273615307
gene-SynWH7803_2472	31.68130398265691	34.08050009669628	host	gene-SynWH7803_2472	None	None	0.04376508578350283
gene-SynWH7803_0556	1276.9471762873109	825.1917807193265	host	gene-SynWH7803_0556	None	None	48.541733348444296
gene-SynWH7803_1232	300.6702139752449	246.7607341611633	host	ugpE	None	None	2.6544279454042674
gene-SynWH7803_0790	503.0705458623048	463.9965154932746	host	psbA	None	None	0.7893867500459282
gene-SynWH7803_0341	119.57349173548783	115.96611488740041	host	gene-SynWH7803_0341	None	None	0.027624160349711303
gene-SynWH7803_1432	6557.335676566071	5336.711989749826	host	gene-SynWH7803_1432	None	None	62.63310130479645
gene-SynWH7803_1758	102.51773414164478	97.07571020165598	host	ftsQ	None	None	0.07418987297115918
gene-SynWH7803_2143	35.689721162983425	39.758674174431555	host	fucA	None	None	0.10971988559419019
gene-SynWH7803_0186	53.93446971306421	65.63747214880037	host	gene-SynWH7803_0186	None	None	0.5727107207519877
gene-SynWH7803_0926	83.31399393593497	238.3195381800722	host	gene-SynWH7803_0926	None	None	37.35107870804217
gene-SynWH7803_0527	486.3630246372639	573.5405661555513	host	gene-SynWH7803_0527	None	None	3.5851957721399628
gene-SynWH7803_0739	449.14159445824856	600.0728687317455	host	gene-SynWH7803_0739	None	None	10.855859480130167
gene-SynWH7803_0442	27.585569898520273	34.55109802125876	host	gene-SynWH7803_0442	None	None	0.39041828000256
gene-SynWH7803_0888	342.9234404898914	451.3194726758622	host	gene-SynWH7803_0888	None	None	7.39679234078978
gene-SynWH7803_0885	27.852326809789414	39.42148412156782	host	gene-SynWH7803_0885	None	None	0.9947808742487091
gene-SynWH7803_0343	83.47916838862318	97.34726924152055	host	gene-SynWH7803_0343	None	None	0.5317923191616102
gene-SynWH7803_0418	170.09940428586722	331.56447943955163	host	rpsE	None	None	25.98450012065715
gene-SynWH7803_1302	1506.901153875303	1294.1294074464456	host	gene-SynWH7803_1302	None	None	8.081278495052036
gene-SynWH7803_2395	282.9559603505202	237.3329838152632	host	gene-SynWH7803_2395	None	None	2.000288504375157
gene-SynWH7803_1275	52.059156594538216	66.85726636288237	host	cobN	None	None	0.9207477288245227
gene-SynWH7803_1331	4977.025173246838	4658.968119984628	host	gene-SynWH7803_1331	None	None	5.249084658501021
gene-SynWH7803_2247	75.15487327256466	73.23966295290023	host	radA	None	None	0.012359048593864821
gene-SynWH7803_1555	111.89739526256808	133.3530392806802	host	pepN	None	None	0.9385195608099358
gene-SynWH7803_0879	64.22600639333558	86.18644818198433	host	gene-SynWH7803_0879	None	None	1.603128560444891
gene-SynWH7803_1476	250.9651111892457	294.5129937241268	host	ctpA	None	None	1.7383081522336907
gene-SynWH7803_0202	190.47701261771766	235.84200599587308	host	gene-SynWH7803_0202	None	None	2.4136650423112016
gene-SynWH7803_2012	46.125082233220766	55.850769133096954	host	gene-SynWH7803_2012	None	None	0.4637812992344661
gene-SynWH7803_0724	224.30690675059415	247.33511055522672	host	gene-SynWH7803_0724	None	None	0.5621829173500452
gene-SynWH7803_2318	34.983646006973395	36.95579323311479	host	menA	None	None	0.027032214336540548
gene-SynWH7803_1017	72.43428569772152	83.6404394817847	host	gene-SynWH7803_1017	None	None	0.4023005085789596
gene-SynWH7803_0843	270.916134127341	280.5935139104619	host	gene-SynWH7803_0843	None	None	0.08490484237216625
gene-SynWH7803_1541	57.74129132411888	63.26053612720093	host	gene-SynWH7803_1541	None	None	0.1258743931309771
gene-SynWH7803_0841	90.91539656026127	116.50305719501658	host	gene-SynWH7803_0841	None	None	1.5782789932758012
gene-SynWH7803_1838	204.0645761413942	160.13201568970345	host	gene-SynWH7803_1838	None	None	2.6497637692564764
gene-SynWH7803_2133	99.29683798837277	93.46350716550421	host	gene-SynWH7803_2133	None	None	0.08826438980970046
gene-SynWH7803_1757	193.62963862146879	197.33165490986246	host	gene-SynWH7803_1757	None	None	0.017527214108260327
gene-SynWH7803_0271	59.36974297824237	71.45875929447104	host	gene-SynWH7803_0271	None	None	0.5585339316558233
gene-SSBP1_gp24	3.1798297125563155	49.40770913489301	phage	gene-SSBP1_gp24	early	early	20.318661822959154
gene-SynWH7803_2434	71.49441553364437	75.47987509744496	host	gene-SynWH7803_2434	None	None	0.05403628031299264
gene-SynWH7803_0557	2556.135271048583	1444.6400632119046	host	gene-SynWH7803_0557	None	None	154.397772159863
gene-SynWH7803_0109	134.4807768122226	109.08804307500773	host	gene-SynWH7803_0109	None	None	1.3236319142729773
gene-SynWH7803_0130	423.0974193470202	404.53426835095877	host	gene-SynWH7803_0130	None	None	0.2081786983416743
gene-SynWH7803_1255	418.1080741831075	473.33747885560086	host	gene-SynWH7803_1255	None	None	1.7108656440544188
gene-SynWH7803_2204	152.17684261903054	158.4341575719092	host	nadB	None	None	0.06302737249397154
gene-SSBP1_gp51	4.923810148183773	52.952021124483615	phage	gene-SSBP1_gp51	early	early	19.928085686722063
gene-SynWH7803_1470	40.63264458350927	52.09964314272469	host	phnE	None	None	0.70898744752875
gene-SynWH7803_0152	33.527979745878284	44.38433709777262	host	mgtE	None	None	0.7563662571384228
gene-SynWH7803_0632	239.35908075622612	188.95007030611947	host	gene-SynWH7803_0632	None	None	2.9663951006606886
gene-SynWH7803_2327	244.39409242975185	205.35214665898462	host	gene-SynWH7803_2327	None	None	1.6945928582482093
gene-SynWH7803_0413	1175.588821117458	1109.315035475134	host	rpsM	None	None	0.9611377412427988
gene-SynWH7803_0334	96.91751253940765	80.4451823539268	host	gene-SynWH7803_0334	None	None	0.7649231477416537
gene-SynWH7803_1802	51.52996506432568	51.764197646891084	host	phoD	None	None	0.00026557600785557834
gene-SynWH7803_1954	61.57859421171972	65.39255620794663	host	msrA	None	None	0.05728193396919119
gene-SynWH7803_1529	41.052396141146474	58.72991840562754	host	gene-SynWH7803_1529	None	None	1.5658826658342266
gene-SynWH7803_0483	273.3879229801796	214.69476869856535	host	gene-SynWH7803_0483	None	None	3.5289986904440274
gene-SynWH7803_0786	518.2783624246902	278.4213835469112	host	gene-SynWH7803_0786	None	None	36.106055391177456
gene-SynWH7803_1035	170.83083985135832	176.84421722322958	host	gene-SynWH7803_1035	None	None	0.05200359744066367
gene-SynWH7803_1642	25.39945855852316	25.51591899094388	host	trm1	None	None	0.00013319190559319527
gene-SynWH7803_2018	874.9195084075088	826.4475628291747	host	atpD	None	None	0.6904828322676926
gene-SynWH7803_2127	49.67169263707796	62.06957782721648	host	gene-SynWH7803_2127	None	None	0.687783289688707
gene-SynWH7803_1887	194.537780237398	198.4381520483121	host	gene-SynWH7803_1887	None	None	0.01935602032278261
gene-SynWH7803_1223	294.575891427092	314.1264644507658	host	dxs	None	None	0.3139670003435132
gene-SynWH7803_1259	243.0200341666586	240.9173802640626	host	pgi	None	None	0.004567897937074238
gene-SynWH7803_1483	19.53892915945942	34.08615473417706	host	gene-SynWH7803_1483	None	None	1.9731602876506769
gene-SynWH7803_2401	50.226862176046666	78.03656541493166	host	gene-SynWH7803_2401	None	None	3.0148094774961702
gene-SynWH7803_0832	133.26469165770595	130.16965306334788	host	gene-SynWH7803_0832	None	None	0.018181501562959293
gene-SynWH7803_2214	93.29128167126984	105.2225677164232	host	gene-SynWH7803_2214	None	None	0.3585532876682423
gene-SynWH7803_2495	1404.8514113564136	1202.8206184957075	host	cynS	None	None	7.826222162270952
gene-SynWH7803_1272	145.25387799308746	171.08106597106035	host	gene-SynWH7803_1272	None	None	1.0543312580180013
gene-SynWH7803_0547	35.12056348724442	52.4182562113102	host	glpK	None	None	1.709014209961633
gene-SynWH7803_2449	27.52134387790978	32.83541120228809	host	gene-SynWH7803_2449	None	None	0.23393662805847376
gene-SynWH7803_1393	142.8181950576568	131.44731551673323	host	gene-SynWH7803_1393	None	None	0.23571483936024196
gene-SynWH7803_0083	23.06552154322147	37.26141882037714	host	cobH	None	None	1.6702612322864903
gene-SynWH7803_0458	54.969632512699256	58.26392561703743	host	gene-SynWH7803_0458	None	None	0.04792027750667344
gene-SynWH7803_0493	11834.777487710193	16752.85430095716	host	mpeB	None	None	423.04098009590604
gene-SynWH7803_1653	127.8367005139565	124.40535083463018	host	gene-SynWH7803_1653	None	None	0.023339012188616958
gene-SynWH7803_2230	29.170428718269754	47.03351930073908	host	gene-SynWH7803_2230	None	None	2.0936579629569083
gene-RNA_44	628.6738783722132	556.8220950528715	host	gene-RNA_44	None	None	2.1774341212032238
gene-SynWH7803_0590	198.37142065755668	161.0291696620686	host	gene-SynWH7803_0590	None	None	1.9399574555093415
gene-SynWH7803_0031	102.83238888566112	130.8552384815318	host	gene-SynWH7803_0031	None	None	1.680191861931315
gene-SynWH7803_0175	38.818409889714694	42.40065288369142	host	gene-SynWH7803_0175	None	None	0.07899909473036382
gene-RNA_6	176.41435098492673	282.0716748861698	host	gene-RNA_6	None	None	12.174275184027962
gene-SynWH7803_0700	46.748074958301395	51.09175419611531	host	gene-SynWH7803_0700	None	None	0.09642059621362267
gene-SynWH7803_2261	128.46668295715847	100.95313636069777	host	gene-SynWH7803_2261_gene_devA	None	None	1.6498035099286985
gene-SynWH7803_2081	72.65961765271135	75.50616565673234	host	gene-SynWH7803_2081	None	None	0.027343815009816173
gene-SynWH7803_2432	23.46242602127169	25.043009600590125	host	gene-SynWH7803_2432	None	None	0.025752211264391756
gene-SynWH7803_0887	397.6695329849517	497.42676654451606	host	gene-SynWH7803_0887	None	None	5.558902239171787
gene-SynWH7803_0055	62.40863752396605	67.75730547303104	host	thiG	None	None	0.10989145152205851
gene-SynWH7803_0103	50.30572374697791	51.04428659338747	host	rfbC	None	None	0.0026910459913359152
gene-SynWH7803_0721	210.61544620867474	254.43649142728324	host	gene-SynWH7803_0721	None	None	2.064590907644521
gene-SynWH7803_1003	29.12917090404976	29.09520857033023	host	gene-SynWH7803_1003	None	None	9.905130136976801e-06
gene-SynWH7803_0373	85.3516537481748	96.84805247617942	host	rnhB	None	None	0.3626986740322192
gene-SynWH7803_2410	793.8514004129723	807.455911437254	host	gene-SynWH7803_2410	None	None	0.05779113067183486
gene-SynWH7803_0207	111.20030787918974	126.70965565505807	host	ackA	None	None	0.5055271012182844
gene-SynWH7803_0484	570.1133879910934	465.7403169921532	host	gene-SynWH7803_0484	None	None	5.258338072906733
gene-SynWH7803_0272	32.63638205276285	37.8035799391925	host	gene-SynWH7803_0272	None	None	0.1895226320577258
gene-SynWH7803_0298	41.5318257030397	44.75303065481347	host	sfsA	None	None	0.06012736057818958
gene-SynWH7803_0788	346.878406031843	284.7520409661676	host	gene-SynWH7803_0788	None	None	3.0553350100661993
gene-SynWH7803_1453	189.48030807089665	299.429073162703	host	gene-SynWH7803_1453	None	None	12.362956622668328
gene-SynWH7803_0441	238.32608842250627	270.0712571388196	host	gene-SynWH7803_0441	None	None	0.9911103447191741
gene-SynWH7803_2207	236.81105705356126	241.10507276670785	host	gene-SynWH7803_2207	None	None	0.019290592840718795
gene-SynWH7803_0312	1048.992725612353	1118.6301104508318	host	psbN	None	None	1.1185906714172096
gene-SynWH7803_0687	365.8199028942936	352.09269531022153	host	chpX	None	None	0.13123897569668
gene-SynWH7803_1581	246.73759742565355	330.3535061764415	host	gene-SynWH7803_1581	None	None	6.05763990518976
gene-SynWH7803_2463	51.499034713146614	38.70171693939698	host	gene-SynWH7803_2463	None	None	0.9078158396793692
gene-SynWH7803_0105	37.18510054132072	34.75977654431296	host	gene-SynWH7803_0105	None	None	0.04087988421649745
gene-SynWH7803_0780	74.72472692342278	99.52050566085133	host	trpS	None	None	1.7642681928131074
gene-SynWH7803_2079	92.63635775233612	124.78109835836648	host	infB	None	None	2.376268141282222
gene-SynWH7803_1650	911.9846603412315	1011.1754217839326	host	gene-SynWH7803_1650	None	None	2.55797924650937
gene-SynWH7803_1204	69.12066093890591	77.47596333332808	host	aroB	None	None	0.23810602204794193
gene-SynWH7803_1855	116.36426895328657	124.74161263638628	host	ppX	None	None	0.14553748486361395
gene-SynWH7803_1090	8011.950927789108	5661.400427212862	host	gene-SynWH7803_1090	None	None	202.03853145842186
gene-SynWH7803_0836	212.14110841835853	100.19469629149789	host	gene-SynWH7803_0836	None	None	20.061739639037704
gene-SynWH7803_0707	86.37105030051613	98.31432588505079	host	gene-SynWH7803_0707	None	None	0.3861752203510121
gene-SynWH7803_1055	231.03611395311196	276.3925375722544	host	gene-SynWH7803_1055	None	None	2.0270881012877364
gene-SynWH7803_1797	1115.8162393168402	859.1728507904174	host	gene-SynWH7803_1797	None	None	16.674985498463524
gene-SynWH7803_0416	159.1559461080352	201.7657597907008	host	secY	None	None	2.515221712075247
gene-SynWH7803_2106	274.08243234754576	305.19607151751205	host	gene-SynWH7803_2106	None	None	0.8355726441942758
gene-RNA_21	608.3203311076113	830.747034065754	host	gene-RNA_21	None	None	17.18947958453276
gene-SynWH7803_0430	553.4529112215747	1261.792019351596	host	rpsS	None	None	138.20291786960297
gene-SynWH7803_1493	118.23356733117399	169.30204662189257	host	prfC	None	None	4.535072266721447
gene-SynWH7803_0181	17.307631693718683	23.735075956958408	host	gene-SynWH7803_0181	None	None	0.5032811201038256
gene-SynWH7803_0515	333.4127119363451	407.281898990798	host	rpsA	None	None	3.683472726536747
gene-SynWH7803_1993	509.84353669526945	484.2583892156047	host	ftrV	None	None	0.32924177817903266
gene-SynWH7803_1679	295.83118456351946	277.85667279301094	host	gene-SynWH7803_1679	None	None	0.2815843748871281
gene-SynWH7803_1306	1249.1610098624524	951.7038874782455	host	gene-SynWH7803_1306	None	None	20.10135646308962
gene-SynWH7803_1438	228.7662219371157	246.43903245362486	host	chlH	None	None	0.3286245560908964
gene-SynWH7803_0842	93.71566051674039	110.37989592378005	host	gene-SynWH7803_0842	None	None	0.6803106019169107
gene-SynWH7803_2381	109.80357149505275	150.9633869029168	host	gene-SynWH7803_2381	None	None	3.2483609403917364
gene-SynWH7803_2519	89.83435817623298	127.6618858507376	host	argG	None	None	3.2895323235742215
gene-SynWH7803_1864	402.2815671887705	407.36346490196263	host	gene-SynWH7803_1864	None	None	0.015948769734718225
gene-SynWH7803_2085	472.00308070082286	442.2101749720288	host	gene-SynWH7803_2085	None	None	0.4854541466430234
gene-SynWH7803_0748	90.15710525826093	109.76543044808302	host	clpB	None	None	0.9615884857387071
gene-SynWH7803_2404	52.286713435655734	56.16243448112382	host	gene-SynWH7803_2404	None	None	0.06925464104988181
gene-SynWH7803_2487	53.52778456548269	85.01032307033061	host	moaD	None	None	3.5771754343388014
gene-SynWH7803_1543	160.65982196011308	166.42405554922416	host	gene-SynWH7803_1543	None	None	0.05079184752676774
gene-SynWH7803_2254	37.00547125194134	37.849332072433626	host	gene-SynWH7803_2254	None	None	0.004756549030501809
gene-SynWH7803_2457	43.28517065403357	47.36541909116135	host	gcvT	None	None	0.09182746276378283
gene-SynWH7803_1593	440.05885240651446	342.3528431054173	host	hisH	None	None	6.1006656139641615
gene-SynWH7803_0791	76.86774699172408	86.57821476888373	host	gene-SynWH7803_0791	None	None	0.2884536988113631
gene-SynWH7803_1561	80.55466294019352	104.52429222444803	host	zwf	None	None	1.55215682818582
gene-SynWH7803_1842	529.500243511251	558.8091166860894	host	gene-SynWH7803_1842_gene_hli	None	None	0.39465343136578274
gene-SynWH7803_1822	179.11239633104373	197.47257072696755	host	oprB	None	None	0.44756965006094956
gene-SynWH7803_0338	116.731145349799	153.20541740147496	host	gatC	None	None	2.4642317960562976
gene-SynWH7803_1968	711.302124295773	859.6941389471384	host	rpmA	None	None	7.008352128997471
gene-SynWH7803_1634	189.82095500788165	261.9159123535906	host	trxB	None	None	5.752998316296925
gene-SynWH7803_0750	157.63790946638977	156.21555094120583	host	gene-SynWH7803_0750	None	None	0.003223006959260638
gene-SynWH7803_0355	296.0996351571759	340.8877978633024	host	gene-SynWH7803_0355_gene_ftsH	None	None	1.574583276375228
gene-SynWH7803_1048	283.0726928466562	240.76697888025262	host	gene-SynWH7803_1048	None	None	1.7083217736324958
gene-SynWH7803_1728	498.96842522070943	541.2902203661868	host	gene-SynWH7803_1728	None	None	0.8609081750650679
gene-SynWH7803_2243	209.3991246404008	203.3004270538747	host	holB	None	None	0.045061973170560134
gene-SynWH7803_0631	47.81815421183121	52.19514940961558	host	gene-SynWH7803_0631	None	None	0.09577769290544277
gene-SynWH7803_2145	26.082198459371416	37.051173496257285	host	gene-SynWH7803_2145_gene_gltS	None	None	0.9528907583487489
gene-SynWH7803_1560	622.4659351200967	557.6171357864396	host	petH	None	None	1.7818096364124498
gene-SynWH7803_0537	315.50658735536246	279.2235239562363	host	masA	None	None	1.1067715124779265
gene-SynWH7803_0268	100.55137199164565	101.62153562430328	host	fabI	None	None	0.0028323532914669765
gene-SynWH7803_0080	38.650821929041996	43.22264981756473	host	uvrB	None	None	0.12764580392390965
gene-SynWH7803_1202	73.48562094291853	96.62482185950321	host	gene-SynWH7803_1202	None	None	1.5737500009918586
gene-SynWH7803_2406	63.026563634511206	74.5260738946959	host	gene-SynWH7803_2406_gene_dfa	None	None	0.4806841170021703
gene-SynWH7803_1972	32.37978734544867	39.02458999506492	host	gene-SynWH7803_1972	None	None	0.3091785398658977
gene-SynWH7803_1121	81.34503485774559	88.55570262377351	host	gene-SynWH7803_1121	None	None	0.15301207753053378
gene-SynWH7803_1672	77.36299436908247	97.6884717228917	host	gene-SynWH7803_1672	None	None	1.180010196096133
gene-SynWH7803_2357	70.24347869294921	90.17289329727377	host	gene-SynWH7803_2357	None	None	1.2379707929539527
gene-SynWH7803_1181	129.1366906006992	133.4008146642111	host	gene-SynWH7803_1181	None	None	0.03462886952223102
gene-SynWH7803_1406	162.57288197233328	184.48802583268483	host	gene-SynWH7803_1406	None	None	0.6919153376526723
gene-SynWH7803_0800	276.2179337414459	322.1050482928571	host	gene-SynWH7803_0800	None	None	1.7596075573557122
gene-SynWH7803_2192	131.5426944672976	254.47679500583976	host	gene-SynWH7803_2192	None	None	19.575168466036835
gene-SynWH7803_0775	73.3804023512658	95.28629618872222	host	gene-SynWH7803_0775	None	None	1.4225338758976847
gene-SynWH7803_2258	759.0130821491202	537.9577225153158	host	gene-SynWH7803_2258	None	None	18.838308405667437
gene-SynWH7803_2035	2099.7508492104294	1246.740912339825	host	glnB	None	None	108.7147383358448
gene-SynWH7803_1196	32.06350262140395	49.26506688549599	host	gene-SynWH7803_1196	None	None	1.819125892203137
gene-SynWH7803_2455	853.7792025451749	567.2160623517638	host	gene-SynWH7803_2455	None	None	28.894689287886006
gene-SynWH7803_1345	226.3307284656371	235.60987169058666	host	spt%2C agt	None	None	0.09319650509178927
gene-SynWH7803_0419	233.78980036931844	470.8264046972157	host	rplR	None	None	39.87018137483417
gene-SynWH7803_2224	56.23727355342095	71.99867538314615	host	crtQ%2C zds	None	None	0.9686121157841187
gene-SynWH7803_2277	61.68439935641339	65.60349993764969	host	gene-SynWH7803_2277	None	None	0.06033310884628251
gene-SynWH7803_1638	122.33353606628557	151.50952253718097	host	gene-SynWH7803_1638	None	None	1.5542445934013815
gene-SynWH7803_0568	58.73299268864242	67.57230808154486	host	engA	None	None	0.30930410734449737
gene-SynWH7803_0668	1810.2268333856543	1406.348661947152	host	gene-SynWH7803_0668	None	None	25.355782508632068
gene-SynWH7803_0784	5397.486475364019	5020.545379459354	host	gene-SynWH7803_0784_gene_psbA	None	None	6.819166602760324
gene-SynWH7803_0066	52.1608603494602	68.98360505733217	host	gene-SynWH7803_0066	None	None	1.1680465077621562
gene-SynWH7803_1715	77.67261819518956	80.07942805529775	host	ribF	None	None	0.01836024901228863
gene-SynWH7803_1658	19.303988338535984	23.145001712388385	host	cobQ	None	None	0.173777794482436
gene-SynWH7803_2251	55.66412200967922	78.55854913008172	host	fabD	None	None	1.952556854667417
gene-SynWH7803_2066	96.29242105694962	113.16469141258045	host	rpiA%2C cbbI%2C ppi	None	None	0.6795508245032994
gene-SynWH7803_2232	48.45542620792521	48.72166419613534	host	gene-SynWH7803_2232	None	None	0.0003647087295547326
gene-SynWH7803_0348	399.2662940160576	383.9850900530626	host	gene-SynWH7803_0348	None	None	0.14906784674002357
gene-SynWH7803_2137	162.47325374900453	247.9447036143132	host	gene-SynWH7803_2137	None	None	8.89991362586869
gene-SSBP1_gp21	6.30863175236046	85.82773002292996	phage	gene-SSBP1_gp21	early	early	34.314828955294715
gene-SynWH7803_0692	67.12342021559132	71.98097916423599	host	gene-SynWH7803_0692	None	None	0.08481356105470415
gene-SynWH7803_0242	55.85804307382484	59.017237357589714	host	gene-SynWH7803_0242_gene_galE	None	None	0.04344062745740784
gene-SynWH7803_1394	178.92987733897968	193.02078660000797	host	gene-SynWH7803_1394	None	None	0.2669086831299516
gene-SynWH7803_2275	109.49578860337061	142.56197087988366	host	gene-SynWH7803_2275	None	None	2.168892583559255
gene-SynWH7803_0370	65.30181889573652	76.40108725302542	host	gene-SynWH7803_0370	None	None	0.4346903017563522
gene-SynWH7803_0326	45.842315344654956	47.66221297955293	host	gene-SynWH7803_0326	None	None	0.017710518735645994
gene-SynWH7803_0383	137.05357788614282	147.34322756579533	host	gene-SynWH7803_0383	None	None	0.18614289700217082
gene-SynWH7803_1915	65.07851702435	66.5971559275667	host	gene-SynWH7803_1915	None	None	0.00875736598363685
gene-SynWH7803_0892	30.11076411271563	50.46599446482838	host	gene-SynWH7803_0892	None	None	2.571060253614145
gene-SynWH7803_2270	337.9557395042285	240.03806719345974	host	gene-SynWH7803_2270	None	None	8.294094538433264
gene-SynWH7803_1021	20.06752637250566	30.448761923423856	host	menD	None	None	1.066686163998431
gene-SynWH7803_0407	900.2183857590512	942.0403208386267	host	rpsI	None	None	0.4747091837688895
gene-SynWH7803_1713	29.076821245447388	50.182732023283485	host	surE	None	None	2.8101310907698407
gene-SynWH7803_0745	94.68530488498531	103.00774340720797	host	gene-SynWH7803_0745	None	None	0.17517809441079557
gene-SynWH7803_1989	914.3457856754483	1130.9470510490137	host	rpoZ	None	None	11.46928872947257
gene-SynWH7803_0405	102.83797528073688	122.4949085687656	host	prfA	None	None	0.8573871236389992
gene-SynWH7803_2307	178.27114368973923	205.6955380614363	host	gene-SynWH7803_2307	None	None	0.9793784752680141
gene-SynWH7803_2095	57.7760214357591	78.15401263155803	host	obg	None	None	1.5274862837539158
gene-SynWH7803_0500	11176.780290404167	10876.73240168948	host	gene-SynWH7803_0500	None	None	2.0411427598655836
gene-SynWH7803_2172	130.32515215002877	128.1363000125334	host	bcp	None	None	0.009268449201478228
gene-SynWH7803_0276	163.49769330202267	209.10498320367674	host	gene-SynWH7803_0276	None	None	2.7912103472795384
gene-SynWH7803_1726	38.26833488971798	44.959993916773534	host	era	None	None	0.2690087688681404
gene-SynWH7803_0934	7227.960206939733	4231.2830487494875	host	gene-SynWH7803_0934	None	None	391.8266586216674
gene-SynWH7803_1648	1370.1615414082728	1426.4898870416005	host	psbC	None	None	0.5672645667440737
gene-SynWH7803_0059	789.1524810225449	696.7279625064859	host	rpmI	None	None	2.8744882066813546
gene-SynWH7803_0519	161.9994326532069	175.3489284983458	host	gene-SynWH7803_0519	None	None	0.2641320661986572
gene-SynWH7803_1168	131.46088332344948	167.86848606293134	host	gene-SynWH7803_1168	None	None	2.2141387929176535
gene-SynWH7803_1725	74.86607147389961	98.85316289097388	host	gene-SynWH7803_1725	None	None	1.6560646170088738
gene-SynWH7803_2185	97.64852990274579	128.5866662723671	host	uup	None	None	2.115427436154557
gene-SynWH7803_2284	930.511877681497	1110.9703097694157	host	gene-SynWH7803_2284	None	None	7.975882893274815
gene-SynWH7803_1640	190.4861768853955	207.78943094113882	host	gene-SynWH7803_1640	None	None	0.37587363503315474
