Geneid	15_R1	60_R1	180_R1	300_R1	420_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1015	306.95153384977704	334.48321025466475	158.98987575471688	114.6343756556751	43.34273141222746	host	gene-SynWH7803_1015	None	None	65.40983735638927
gene-SynWH7803_1371	156.68463899321057	151.89546533100412	126.13922791042035	40.15912998293472	20.328099236726516	host	pdxJ	None	None	33.34667636871152
gene-SynWH7803_1086	44.609577460643706	40.13832153823918	46.42056764856852	18.57580993697878	9.688346973835303	host	gene-SynWH7803_1086	None	None	6.969344316781975
gene-SynWH7803_0917	48.68715955588251	61.62966168427832	35.71511701736394	36.75171309011618	23.89846257709775	host	gene-SynWH7803_0917	None	None	3.9797830504555076
gene-SynWH7803_2493	104.48262086950083	44.64718944493334	21.280631647472276	18.07227096559649	89.51454649059289	host	gene-SynWH7803_2493	None	None	22.467202187377023
gene-SynWH7803_1235	107.00642934266764	385.5382854527313	167.81704717764492	126.94555507972132	39.457258823915474	host	gene-SynWH7803_1235	None	None	83.72011242016947
gene-SynWH7803_1489	36.777603134074674	38.29823809229441	32.150594575317825	18.33726027594248	11.769572874630834	host	gene-SynWH7803_1489	None	None	4.046364561942627
gene-SynWH7803_0047	17.953651747133286	26.102300008207706	9.715452896257245	9.740891205997114	6.4926992771692404	host	cbiD	None	None	3.6419392343582624
gene-RNA_13	116.24768574592495	311.77498154770933	150.24742648014728	115.65327821517447	40.350967970550016	host	gene-RNA_13	None	None	55.10688667124038
gene-SynWH7803_0704	460.58970899363374	300.4729431188721	270.32219918927234	63.48295910096804	40.990863719540364	host	gene-SynWH7803_0704	None	None	108.44334356647434
gene-SynWH7803_1629	230.23650945300525	232.17785065824194	229.3983710529514	54.450259243651914	26.019275582897013	host	pntAA	None	None	56.84044934997519
gene-SynWH7803_1152	74.62612296161558	77.01939047250822	70.28227741520597	19.981378309854524	13.089468865939324	host	leuB	None	None	15.711346076806961
gene-SynWH7803_1311	55.780392963355126	129.57141264616803	90.23199580343874	40.73554364632752	18.78397049154308	host	gene-SynWH7803_1311	None	None	22.66582147482915
gene-SynWH7803_0405	83.43167576608998	146.639750452614	107.11594269164634	39.78054279610434	19.114021236526266	host	prfA	None	None	26.533762615194384
gene-SynWH7803_2289	329.8023702585938	305.63246743756764	346.80846368395345	90.2792081417752	41.641260551003654	host	ndhG	None	None	75.4548568312
gene-SynWH7803_1397	50.33586312887426	58.50818819233848	35.38680573980706	28.97832443705992	15.56068157432242	host	gene-SynWH7803_1397	None	None	6.167293133340075
gene-SynWH7803_1472	39.74662213830871	55.13995455094482	43.63645584344664	24.522771567011105	16.33156817538939	host	aspC	None	None	5.336163269947049
gene-SynWH7803_0089	47.83435998671631	285.7085713649242	135.9441090118882	89.0345298710146	21.196631531110047	host	gene-SynWH7803_0089	None	None	75.1401636088484
gene-SynWH7803_0875	73.04309648091917	138.83558717780232	79.33159211459675	47.43971128469079	26.9280151563157	host	gene-SynWH7803_0875	None	None	19.55890327394762
gene-SynWH7803_1071	56.98862760458824	49.29074100987064	52.22410682939448	29.930882333464584	16.656504220401462	host	gene-SynWH7803_1071	None	None	5.682762573829272
gene-SynWH7803_0578	516.342130447981	279.3751647219941	356.6419526819185	79.44758080330405	42.037843984822736	host	lrtA	None	None	121.98991957899767
gene-SynWH7803_1877	128.53916827880113	97.18539890297016	106.98554637073099	35.715232616340984	16.182198405080147	host	gene-SynWH7803_1877	None	None	24.352292417402754
gene-SynWH7803_0655	243.68721408631038	337.76489962121474	190.55018099019782	74.43862827380352	31.93696678570732	host	gene-SynWH7803_0655	None	None	70.61823129644128
gene-SynWH7803_1678	78.3200340590671	117.28795971618256	73.41187401139952	45.79936404310885	25.98470599622663	host	gene-SynWH7803_1678	None	None	14.152179082656641
gene-SynWH7803_2329	184.02531294113618	183.27120123508854	164.30062469179663	57.2194159098823	33.14890495094675	host	pabA	None	None	34.49234805751685
gene-SynWH7803_2395	111.07828187224348	102.25396425233662	89.81519310260806	43.57542565599621	16.809316185726246	host	gene-SynWH7803_2395	None	None	18.186198258476576
gene-SynWH7803_1405	53.75712047845302	74.896320755258	47.69004862005478	27.76557993805279	14.22412582631109	host	gene-SynWH7803_1405	None	None	10.135902234112978
gene-SynWH7803_1955	43.36054609938225	69.66905102080392	64.12347229619922	20.978364789209994	13.336363513152259	host	lpxB	None	None	11.916508524052812
gene-SynWH7803_0028	129.93324491656088	113.71436212320104	99.17171082349579	40.09837832687696	22.208672293868617	host	murC	None	None	22.028343230241916
gene-SynWH7803_0869	69.18070883292785	62.49489720805819	59.241610679280136	20.87663918744991	12.978069599791786	host	pdc	None	None	12.016321595673462
gene-RNA_52	296.53033979932167	508.0929414199292	234.4314187783592	198.38424719052512	184.14690776999393	host	gene-RNA_52	None	None	49.33356221805674
gene-SynWH7803_0459	81.05125468974505	64.14649589391507	70.21689855249414	25.815320964332273	13.952271770500989	host	rodA	None	None	13.527559794365454
gene-SynWH7803_2322	377.43670088194807	280.5266985674064	282.24439614237843	81.45085545350119	44.156066090162305	host	gene-SynWH7803_2322	None	None	77.13103167752105
gene-SynWH7803_2505	95.1078374981694	79.99519978179235	96.55871475003991	23.02657221800754	13.615738113646723	host	acnB	None	None	20.99761665496089
gene-RNA_3	32997.54957711994	36418.8745617674	34572.774674345725	7815.40236669802	13109.598880067242	host	rnpB	None	None	5785.411685781081
gene-SynWH7803_1179	18.61077886990418	26.177753811302797	11.836181854765158	16.271128808755897	11.597862197909166	host	gene-SynWH7803_1179	None	None	1.6942548529147448
gene-SynWH7803_1072	29.897876673679583	43.626476399527384	40.18824321914729	28.153909727396183	21.271293268478058	host	gene-SynWH7803_1072	None	None	2.0508404923006784
gene-SynWH7803_0310	2241.314625869761	2184.4760220283583	2217.9087667783006	461.7465231709903	198.2124002227774	host	psbI	None	None	588.5213717777033
gene-SynWH7803_0233	26.93219690194846	43.27752414284964	25.412019771339775	17.569084622039124	10.24385253407224	host	kdsB	None	None	4.945477144357082
gene-SynWH7803_2146	61.93599838568835	98.48588785535853	92.0021414367295	31.189453819171252	18.566450037674162	host	gene-SynWH7803_2146	None	None	16.728062972444594
gene-SynWH7803_2054	949.5797804309473	614.8401383798902	605.06928141976	145.20524166528534	78.83231005075501	host	gene-SynWH7803_2054	None	None	220.32092305356358
gene-SynWH7803_0328	70.17578463664209	101.15586590126998	67.56485641854049	21.8087919408121	10.696617541107345	host	gene-SynWH7803_0328	None	None	20.561390410017164
gene-RNA_11	179.05506141236995	262.13712264340296	144.40975396746924	129.3810307764294	74.95426899180659	host	gene-RNA_11	None	None	24.290776333931518
gene-SynWH7803_1887	149.96694737928067	183.86755653176962	110.16540153554894	57.85763516202468	33.10737258623006	host	gene-SynWH7803_1887	None	None	29.235359847245572
gene-SSBP1_gp06	437.0585626009171	2642.514796820082	8699.09354289233	22595.742133466138	14441.065777575324	phage	gene-SSBP1_gp06	early	middle	6665.303604119241
gene-SynWH7803_0454	92.91885372477758	108.5372238656321	86.47997580687583	27.88078166532352	14.046321620126067	host	ppc%2C pepC	None	None	21.54143354167574
gene-SynWH7803_1317	1146.8360639598416	943.066174361937	842.9211998722739	254.86995873474208	89.46506633665415	host	chlP	None	None	256.3599230020585
gene-SynWH7803_1216	416.5032597355561	412.33411558955345	346.3294299033375	110.93150308577452	47.79389821235362	host	gene-SynWH7803_1216_gene_ftsH	None	None	91.59273367479182
gene-SynWH7803_2492	30.124512833506007	37.928472565784205	14.62414204612706	26.35725970681087	56.213001273002085	host	nirA	None	None	5.768246139303632
gene-SynWH7803_0288	45.53493371282619	48.6733620315652	33.72811708248009	20.302279673836154	13.32520337632117	host	tgt	None	None	5.875553763085767
gene-SynWH7803_0511	426.5584201106856	241.91049280980707	308.04288427476394	81.22253598742513	36.320432813930964	host	gene-SynWH7803_0511	None	None	94.95712835593496
gene-SynWH7803_0515	715.6641740301868	795.0648478242343	708.0644260736981	149.44446598378875	59.203009565992154	host	gene-SynWH7803_0515_gene_rpsA	None	None	203.0959049502277
gene-SynWH7803_0886	42.72383953823062	40.71424843923822	41.743917150211054	28.751340172539873	18.80573057142101	host	gene-SynWH7803_0886	None	None	2.5360127992926462
gene-RNA_41	43.32348976258114	97.6126222455915	27.371452138446262	32.636656412072284	29.711602122878283	host	gene-RNA_41	None	None	15.008743650495544
gene-SynWH7803_1484	19.98382381834486	24.57535524781903	18.81312135696332	8.176162361566025	8.415004736348656	host	gene-SynWH7803_1484	None	None	2.7020531991292356
gene-SynWH7803_1626	53.24818572543976	74.47559496981	58.89592209349996	18.507289406694046	9.305947516453944	host	gene-SynWH7803_1626	None	None	14.379957044890043
gene-SynWH7803_0052	193.1173657505705	140.53652528140665	164.88302314579445	37.89471676004733	19.773256533183286	host	gene-SynWH7803_0052	None	None	43.48300351548747
gene-SynWH7803_2032	161.15162982867452	225.07366896876127	163.28747230296457	63.63070321397145	30.638241339716558	host	gene-SynWH7803_2032	None	None	39.43478199996126
gene-SynWH7803_2135	88.52467214686597	128.867320885757	90.49475163797419	41.477909366030495	21.77516968152584	host	gene-SynWH7803_2135	None	None	19.610736466416206
gene-SynWH7803_1232	50.40625678415457	211.59434409451157	77.61058969909443	90.22847048264718	35.02764858113837	host	ugpE	None	None	41.9133596645669
gene-SynWH7803_2248	232.21114103227222	236.13006317543483	173.354972999284	73.99140073318695	33.09002980331429	host	gene-SynWH7803_2248	None	None	45.63099022755724
gene-SynWH7803_1715	96.61449453308337	82.19473964223207	73.27006051760134	32.08240159058818	22.352417745608864	host	ribF	None	None	13.694534789596155
gene-SynWH7803_2476	32.68465406733738	59.22357215276882	24.193322417926666	29.03885357426527	39.14278491794344	host	gene-SynWH7803_2476	None	None	4.039375417310636
gene-SynWH7803_1437	220.18255450988912	350.08726836689766	172.43120355321193	107.05646076010434	56.99137228353049	host	gene-SynWH7803_1437	None	None	56.29384110329027
gene-SynWH7803_1782	22.04515041819655	29.379619542642267	18.59143077616205	17.100797111319366	8.400671693767693	host	spoU	None	None	2.440129754548928
gene-SynWH7803_2190	31.925829257838192	44.0194305194064	32.829502761738375	18.060307855954658	11.50862022995376	host	gene-SynWH7803_2190	None	None	4.811009435530745
gene-SynWH7803_0553	2833.9664356539847	4233.029091574952	2632.3440319921187	1408.109495187058	350.46843383043546	host	gene-SynWH7803_0553	None	None	761.7406915652751
gene-SynWH7803_1745	125.44366337696368	150.81861850716336	105.59048012921164	60.259658169843846	28.521411336303874	host	gene-SynWH7803_1745_gene_spoU	None	None	20.774482925317468
gene-SynWH7803_0116	62.107143046780294	79.00940094999119	51.108358962832824	30.535906114283726	19.637717619455252	host	gene-SynWH7803_0116	None	None	9.399889552823618
gene-SynWH7803_0325	109.05142957720318	79.64911865173461	93.74867641134077	31.20527621274391	17.682063928239344	host	gene-SynWH7803_0325	None	None	19.178841743499547
gene-SynWH7803_0665	18.613255683701077	38.45439271893058	19.63707884355197	15.446798445639068	10.560005943653215	host	gene-SynWH7803_0665	None	None	4.390880229555378
gene-SynWH7803_1894	47.38677192696454	53.47391633016459	50.61965887341318	13.39937847293447	9.616839404510086	host	gene-SynWH7803_1894	None	None	10.599248468847629
gene-SynWH7803_1483	16.399268939709344	26.250923625149145	12.703405661467045	12.422181816707122	10.756116546507798	host	gene-SynWH7803_1483	None	None	1.9861536899419436
gene-SynWH7803_1847	21.504892490640948	34.35415282506136	15.974124087946377	12.023287708516674	8.347665285282785	host	gene-SynWH7803_1847	None	None	4.465784963323564
gene-SynWH7803_1436	70.09258313596028	95.27179197591305	58.449318339444716	31.357576763719745	17.655095600521456	host	folP	None	None	13.980181879593244
gene-SynWH7803_0477	33.176776248354635	35.964049683891	30.99967834927532	16.37819533564139	6.6539601814314535	host	rpcE	None	None	5.141652821895168
gene-SynWH7803_0899	81.67423853897577	99.13177737391848	62.58085031809672	54.98063296152361	28.150466197052765	host	gene-SynWH7803_0899	None	None	8.902039288510144
gene-SynWH7803_0107	87.31330237199731	147.4380198847047	99.57338215274306	40.71992131413205	19.43258825713504	host	gene-SynWH7803_0107_gene_rfbB	None	None	25.8309569197687
gene-SynWH7803_1970	59.22443589723411	72.75830545043068	59.95514039776661	27.183085254037696	15.18616722070858	host	gene-SynWH7803_1970	None	None	10.181067925687483
gene-SynWH7803_1375	967.3815487240915	1516.727549121912	889.7974739409722	366.95228975767554	125.64350714401597	host	gene-SynWH7803_1375	None	None	307.3840672552947
gene-SynWH7803_0775	112.22407930698198	139.25167784866485	133.424967487569	36.63742204843652	29.029907355556833	host	gene-SynWH7803_0775	None	None	25.23529477233053
gene-SynWH7803_1414	90.85692056306125	62.32411876468004	54.630082879189246	36.07829460360648	23.551938763255833	host	gene-SynWH7803_1414	None	None	10.002503802851576
gene-SynWH7803_2196	126.03437820268623	158.68837309447383	147.06125415227277	66.42551005379902	29.675381082324442	host	gene-SynWH7803_2196	None	None	23.213697940724856
gene-SynWH7803_1978	96.02073622993026	77.07279503361592	94.52274805143442	27.778217889776982	15.546070605708032	host	gene-SynWH7803_1978	None	None	18.560620180944255
gene-SynWH7803_2228	61.538592535100236	76.82601662012777	55.285044150166094	27.25127025049431	18.104895891740718	host	gene-SynWH7803_2228	None	None	10.005337747337792
gene-SynWH7803_0661	102.37131402291506	85.99207197825919	84.12738913874833	32.14673653577315	18.137082373326034	host	gene-SynWH7803_0661	None	None	16.97041463733646
gene-SynWH7803_1596	94.56587659008284	85.3196022071682	104.68428445811821	35.721362032549536	23.72289995026875	host	cytM	None	None	15.55343774207647
gene-SynWH7803_1156	228.5020831073233	204.6890239425467	161.88978948035728	55.02466428601	33.74245790504901	host	gene-SynWH7803_1156	None	None	45.266998223191216
gene-SSBP1_gp42	180.5597257939865	580.2425198381208	1072.31688965913	7417.981064939628	15129.853959071177	phage	gene-SSBP1_gp42	middle	late	6832.049491538471
gene-SynWH7803_1844	6248.59532171692	4177.203593234227	4158.156961155512	1198.7871284940497	502.0547980432674	host	psaF	None	None	1377.6323565378743
gene-SynWH7803_1474	36.59260183625815	57.03909613074046	44.7764009866666	35.10059446064243	18.854237416148877	host	gene-SynWH7803_1474	None	None	4.076864742028333
gene-SynWH7803_1309	269.54277584556246	429.0232187407046	274.1707122534367	174.761524454168	59.79835073720705	host	gene-SynWH7803_1309	None	None	61.698373522318605
gene-SynWH7803_0167	16.045520874003817	19.909148555195163	18.089796568011106	15.06715801447026	8.503953631512983	host	gene-SynWH7803_0167_gene_rbsK	None	None	0.9737037061425482
gene-SynWH7803_0351	33.91579751721218	42.079113826608314	38.780215986552825	15.645120666680405	10.017754328260546	host	dfp	None	None	5.877305166619281
gene-SynWH7803_0760	88.75909922569684	84.57428154420903	85.02046121028494	27.771664877771844	19.247515988019465	host	gene-SynWH7803_0760	None	None	15.556912000886303
gene-SynWH7803_1288	547.4830276027674	522.0382832979285	376.72702758739086	149.01906736700664	75.5094857991533	host	apcD	None	None	110.0052134561279
gene-SynWH7803_1410	195.90696473913943	322.4492552381253	219.59830355383755	122.90471879817044	90.40499933766719	host	gene-SynWH7803_1410	None	None	34.558618766438286
gene-SynWH7803_1415	79.40725259335672	72.47650266939071	71.0049301471913	34.18700387689239	18.15845850167373	host	gene-SynWH7803_1415	None	None	10.710040741553442
gene-SynWH7803_1274	747.230862119469	597.3696849535141	579.4850098690532	116.20960530471612	50.81251200220202	host	gene-SynWH7803_1274	None	None	187.72237603196015
gene-SynWH7803_2185	85.76156825305378	105.11463808685342	66.62838484716809	34.363522868311804	18.323106986879598	host	uup	None	None	16.494163215643404
gene-SynWH7803_2426	40.13169214065087	53.90231058605493	48.4542840648779	18.72764889927187	12.985398554338481	host	gene-SynWH7803_2426	None	None	7.542731454204633
gene-SynWH7803_1590	339.82822466251594	230.49174027023543	232.83981952438285	60.051447798213005	39.7355163744352	host	gene-SynWH7803_1590	None	None	71.92735090609472
gene-SynWH7803_1287	35.967247089610005	71.08418400466549	26.453734834779056	22.799308347347406	15.390220273821233	host	gene-SynWH7803_1287	None	None	11.108426409881744
gene-SynWH7803_2356	79.25827516246864	103.68246779606297	66.5962158703203	32.29553053343158	20.56746537907015	host	gene-SynWH7803_2356	None	None	15.356681125398955
gene-SynWH7803_2444	60.18657526466217	105.08329099430534	89.72747636379552	35.02777652393093	13.49938904137112	host	gene-SynWH7803_2444	None	None	18.778368690761557
gene-SynWH7803_1786	29.558295852200754	23.96210104541745	24.2292353161225	14.436843150466828	7.985671526944247	host	gene-SynWH7803_1786	None	None	2.9971661869065214
gene-SSBP1_gp49	136.19553242667885	452.81760741067836	792.6407586598858	6377.047250269344	10362.788579042035	phage	gene-SSBP1_gp49	middle	late	4592.796420499627
gene-SynWH7803_2182	160.4593203405184	176.79230281981887	212.19392419709766	56.29786228070664	26.438895587938827	host	gene-SynWH7803_2182	None	None	41.07445615145501
gene-SynWH7803_1403	94.34745503973674	168.55246832053862	98.6062050119284	46.12070650357942	31.023454596074203	host	gene-SynWH7803_1403	None	None	26.53895325820317
gene-SynWH7803_0220	61.56747937246611	68.08756432296181	55.825123308051865	32.41060164904495	16.29597382602048	host	gene-SynWH7803_0220	None	None	8.071486437340912
gene-SynWH7803_2301	97.41513170767644	97.62225158585446	81.34985306305191	47.90131537002973	31.988638074654794	host	gene-SynWH7803_2301	None	None	10.016729589674956
gene-SynWH7803_0223	80.21576999363691	272.7401349140669	113.04529783406983	51.8659044428318	22.09909002926071	host	gene-SynWH7803_0223	None	None	71.23915072196075
gene-SynWH7803_1972	32.547130978695	54.18126907683239	22.68691149467992	21.053400706988874	11.37298944081175	host	gene-SynWH7803_1972	None	None	7.461828899753448
gene-SynWH7803_0352	111.23370761876453	134.7807427970438	101.93629691821359	51.639661956953965	21.99094021255618	host	gene-SynWH7803_0352	None	None	20.242556430934386
gene-SynWH7803_0527	305.84240454950685	434.7640082866196	251.95087895242975	111.91985101310644	52.271631130690764	host	gene-SynWH7803_0527	None	None	80.9885414285392
gene-SynWH7803_1976	38.94789695624743	64.96493848775692	37.64794932677649	22.078189613975063	14.737236244388125	host	rnz	None	None	8.385468434043775
gene-SynWH7803_2098	93.85485496158597	112.70947294943308	93.06751061276213	42.71627682777353	18.535057327965536	host	gene-SynWH7803_2098	None	None	17.442255256319395
gene-SynWH7803_1545	146.77556401894776	143.7726062725047	123.15729887957919	53.14715817426094	29.7690713726324	host	phoB	None	None	23.69116071659784
gene-SynWH7803_0647	150.4840365754755	150.2306316903713	133.25575383190943	51.14712093851829	31.8519115793642	host	gene-SynWH7803_0647	None	None	25.438394134264435
gene-SynWH7803_0206	1097.2171056472293	909.0486182896957	966.2522772300455	192.3313334699904	118.20273609039283	host	gene-SynWH7803_0206	None	None	261.70016829290034
gene-SynWH7803_1049	158.36118172790302	110.6276385450037	125.42207624328042	48.17792137020194	27.190617700331035	host	gene-SynWH7803_1049	None	None	25.47862415682754
gene-SynWH7803_0211	68.88019169178004	137.82663528963238	90.46294748153153	28.638589818922068	18.507226911557183	host	gene-SynWH7803_0211	None	None	27.231552437989507
gene-SynWH7803_1476	267.4514062696998	318.0864025769009	244.2162015435118	86.54727143733953	42.69383343411106	host	ctpA	None	None	60.19804875438838
gene-SynWH7803_1485	825.0576359197439	458.5971884153651	566.2759871008553	110.77722242949186	64.82972721077824	host	gene-SynWH7803_1485	None	None	201.23733432285965
gene-SynWH7803_1367	56.729190885569906	52.427424528680596	41.18491165098214	23.116077498722056	15.879200690116061	host	udk	None	None	6.759645996688424
gene-SynWH7803_1813	39.33103389793554	64.88602345624606	46.54846953730799	14.643539715206643	11.518162338745524	host	gene-SynWH7803_1813	None	None	11.362517495374638
gene-SynWH7803_1753	20.746044242200878	27.42593875741818	13.60496911690003	14.489375951359076	9.97508162351726	host	gene-SynWH7803_1753	None	None	2.198523580715098
gene-RNA_26	395.9400372774902	699.0323270490746	315.0758268381147	243.49410849571697	173.84029692097158	host	gene-RNA_26	None	None	91.02192567437154
gene-SynWH7803_1252	109.71384460703064	134.98841728517485	110.48113408609218	49.56915546324521	19.200010806642208	host	ribA	None	None	22.03941879715703
gene-SynWH7803_1798	349.1210167516198	730.1907447276186	319.5245719014436	250.20352308289347	145.77669197545154	host	gene-SynWH7803_1798	None	None	109.61527996816588
gene-RNA_5	387.77743241296037	347.9201993075303	582.6744742896642	99.2512016915075	42.896202649801026	host	gene-RNA_5	None	None	134.19662044232223
gene-SynWH7803_0847	51.909343949438195	186.11552523109535	78.98127195672417	48.17205674191585	37.29380819159069	host	gene-SynWH7803_0847	None	None	36.98702484327491
gene-SynWH7803_1905	184.40576411945395	222.25362719687584	210.7901658424007	89.79057034165973	41.23722954096262	host	serS	None	None	34.141098912195076
gene-SynWH7803_2443	42.00389410575897	61.72741601427501	40.50974916490046	23.60636351008537	12.974540129575876	host	gene-SynWH7803_2443	None	None	7.753059402404835
gene-SynWH7803_0989	21.26183935346208	43.578351177359615	26.62854588871744	19.40166771948492	13.816845740078566	host	znuC	None	None	4.155724347913124
gene-SynWH7803_0914	27.708025697640693	41.822446917466	16.947398436058222	17.600010664324003	10.160242790312363	host	gene-SynWH7803_0914	None	None	5.313350174677323
gene-SynWH7803_0523	16.945030976350235	26.31106319817354	10.124387776834503	13.152374582993849	11.014056991268177	host	smf	None	None	2.2373424096940346
gene-SynWH7803_2030	94.01894778367055	139.18283559655134	114.49835834523773	44.40717941977692	25.207653589026055	host	ccdA	None	None	21.802150983405948
gene-SynWH7803_2488	57.308256915422966	87.66292340511461	42.90506246834812	24.884200851087137	13.117402933805439	host	moaB	None	None	15.039094292418808
gene-RNA_38	3802.0876445502067	4803.852293191129	3808.65632559498	976.4427747364499	291.1465669209899	host	gene-RNA_38	None	None	1142.8361666349451
gene-SynWH7803_1971	21.07529911260928	30.70684640784049	15.402377866315053	10.774588609509959	7.747211265303005	host	truB	None	None	3.8656210302716256
gene-SynWH7803_2094	482.6985262118534	828.9071856264984	642.695656149878	289.96433564174635	199.87805064481753	host	gene-SynWH7803_2094	None	None	107.36091456443549
gene-SynWH7803_2339	28.229833117270385	44.944026021257606	28.0685527921595	18.736828427048454	12.601550009442304	host	def	None	None	4.518506898952386
gene-SynWH7803_1878	33.04544434652177	38.43269270764918	23.438283195581445	14.599126097973613	9.493344374322078	host	gene-SynWH7803_1878	None	None	4.9497246168544615
gene-SynWH7803_0861	314.6471848408826	204.92998989558342	233.71009133596422	59.97971888302164	37.071399136688385	host	gene-SynWH7803_0861	None	None	65.8283118173897
gene-SynWH7803_0235	15.386385082161961	26.357979310864263	18.709321903468087	10.761545799520947	6.109614667188756	host	gene-SynWH7803_0235	None	None	3.088716361166929
gene-SynWH7803_1789	33.75770837123398	50.32715733289823	23.19435751505072	24.057243817839485	13.257217644809327	host	gene-SynWH7803_1789	None	None	5.418092303038343
gene-SynWH7803_0019	33.829789688945226	45.43333085728883	27.421647897491955	18.81398376339017	9.109868004038342	host	pilC%2CpulF	None	None	5.747392317494363
gene-SynWH7803_0341	114.03156545496577	81.80479703954106	115.179810680093	29.12303050176662	20.519799876083933	host	gene-SynWH7803_0341	None	None	22.78008082437895
gene-SynWH7803_0637	57.080961986026026	59.57430826799851	42.06509730037658	21.73661529274742	13.313575799203962	host	gene-SynWH7803_0637	None	None	8.861680097681237
gene-SynWH7803_0130	164.6338130799216	342.5299497915366	192.5463386232923	98.6368728458987	36.60318211396864	host	gene-SynWH7803_0130	None	None	63.651493317037925
gene-SynWH7803_1293	58.45196730062421	89.02206558146335	70.56313572484372	27.495127771155055	11.924348662400227	host	gene-SynWH7803_1293	None	None	15.389403103102136
gene-SynWH7803_2236	1158.1327346593769	2409.617919993379	1376.295689338064	481.23224532447443	405.2049295174032	host	gene-SynWH7803_2236	None	None	452.5504040239396
gene-SSBP1_gp28	368.60419235806563	1100.8265492204446	4188.604192499003	22107.12662282108	29017.765801198373	phage	gene-SSBP1_gp28	middle	late	12411.964964724075
gene-SynWH7803_0022	201.04924500810665	234.9444750662865	268.757625856578	56.214238544816546	25.89475898164764	host	grpE	None	None	60.812704914078545
gene-SynWH7803_2346	43.66566432711475	116.21118231666014	55.752053774926146	36.156988398800145	19.264340739757248	host	gene-SynWH7803_2346	None	None	20.3092168240485
gene-SynWH7803_1202	92.22120433795126	123.750747781905	113.03093361516589	31.154437261587983	21.6285950324616	host	gene-SynWH7803_1202	None	None	23.26248110195308
gene-SynWH7803_0055	79.9575814565635	72.5113483982845	78.56134216891316	25.207817066403962	12.538475501704422	host	thiG	None	None	15.505347510592252
gene-SynWH7803_1580	944.075521367754	607.3153195993733	603.8155283326181	247.87325612581182	147.66404450710516	host	gene-SynWH7803_1580_gene_petF	None	None	159.44010827811636
gene-SynWH7803_1830	59.25981785026317	71.55449017037772	69.81995262891856	25.898845005815442	16.612786361555266	host	gene-SynWH7803_1830	None	None	10.813864552145501
gene-SynWH7803_0955	185.54637757174453	217.66850238702324	157.2600687745793	53.66916832207443	33.175917871087684	host	gene-SynWH7803_0955	None	None	41.26882930009283
gene-SynWH7803_0356	143.77571384671703	193.59601760728933	145.333483736984	61.90835834166794	36.130526567637	host	kdgA	None	None	29.20049164526887
gene-SynWH7803_1018	138.08380410706457	174.7091710201018	141.60838708917066	52.20142568354342	28.362208697711306	host	gene-SynWH7803_1018	None	None	29.78748329185965
gene-SynWH7803_2179	99.75320138664149	108.07733850829665	85.61634929886765	28.677932495503597	14.081243284197548	host	trkA	None	None	21.937061585784058
gene-SynWH7803_2350	88.28409277971018	89.19943756615797	92.4831947080627	31.806170065872234	20.647125023205977	host	usp	None	None	15.355015328912675
gene-SynWH7803_0255	104.71188893914544	117.28036824844045	94.31316324422504	32.3851015690693	16.79192295390066	host	gene-SynWH7803_0255	None	None	22.51686039242608
gene-SynWH7803_0399	90.59333464316337	79.36929546703035	69.90744907970671	24.366760796227542	9.646892027649182	host	gene-SynWH7803_0399	None	None	18.540825953153316
gene-SynWH7803_2100	40.07071921084195	68.3210607712573	56.54138515128426	28.751340172539873	16.930685359831937	host	gene-SynWH7803_2100_gene_dnaJ	None	None	8.128065563717296
gene-SynWH7803_2509	66.13718559102409	69.49444187037584	57.32958653746147	23.969538333317452	16.286359682170318	host	purU	None	None	10.513920923301413
gene-SynWH7803_1316	214.78001675013172	208.25531478708598	160.85544489117183	66.4373597612475	39.373940919408504	host	gene-SynWH7803_1316	None	None	37.989801270546955
gene-SynWH7803_0486	15222.453463426857	8256.1131206153	9842.6414789143	1943.9390967566958	834.1038921521442	host	cpeA	None	None	3895.026176601366
gene-SynWH7803_2352	1166.6107184919147	873.9013663235733	1146.8760096907376	152.8585536944634	71.95609823213432	host	gene-SynWH7803_2352	None	None	334.07353953861417
gene-SynWH7803_1812	18.871326383008913	24.847532380814734	14.600829303779685	8.799067864884686	9.290876328754878	host	gene-SynWH7803_1812	None	None	2.3919581027468415
gene-SynWH7803_1560	857.3583602148425	533.8100976419425	609.6505366264213	162.5292043952025	72.72916346618042	host	petH	None	None	189.34373270590905
gene-SynWH7803_1254	84.74756153428189	87.08483535628203	76.96657489242754	29.373663552897874	19.132146261817553	host	purN	None	None	14.263463445999252
gene-SynWH7803_2211	101.17535597377417	128.54597377564255	83.1422799454289	36.46021478648724	24.536218735147425	host	gene-SynWH7803_2211_gene_ribD	None	None	20.462913309439795
gene-SynWH7803_1831	129.54077787274542	112.19037347701197	97.43724256351112	34.2812914241165	19.145407149886736	host	gene-SynWH7803_1831	None	None	24.394297539775405
gene-SynWH7803_1515	626.4249767562278	840.8649731170028	808.2379905847291	164.34099368188006	78.21315025231992	host	gene-SynWH7803_1515	None	None	205.58844744645845
gene-SynWH7803_2333	37.21712554669812	37.19996594237765	32.771044646069576	19.81320424521695	14.299267950613654	host	gene-SynWH7803_2333	None	None	3.1617203633429143
