Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA1974	1.6025399295545941	2.9095689639952216	3.497718765053203	2.4316578400828233	host	gene-PA1974			0.18431930381248704
gene-PA5185	36.9816906820291	62.65593148272186	72.30492406939784	64.86325848399541	host	gene-PA5185			2.99573845034841
gene-PA4944	346.3506131345054	582.1399543974894	552.6190637589756	502.89078850953314	host	hfq			16.667452158768754
gene-PA1175	4.9308920909372125	10.580250778164443	10.656440463552755	3.4600664918174564	host	napD			1.428995500581579
gene-PA0566	8.313713409138325	16.37041802697987	24.402689058510717	21.882461857165957	host	gene-PA0566			2.145745635512806
gene-PA1426	5.386688838838972	9.14909189003648	12.392553426034514	6.041385938093971	host	gene-PA1426			0.9416341020970278
gene-PA0896	39.99986209462341	76.52534605084017	59.229487817691165	52.76856567167035	host	aruF			3.032737341347513
gene-PA5406	49.30892090937213	81.51190006659093	88.91206210653868	102.48585334622477	host	gene-PA5406			4.742231778195243
gene-PA2975	62.29308817077419	97.09351381519093	57.49025166655269	65.09167231733224	host	rluC			3.4509939995380443
gene-PA4960	35.66296372747612	61.378153989156516	53.90575997429574	53.79643431851586	host	gene-PA4960			1.7536891245118804
gene-PA0166	3.679770217117323	3.922384737210699	4.595631178655738	3.696967514356013	host	gene-PA0166			0.03475406066521322
gene-PA1337	22.956494858633302	27.40729673718062	15.31277368663006	13.164562746645542	host	ansB			1.6738275694017717
gene-PA1410	4.741242395131935	7.735472254506971	3.635882292155096	4.29867845595148	host	gene-PA1410			0.4830734937880737
gene-PA4421	230.00016397858445	381.10907567441654	390.32153217414475	463.2391651874029	host	gene-PA4421			19.643415085020273
gene-PA0870	31.187892475177872	54.718667935781106	36.96237938204871	40.70383775790814	host	phhC			1.8390820959811431
gene-PA4131	10.909813511307075	15.762754194062007	53.16242665783849	34.99583317798337	host	gene-PA4131			9.77011734722622
gene-PA5437	27.973330131278416	43.43897419364248	30.662607330507978	29.413029615271615	host	gene-PA5437			1.159831089509804
gene-PA4924	45.2706903176563	57.123350627937334	55.904824623170946	59.60660522541854	host	gene-PA4924			0.5512061743993618
gene-PA3943	7.878305032512463	14.3255517751887	11.301306312608396	9.45953850833135	host	gene-PA3943			0.5353259682842177
gene-PA2060	0.43636213194134627	1.4396953670925066	0.7808030409111829	0.8732386754177127	host	gene-PA2060			0.14728586474923058
gene-PA4459	148.4430865072721	288.7456043309563	288.84514946724903	264.14457575404583	host	gene-PA4459			13.633833152498052
gene-PA3952	8.988605374104294	13.883023954547093	23.04240402653292	16.95993239912839	host	gene-PA3952			1.6515767270994228
gene-PA1358	16.68346948061463	46.01113180996567	26.4407921276121	29.570994328565227	host	gene-PA1358			3.758180025165145
gene-PA2655	4.308546487226691	11.299296947554259	6.975246028445117	6.158694402911331	host	gene-PA2655			0.914999688882862
gene-PA4923	22.390275310888363	30.072569278949956	31.06082301012497	29.12811077295308	host	gene-PA4923			0.41099770306262656
gene-PA1654	26.999486256288595	55.68691573846067	71.6409012671218	60.118778833834874	host	gene-PA1654			5.035814146380446
gene-PA2114	9.885043106831676	18.328690673980855	28.80579197124387	24.236786511079828	host	gene-PA2114			2.463850183370716
gene-PA2464	26.767699922230584	34.53939931452392	31.33091712325649	29.240307940374823	host	gene-PA2464			0.2668264187762989
gene-PA2988	37.4842396361414	58.610022296306624	40.17083188589199	41.88404495690569	host	gene-PA2988			1.5374364497211206
gene-PA5174	97.91897522317834	155.66969940969102	107.12740682410234	102.62744899877113	host	gene-PA5174			4.657556776486012
gene-PA1618	5.741449694926891	13.628559884378856	5.438881456210089	7.241387254564692	host	gene-PA1618			1.3702197831600327
gene-PA1873	0.7230047054160136	3.8533691699870496	4.324674069495916	4.092551764515271	host	gene-PA1873			0.6629854203145702
gene-PA4676	15.294896763555244	33.5452096804706	39.73884683018404	30.738347897987385	host	gene-PA4676			2.7161387784254867
gene-PA1048	34.7175055382314	79.55503465301835	80.6423852064114	69.47593828808068	host	gene-PA1048			5.2527413494745465
gene-PA3423	1.7894366459046336	8.023265093223037	8.690931543506213	6.309350636961043	host	gene-PA3423			1.1685019490321715
gene-PA4766	14.986044590103294	22.452081822101018	29.286675404261054	31.92457863365344	host	gene-PA4766			1.7500416240624828
gene-PA0346	7.742723118000582	11.480037501234147	6.562617294270026	1.7475083292007356	host	gene-PA0346			1.7560017785207627
gene-PA1566	5.526933992039513	5.033213946932536	2.2438587860157164	2.323609976189989	host	gene-PA1566			0.601754458509042
gene-PA0848	4.1912582772966305	6.194566181409182	8.507964563642926	8.246491805498271	host	gene-PA0848			0.4488042500695832
gene-PA1720	27.629998785424036	59.22704342726647	61.609398564310844	32.446408960625384	host	pscG			5.181401725893347
gene-PA2800	54.34472559798885	76.84297442315452	103.14147111669249	79.00076165005437	host	gene-PA2800			3.8092869649786434
gene-PA5147	37.53572350123552	60.848905118711244	52.36487552903823	54.52520510982003	host	mutY			1.4233190736450811
gene-PA1569	0.9710728406659719	2.5466686774575247	2.068554476937254	2.1283657243613336	host	gene-PA1569			0.17607521670286128
gene-PA2405	5.827417925653069	9.897653953766737	23.031661647033374	4.22897015666578	host	gene-PA2405			5.078928138627767
gene-PA4206	1.4619895687414917	2.7322271812145376	4.382659194209594	4.673524970978355	host	mexH			0.5100777762194267
gene-PA1914	3.25511213827151	4.314212203100416	4.530184880396667	2.378149476853617	host	gene-PA1914			0.20622820751901458
gene-PA5476	12.040550454614126	22.438386308980405	12.926829879643515	16.817532483484847	host	citA			1.0468214527359063
gene-PA5449	12.086568465854773	17.67200238435276	8.612545472957407	8.347858660663471	host	wbpX			1.2111103342748255
gene-PA3017	14.522490404815077	28.542832965397228	36.518204063124884	34.46900333172794	host	gene-PA3017			2.589092188199237
gene-PA1783	0.8543624910039724	1.5797723534946908	1.4039545484559284	1.570162186880859	host	nasA			0.06468214898644195
gene-PA4716	11.937949272795358	26.477571556900493	24.280039222559928	19.141654393329322	host	gene-PA4716			1.5294661450554201
gene-PA3251	0.18262563299767454	1.5295225139281932	0.7002439970076482	1.722913767530503	host	gene-PA3251			0.3763629671194273
gene-PA4860	0.6848461237412795	0.7299993816475466	0.7352561968580306	0.8222997526850128	host	gene-PA4860			0.0033303934623386223
gene-PA1377	5.817344601667498	26.36434363895634	23.580126505976647	15.918033735764453	host	gene-PA1377			3.541108324567318
gene-PA4730	15.105197602518926	27.09957463057794	34.75084117544293	25.760980179689433	host	panC			1.909412545187152
gene-PA1978	8.218153484895353	18.094965367479727	8.686810665581365	7.4292718968452895	host	erbR			1.7808795149203123
gene-PA0135	3.147377930385455	7.189051661209882	7.240820905228021	2.6993426531909237	host	gene-PA0135			0.9133354989829924
gene-PA4195	1.9581159927909508	6.099014947235821	9.146147224453687	8.396872152224473	host	gene-PA4195			1.2245923603067967
gene-PA5312	75.745631517409	124.01194314735432	141.45772407020766	116.93357240419236	host	gene-PA5312			5.074799713420224
gene-PA5467	6.1126761457899335	23.890888853919712	17.187807199278637	16.426578294486916	host	gene-PA5467			2.5398753524313
gene-PA0113	5.335063573800919	15.632586289895006	11.034008687274614	13.726821164259418	host	gene-PA0113			1.3173882128276726
gene-PA4304	1.773702190984609	1.7105843680949706	4.4432748587104	3.5494953353309904	host	rcpA			0.47773737967950186
gene-PA4843	63.47501973416412	129.3602692719078	110.23620138528136	97.74139128205441	host	gene-PA4843			5.752847871303061
gene-PA2369	0.412281947402777	0.4394645106908308	1.2014219747990753	1.76796411231847	host	gene-PA2369			0.33549054556501834
gene-PA5568	177.39288817654946	292.2375022725826	174.04510122516518	174.1985116346785	host	gene-PA5568			12.567145871618028
gene-PA0200	75.69961097354312	182.426404830232	180.54460012988744	92.32258792721069	host	gene-PA0200			18.156901918438397
gene-PA0129	8.390803768191475	13.171537462380105	12.31311398099583	12.704679252168207	host	gabP			0.3110640686321973
gene-PA0069	6.565210432692607	12.656079931113274	12.318740004015568	10.66227603238681	host	gene-PA0069			0.5557792536008702
gene-PA1519	2.301082975770699	4.922281544823457	6.1341374137869975	2.3494278648143223	host	gene-PA1519			0.699970063050017
gene-PA5156	12.485271640514098	24.908220659512445	19.02778399561167	20.196043376384655	host	gene-PA5156			1.0269842133664557
gene-PA3656	364.7263097223598	430.90651758790403	471.6696144054674	453.88663503323824	host	rpsB			3.815996236181748
gene-PA3117	61.00483745930406	104.9377624784991	71.44753709630058	69.19096725326492	host	asd			3.678215329366871
gene-PA3267	12.544189479344269	23.006243369500286	21.477883876218584	20.772701409542314	host	gene-PA3267			0.8508749527013229
gene-PA0349	3.268314642407951	4.652280950145748	3.8140090903298414	3.7780425030731757	host	gene-PA0349			0.06351678383510238
gene-PA2913	4.413452797443801	6.373010474700805	5.9520739745650095	6.134617202570731	host	gene-PA2913			0.10314459760041726
gene-PA3970	8.382516554593261	16.143414897005748	18.22595075411507	15.816348385930018	host	amn			0.9503305163939502
gene-PA1125	8.840244784548789	14.209435886366588	18.831262867735557	14.99515314514958	host	gene-PA1125			0.893283550837707
gene-PA3888	1.8414119841674237	2.3366903739755496	6.746749215982402	5.088802263207786	host	gene-PA3888			1.0089000496254044
gene-PA3576	4.546212566112324	10.384185732858718	15.822534570683455	13.496713265954618	host	gene-PA3576			1.6159549672749403
gene-PA3647	138.5901623192412	215.2603417531109	163.11127329114248	145.38648881791826	host	gene-PA3647			5.450999398298955
gene-PA1131	1.9816824006130642	3.638902692711175	4.559035384773199	4.099001806697328	host	gene-PA1131			0.2651189821663702
gene-PA4781	5.882028636397182	8.099340492536232	5.6623791230110845	9.123412774532776	host	gene-PA4781			0.2992782948554025
gene-PA1141	7.044131558481732	12.597426443618794	11.180640031956004	12.785258613175614	host	gene-PA1141			0.49032721877032787
gene-PA4916	5.313461304889238	11.489399134797594	11.898111362948919	16.95233726594472	host	gene-PA4916			1.4923299200620392
gene-PA4025	3.419231741890768	2.8773698254720816	4.554141615575288	2.6238136008510313	host	gene-PA4025			0.1635739408347853
gene-PA1937	18.67036811131566	19.31815284581857	29.736575173897602	29.15115350711363	host	gene-PA1937			1.131086237089341
gene-PA3244	256.51515840721163	569.3535093206968	734.437529243882	640.7200741036647	host	minD			58.49770308999578
gene-PA3350	13.755707549824841	50.43306580260304	57.93692607001477	40.47469291572828	host	gene-PA3350			6.875013475085286
gene-PA4953	47.18353638741644	88.13933420779	68.12891163989929	60.153454814642565	host	motB			3.349268883491428
gene-PA1828	4.044872418346932	9.239054673976764	6.351431879108434	7.103348310024553	host	gene-PA1828			0.515348455780408
gene-PA3187	1.9111984848593846	3.3953459611513797	2.4427116174685404	1.6391357196378993	host	gene-PA3187			0.1916392893673408
gene-PA2536	15.01393425125113	31.646676490105182	45.20613649912837	41.61198199026906	host	gene-PA2536			4.10506895593149
gene-PA5506	39.48161849037139	79.1549779061186	79.46055482128047	80.29128654089227	host	gene-PA5506			4.346260330166634
gene-PA2036	8.218153484895353	14.024618662194246	18.47195371416727	24.547470449611712	host	gene-PA2036			2.1946976363209307
gene-PA4197	5.1322855755472965	7.370067161975231	7.82169776894709	7.9676249328485715	host	bfiS			0.1843483423438513
gene-PA5349	21.644695152425687	33.83729972371486	37.22387959158059	24.49507389445374	host	gene-PA5349			1.4084012615564319
gene-PA1973	2.2239848348299285	4.596093308605688	3.752080592213661	2.4523667145613417	host	pqqF			0.28813546671380424
gene-PA0852	9.48248479026387	18.001303433154888	12.701348807261803	12.686910469997342	host	cbpD			0.7070475218232122
gene-PA4073	1.0935446169417207	1.8922795031186406	2.6682684563396273	1.9610143871635675	host	gene-PA4073			0.16340309049498458
gene-PA1433	5.529264556657704	9.976818408823613	9.35164563745698	8.250064668149832	host	gene-PA1433			0.35022030439049623
gene-PA2669	5.815924004695174	11.744165876175916	14.155701724123842	11.060383486664348	host	gene-PA2669			0.8653436026614058
gene-PA3140	7.620469595084783	17.406219022141503	29.219272238773684	24.989369107570518	host	gene-PA3140			3.4040759036326174
gene-PA0067	29.570892451514954	52.90125389082222	45.51996680841213	43.09581024754717	host	prlC			1.6630466598399507
gene-PA5507	64.91587294032018	112.45626123047528	73.7183473914015	85.16137150349897	host	gene-PA5507			3.80966827040248
gene-PA2862	1.7384555448817096	1.564284389244743	3.7570783685602662	2.0331587291662405	host	lipA			0.3352068064534225
gene-PA2973	58.05484571898553	82.08905235302689	63.94705271756083	62.98191028428853	host	gene-PA2973			1.2466482745965972
gene-PA5453	33.63355407707173	49.245990031778945	33.26158985786329	26.496325364294858	host	gmd			1.9518779425345831
gene-PA2030	8.600393181867231	9.167434095108726	20.66534028378385	11.310036465501506	host	gene-PA2030			1.897449909278646
gene-PA5452	8.526334240578931	17.128914062229935	11.26517530186054	11.541564385900358	host	wbpW			0.8061758753464622
gene-PA1432	64.19923860972708	89.39652965069956	101.27192142862096	90.65069692258827	host	lasI			2.144875153080735
gene-PA3708	22.792889775787113	38.23422175700963	29.735222988954607	25.77880519072511	host	wspA			1.1553217166145997
gene-PA4224	0.7044131558481733	1.3944477984124566	0.32411293575782574	0.6041385938093973	host	pchG			0.20477028790963314
gene-PA4130	6.981012100072398	9.217503712969023	16.0604348991109	12.201867297906642	host	gene-PA4130			1.0420175985714062
gene-PA0229	3.985709542328001	7.543246662224072	7.946879910613356	8.10634002316997	host	pcaT			0.4154128180064754
gene-PA2581	38.79347379901611	64.37458524038884	58.299853237899	48.13957382948079	host	gene-PA2581			1.820010054964323
gene-PA1883	3.3366938961229256	5.363260763124832	5.970501448170474	2.8617091285708285	host	gene-PA1883			0.3930007669104167
gene-PA2726	7.176415719204394	12.86678990590042	16.15492488871166	8.934443992955874	host	gene-PA2726			1.0773547223850493
gene-PA1542	7.95305175957615	11.976026721959752	11.24908098418738	8.0335275377522	host	gene-PA1542			0.340881447115592
gene-PA2487	2.7092813686468205	7.838611884567063	4.570823452994978	3.2530539666659846	host	gene-PA2487			0.8642792155647068
gene-PA3793	32.42838942688437	65.95361208707565	58.25273034566327	74.2927189684529	host	gene-PA3793			4.254133419795108
gene-PA4014	18.355875666992542	29.321768697667885	32.293004183170225	25.62076810242772	host	gene-PA4014			1.0282971314020302
gene-PA0536	17.445553888988382	19.869156101985855	21.11788475186223	28.81140486851248	host	gene-PA0536			0.8288702359455868
gene-PA2789	3.6981690682029096	7.821421946223715	6.617305771722275	9.98506842546087	host	gene-PA2789			0.7335970605006961
gene-PA4997	52.656049646597715	92.05451048230984	62.66720035472088	58.323379809645616	host	msbA			3.485920715028573
gene-PA5138	33.59293018128539	59.08133868541897	47.756082632577375	35.2133371610816	host	gene-PA5138			2.4312615110614737
gene-PA0238	3.444373151757612	4.00272770189096	4.58762795098393	6.374550603797684	host	gene-PA0238			0.2629852526672203
gene-PA1516	3.153477500017985	9.822250816187921	7.694541595025901	9.58894395988171	host	gene-PA1516			0.9474747810775639
gene-PA2759	20.193177134314297	53.99015834878998	124.24329204049988	125.25806844981503	host	gene-PA2759			25.50548552648115
gene-PA3026	4.170867370153657	6.139522189366585	4.1935664933578325	3.1001848892850643	host	gene-PA3026			0.27326349255102445
gene-PA2063	15.348610185025148	21.991998178205503	19.184625976841893	15.029428252856327	host	gene-PA2063			0.46319792537777094
gene-PA5479	52.41150469692813	99.80485927963313	85.05840227921666	93.60754167001784	host	gltP			4.033168167893295
gene-PA4373	19.04810369375745	45.35996157744208	70.13567134960438	70.56007740847836	host	gene-PA4373			8.781892547295962
gene-PA4964	60.93407047476052	92.24098146910723	66.16053679807095	67.9435867554383	host	parC			2.0279090817777425
gene-PA1186	2.755498521406089	1.6563011180238454	2.780380576353897	1.368196227156576	host	gene-PA1186			0.18907712294968554
gene-PA4125	2.634827834851946	6.018315512819469	4.329752958596909	3.5510436430018	host	hpcD			0.37355393968823836
gene-PA4764	215.13299567126063	339.55399809205886	221.55720065321987	207.0629091523023	host	fur			12.019184982562967
gene-PA1028	2.413723401158076	6.038356523518169	5.200413460294562	3.6473635383830736	host	gene-PA1028			0.4516863199529855
gene-PA1893	1.4001298529821715	4.125075870897248	6.302195973068833	4.1245511404518105	host	gene-PA1893			0.7579016206111995
gene-PA2767	1.0686143850328325	1.5110115462673677	1.7560298376971981	1.1783508176468118	host	gene-PA2767			0.053713551687190914
gene-PA4392	8.860196725902805	17.891502701986745	24.519481207720933	20.814462489839386	host	gene-PA4392			1.858494568162917
gene-PA5554	474.719218951014	619.9064777038383	556.4880235043133	540.921215463721	host	atpD			4.864324770576021
gene-PA5196	11.22203027592607	20.454366910400225	27.90351596351856	21.29067734045531	host	gene-PA5196			1.7460133720090554
gene-PA2318	8.487601140137825	14.463219598918608	15.80714727671363	7.27937485983454	host	gene-PA2318			1.1777409274755188
gene-PA4567	521.1838268211542	701.5269805161773	624.7967775161032	618.1180798754518	host	rpmA			6.645850660737327
gene-PA1545	83.76194898066419	160.03832597657754	183.9756439830479	187.32169091384964	host	gene-PA1545			11.34537969317066
gene-PA2351	1.1309385529672507	2.2387923369007328	1.214184545270142	0.5819683701833643	host	gene-PA2351			0.2773108365742625
gene-PA2234	57.750915150665406	78.73767649521398	68.41683566094181	55.45381100374973	host	pslD			1.3214250284242985
gene-PA3112	84.89267826665098	119.59518588287642	70.29872209134514	75.4239007322866	host	accD			4.2220441634401595
gene-PA0794	4.8230820222055595	7.906026510429126	7.179716931344242	8.613667637857803	host	gene-PA0794			0.2849620315846881
gene-PA5386	0.4593998842488086	1.282518878138547	1.5266189003085995	1.4446792460659497	host	cdhA			0.15275403697727058
gene-PA0173	0.7044131558481733	0.7508565068374766	2.26879055030478	2.5373820939994682	host	gene-PA0173			0.45425426917654704
gene-PA2421	0.48184613266487425	2.3234973338618983	1.8475493080657819	3.168283830726806	host	gene-PA2421			0.4845275528404031
gene-PA3993	7.127248155041989	9.856375974710238	8.14266028378805	7.609651314354354	host	gene-PA3993			0.12967862845599007
gene-PA5036	26.51768553628177	41.41870407150048	26.765196662952253	22.628699961106367	host	gltB			1.7517343329615092
gene-PA4198	14.309612907156051	22.692243783350726	17.963005897360706	15.868409275474184	host	gene-PA4198			0.5624594419213691
gene-PA4746.2	8471.387284139224	8592.505014001194	5900.174495065861	5014.280079944298	host	gene-PA4746.2			352.18790202131817
gene-PA2284	1.1006455560127706	2.8492322804100674	2.5321323106080134	3.587072900743296	host	gene-PA2284			0.32393445263630705
gene-PA1505	58.07165083001356	87.86378099589147	59.111561024507076	68.14756125952387	host	moaA2			2.0930552456393055
gene-PA0244	4.671371454572096	8.56239876218175	2.786234009146221	6.083781628887613	host	gene-PA0244			0.8038236313481836
gene-PA5308	26.31825839948083	53.665511071512896	43.380760010940065	36.58188908526841	host	lrp			2.4823847408417605
gene-PA1910	1.6538395832957111	2.191941355364062	2.5835089082145526	2.994426073663969	host	femA			0.1039178846857543
gene-PA0162	8.532105415778997	10.208273857003896	14.700403191113368	13.399658249210676	host	opdC			0.5156153790459682
gene-PA5033	3.7697951765575017	4.936824127524694	8.210200258493343	7.630251964626331	host	gene-PA5033			0.5528985937130317
gene-PA3728	53.37330820814121	90.57985621980436	94.91172069344076	98.01431118683311	host	gene-PA3728			3.8487448681648866
gene-PA1360	16.71208393237109	36.40898162349509	39.716523615514326	29.659555796749935	host	gene-PA1360			2.5356636608132224
gene-PA4541.2	1515.7690362660237	1747.9354396184112	1156.4938844086055	990.2380769439483	host	gene-PA4541.2			65.18476278702553
gene-PA4036	4.821602435727392	9.7405765880481	7.937315919145363	9.759161899997956	host	gene-PA4036			0.5026146022813763
gene-PA0198	2.2599922083462225	8.916421018695035	7.40508026835588	7.224490684304041	host	exbB1			0.9746345245704194
gene-PA0250	22.10399902833923	27.186183868253465	26.86039387142441	23.62390225447781	host	gene-PA0250			0.1855005122476263
gene-PA2372	22.460084393274215	54.053806120498976	73.4486295081216	63.988082475204735	host	gene-PA2372			6.878831506643626
gene-PA3462	1.9830761670073571	2.57086738754136	2.5071779631991227	2.436254546774852	host	gene-PA3462			0.022447224909099197
gene-PA3463	17.290141098091524	23.890888853919712	25.04509049037744	17.02572400735574	host	gene-PA3463			0.6502917065059564
gene-PA3191	9.46648059652503	14.019156298547824	8.69543495018358	7.40515871314894	host	gene-PA3191			0.6272522021225544
gene-PA0341	55.58795952704498	100.25481074440464	75.48472929540873	76.50159496889783	host	lgt			3.2543994978712765
gene-PA3391	4.751837350204856	9.175969881044582	25.085556596712536	26.047148590636997	host	nosR			5.476438758968429
gene-PA4281	6.3740800199920065	15.658105203562013	15.586406626077553	14.956113968696053	host	sbcD			1.1678933300432974
gene-PA0057	1.499257730352531	4.692853167734229	4.471152548460997	1.5715767474095805	host	gene-PA0057			0.7608497038009377
gene-PA0560	19.663066620301766	44.913195961137404	41.060933272387125	36.58188908526841	host	gene-PA0560			2.612161233740174
gene-PA1629	3.1994337994630766	3.8689171153839443	5.628678846175981	5.326565464502701	host	gene-PA1629			0.22452375454759718
gene-PA0087	47.85865852968471	74.42313023653811	124.78348026676292	100.7489949088024	host	gene-PA0087			9.50748783349685
gene-PA4938	75.8510778721896	122.55859688170877	121.6864846586516	119.21574803593789	host	purA			3.517438930354158
gene-PA1965	33.899883125193334	42.57088230730336	35.44985234851219	38.13624873421819	host	gene-PA1965			0.2884359728846838
gene-PA5150	23.852689382988952	38.61111711989463	31.818404059152407	33.86614312451865	host	gene-PA5150			0.8864374893470459
gene-PA2430	1.6190988955316221	2.801703383721928	3.7248800079630717	2.398520387362681	host	gene-PA2430			0.21847092346682315
gene-PA2808	0.7704518892089395	0.5866066459667786	0.5908308724752032	4.625436108853197	host	ptrA			1.8071966269316213
gene-PA4464	181.01145804795317	378.5770065119277	443.75591516176286	396.9775211579813	host	ptsN			28.829661097085133
gene-PA1104	33.272612560527655	43.60615775328265	48.604989296721136	48.37118519903116	host	fliI			0.8880669122503779
gene-PA3781	3.810759695572085	6.242483839046937	6.995880307341047	5.050994800701518	host	gene-PA3781			0.2643231368590423
gene-PA2364	4.031546992590174	11.569801520451684	9.274929922629603	9.309053803981278	host	gene-PA2364			0.8962104235985693
gene-PA3734	3.066475180931102	4.01577485000143	6.302195973068833	8.73145579610099	host	gene-PA3734			0.8684897477420292
gene-PA0689	18.208415537962214	34.911791759963535	45.559271158411356	34.08253576396411	host	gene-PA0689			2.8713629434039523
gene-PA3523	0.6387165920903125	4.960321482993693	4.40827179463364	2.3007350593259424	host	gene-PA3523			0.9641659339731949
gene-PA3989	23.514369797821967	37.21730951521018	29.17953164409327	26.767181049416354	host	holA			0.8786457438215727
gene-PA4915	2.820251933930878	7.550125391631452	13.046243324323305	12.093918344708412	host	gene-PA4915			1.8635578945887612
gene-PA4149	2.1315095493964895	2.7048145058986908	2.942235583968735	2.8030637926026785	host	gene-PA4149			0.03596638232817809
gene-PA2579	11.431479934006687	24.032604457600897	25.514080583012234	26.193275364815733	host	kynA			1.6701088057139297
gene-PA0525	6.032902231978645	9.49288405871198	9.314501715498146	7.795654611798257	host	gene-PA0525			0.23798125205105045
gene-PA2281	17.128362000097685	18.837277276799853	19.768993683942234	13.503027517774948	host	gene-PA2281			0.33082077202852456
gene-PA1444	42.755203573316344	81.50119678647295	102.1913043227997	120.71300890229539	host	fliN			9.664127627885959
gene-PA3259	10.169964937558001	26.51462039769839	30.01420832174032	28.281237922702406	host	gene-PA3259			2.6514289096129886
gene-PA2460	39.347522745862605	63.32981648578717	123.37026056371111	133.70380394306963	host	gene-PA2460			17.513631341943704
gene-PA0369	39.14213309300674	40.639140833987135	44.05040071897597	31.826270251196078	host	gene-PA0369			0.5116775764330775
gene-PA0993	2.2789837395087957	4.259060017775602	6.196276713017257	4.4421955427161555	host	cupC2			0.4484104850928902
gene-PA3469	10.079724163794303	20.949311378614677	13.579317290037817	16.12148844253806	host	gene-PA3469			1.033204228501311
gene-PA3565	4.336615193983867	8.927121335364134	8.252386909360492	7.30082795776177	host	gene-PA3565			0.4268159088646604
gene-PA0215	9.861784181874425	23.63807521525389	51.25786058095984	67.35026545801058	host	gene-PA0215			13.380166080967404
gene-PA3595	1.7835141605517577	3.4347691270224994	4.264038977523168	3.5091454491482006	host	gene-PA3595			0.25248367863636306
gene-PA2308	1.5681282267998204	1.7245820828422607	1.4697700855920248	1.0460350210834084	host	gene-PA2308			0.04354125149965378
gene-PA0683	0.38724283436679685	1.4741947123772445	1.0888610843522069	2.989062676177384	host	gene-PA0683			0.6102201623732709
gene-PA4937.2	22115.90118166218	22177.45313557381	13710.535997962506	15386.16004240712	host	gene-PA4937.2			805.8361821318668
gene-PA2641	72.81027742297043	133.03036774815428	86.15340508395657	76.573557625151	host	nuoF			6.3049864725705556
gene-PA1867	5.3231221436254	3.626295629612813	4.511799389810642	2.6431063479161123	host	xphA			0.247802107950843
gene-PA4399	17.117604668020377	31.707153008940075	24.88224524082099	30.019114583586106	host	gene-PA4399			1.2422372516856799
gene-PA3640	46.91487619741795	84.51932485398001	80.29663319008826	76.90674007224396	host	dnaE			3.044667792320077
gene-PA0603	114.4766569220288	210.13835481897488	156.87358084314585	160.58656946257895	host	gene-PA0603			7.156905681257903
gene-PA0357	26.019098487233265	47.240234101767435	42.557264319985116	36.35978031376852	host	mutM			1.6584382766241823
gene-PA2871	3.8928095454767466	6.633506733338609	6.965585022865553	5.5644344166655	host	gene-PA2871			0.2490000452631166
gene-PA3470	16.436306969790706	22.329392850395546	29.41024787432122	22.388665535289427	host	gene-PA3470			0.9328334873193862
gene-PA4074	6.854603355114511	12.626510765204204	8.986987979533135	7.775236610910179	host	gene-PA4074			0.5308483991351346
gene-PA1485	0.9732023863691867	1.564284389244743	3.3998688802081865	4.729769254165675	host	gene-PA1485			0.8321872809323017
gene-PA4383	21.957878842454775	29.03702897535554	36.336098657224994	29.404558120566755	host	gene-PA4383			0.8861017536838817
gene-PA4441	121.45217432039979	237.6032503180337	247.43521102317234	207.47497882702586	host	gene-PA4441			12.090167120784576
gene-PA3174	1.4204215899819133	3.2444416962113185	3.8902444278202677	6.439172666528143	host	gene-PA3174			0.8625845582533987
gene-PA0355	4.6569536414407	6.048566305079673	5.67197637576195	4.463912943147212	host	pfpI			0.08536473094167933
gene-PA3214	7.568346000043164	14.842512344461747	9.673138005175419	15.14561404945419	host	gene-PA3214			0.9079099467087457
gene-PA4123	3.7462629849009623	4.3941294547983745	3.804611121318762	4.0813469684454144	host	hpcC			0.016494151620599858
gene-F358_gp51	2132.244673977057	2152.0216566017675	1866.8851615667963	2040.1640681538631	phage	gene-F358_gp51			6.199436363549998
gene-PA4548	14.454943937815939	24.171408096822876	23.931078407324392	23.983474587118263	host	gene-PA4548			0.7946979500708473
gene-PA4408	114.07111607503074	5142.199472005508	400.11405917057584	443.03015110142235	host	ftsA			2870.9113845948755
gene-PA3929	3.962324001645974	13.743355705507383	13.842323297990474	9.187941114184582	host	cioB			1.6141451817112724
gene-PA5215	26.3618330623513	58.134181069549776	62.53314674662759	59.39301577367176	host	gcvT1			4.165856964836604
gene-PA1250	9.338810778290176	9.385706335468457	36.95378547844907	16.97995593206715	host	aprI			7.0109084942527025
gene-PA0709	7.47104862263214	10.23895236596559	2.673658897665566	3.8445183242416188	host	gene-PA0709			1.4788702212537834
gene-PA0888	58.222456612220164	104.10914258265782	88.57009263689815	91.57346916164747	host	aotJ			3.3188410207650865
gene-PA1933	31.732135496779613	58.99586839437316	77.63276508866016	60.126174336268576	host	gene-PA1933			4.717438704784002
gene-PA5345	26.2933407739282	42.15429955294215	33.93350028273768	30.49503046497434	host	recG			1.0215138906640995
gene-PA3155	100.94631863946461	157.15843830612184	199.2544293485263	175.6197328948706	host	wbpE			8.322511193719206
gene-PA2568	25.017026049607917	49.412983354378056	51.4370406625471	45.710192134549246	host	gene-PA2568			2.581914812416336
gene-PA4761	233.94687083490507	366.7781040061122	394.19346787035244	280.1858440787814	host	dnaK			13.079069618597906
