Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA2784	1.3841412747975788	1.2714826867078055	1.0438891574858404	1.1738839003588828	host	gene-PA2784			0.012870621566962687
potA	12.338123781025303	8.590658665320685	9.64251797838252	9.491613941589582	host	potA			0.1956504204151236
gene-PA0326	4.168242581818994	2.177262734000604	1.9202971973970293	1.5779367117765286	host	gene-PA0326			0.41319098881812166
gene-PA3321	3.470185884574476	1.2923266651784253	2.2036197347179023	2.400292596259378	host	gene-PA3321			0.2559315891454292
spoT	141.27573769365563	81.48960311286768	65.42323072803269	83.41067760373078	host	spoT			8.92205582018753
gene-PA3069	5.137896576675802	2.168515779595513	4.857709738830673	4.426702109691434	host	gene-PA3069			0.33027988106073886
gene-PA5075	32.88305720126584	23.33032094924914	19.40237978263042	18.84538628822435	host	gene-PA5075			1.3388924220473166
gene-PA5033	3.0617600064329724	2.6518385086688783	1.4159174034493895	2.395914145254881	host	gene-PA5033			0.15415514185957913
gene-PA0345	6.005934795550244	4.038287725027243	4.364311812265976	4.698225938869508	host	gene-PA0345			0.11684309814601682
fabF2	5.342414471204524	3.9136417449020398	3.495576458618706	4.3419502130087	host	fabF2			0.1100954988356198
anr	81.146459225888	44.51054357685963	47.1234836059652	49.95925868182829	host	anr			3.947378401185296
gene-PA2276	3.3710286939514544	2.742749409486422	2.5647066946155612	2.724415041474626	host	gene-PA2276			0.03333672522547377
gene-JG005_00048	174.11116728595476	127.24838541776542	1084.1866932600394	1065.0133728440794	phage	gene-JG005_00048			348.8633789807419
aotP	65.84893798037004	47.917445565733374	21.027045128796228	23.219342311458536	host	aotP			8.67923364456626
murD	79.70064258043787	50.38922700952937	41.0148109644488	48.027891887682024	host	murD			3.994790267592007
gene-PA3269	16.56112893705173	10.971928962023613	7.3892137771183934	9.689085072312016	host	gene-PA3269			1.0219321308965823
gene-PA3954	1.3323149804900896	0.9359041511292158	1.268506824460138	1.0204560448889304	host	gene-PA3954			0.024015486561810385
exoT	9.181268979989179	8.778227631812403	5.967735831794261	7.150952144107604	host	exoT			0.21364113558967782
gene-PA3327	0.6686388648618421	0.6812222016048902	0.6791814708647943	0.7478040436225357	host	gene-PA3327			0.0014119411836622316
gene-PA2294	0.9033343056573672	0.8298097534303572	0.36684040028247344	0.675982679463629	host	gene-PA2294			0.06110416997940509
gene-PA4654	2.0611011995894075	1.3196028466123222	0.8804856145270221	1.318018630482578	host	gene-PA4654			0.12905532983565965
gene-JG005_00067	759.9299846342601	509.2957361678817	1026.432541433228	1149.3395507580353	phage	gene-JG005_00067			70.94878541593458
qscR	3.0047884817034274	1.214497468255915	3.2004953289950486	3.291865233186328	host	qscR			0.27058979504302677
gene-PA0588	9.148432450690185	5.206268681818648	6.081440422333806	7.233331042809722	host	gene-PA0588			0.3145747353376389
gene-PA3588	5.556480800985963	2.2055295205083434	3.0444360043997665	3.7268205757479214	host	gene-PA3588			0.4192216298583235
gene-JG005_00093	1564.3390111385233	1206.909693901416	1262.102358008134	1199.5988629761562	phage	gene-JG005_00093			17.157839143591776
thiC	14.53054465655335	11.50678333777499	8.680749008049204	8.610167918836893	host	thiC			0.5469638519817549
gene-PA1834	6.260481860195559	4.158362007931027	4.475664623936959	7.13537272767164	host	gene-PA1834			0.27697874536092876
gene-PA0141	12.150198882671278	10.633961110013331	8.641694188211826	12.242295014366393	host	gene-PA0141			0.1954356679052713
pdxY	18.509497047293113	14.457066119452763	11.111292895357666	12.31036969556083	host	pdxY			0.5622853374695714
gene-PA4289	5.906128524136269	4.379551476437996	1.6719005449974134	2.396207259292715	host	gene-PA4289			0.7727632597235817
gene-PA3606	5.8647436441214005	6.266973242434288	5.311840225249802	5.3201816739376	host	gene-PA3606			0.02825548055180663
gene-PA2477	3.9986303494152278	1.7894941516628373	1.7665816511298833	1.8874211731260468	host	gene-PA2477			0.37979378740179787
cttP	5.6333251883066	5.443636873526512	6.455560058313969	5.3542669010201	host	cttP			0.03314955524467819
gene-PA3523	2.5937707826517666	1.0211389452834707	1.8959756439469806	2.0296992888558187	host	gene-PA3523			0.16837821797903788
ampD	29.816404815480823	19.325639848408937	22.20590586290392	19.231528399343564	host	ampD			0.8201834641364395
sdsA1	1.8665253609561683	1.39560820948707	1.9717770919150073	1.9294740820502068	host	sdsA1			0.029859359717565617
pilM	82.7547526117005	72.76223833248254	53.221382419251	73.04611708987119	host	pilM			1.633583203079577
fliG	37.718870491386525	22.24657121659655	16.257383352594317	21.103022704317365	host	fliG			2.6630442779236247
pslE	44.13803142046819	29.844364359799197	23.135606757310615	27.64391913770343	host	pslE			1.9790508890273597
gene-JG005_00102	731.1761237180705	619.1093223510077	287.1717172471012	347.75211993679693	phage	gene-JG005_00102			68.53183470062717
gene-PA2880	5.4882811012322605	1.9860756695474635	3.039230060479794	2.314847663977195	host	gene-PA2880			0.5861184529104728
gene-JG005_00014	615.5249108999836	420.74608654814915	436.99939750960635	538.0742601156433	phage	gene-JG005_00014			12.436325952695944
mucK	1.582167386383663	1.2208484204229813	1.8834773396298297	2.0743096823364016	host	mucK			0.06165811065500882
lpxO2	56.57143114396324	40.88514189824865	36.50405215499145	37.54619451270029	host	lpxO2			1.5191051558492095
ccoQ2	48.44494461791526	38.5683081634701	72.02835186652297	79.34074126543271	host	ccoQ2			4.660278158342144
gene-PA2955	5.829574468578744	3.6115732554512388	4.034747665936886	5.782695433326306	host	gene-PA2955			0.2088846987168063
gene-PA1410	4.793793316194545	3.3929492207569094	0.6975438537553311	2.575791144000147	host	gene-PA1410			0.7661799770972275
gene-PA4986	5.597703337316967	3.5225360103245515	3.2909048015655307	3.423659579964482	host	gene-PA4986			0.2279023918116483
gene-PA3290	9.686376350395438	6.874358263129177	10.233369360735397	10.981847720165073	host	gene-PA3290			0.25545046824128037
gene-PA5194	63.93562022814985	36.768622470095124	34.38542120878014	36.66197106717854	host	gene-PA5194			3.4439055998114254
bioD	4.621863296048975	3.5571902821723467	2.8045097351601447	2.075178269270442	host	bioD			0.2721686298553802
gene-PA0815	19.160345571254535	17.76610504592772	19.303616481171396	22.73895195667434	host	gene-PA0815			0.1698942672092077
gene-PA3179	16.18765738949313	8.215902769751901	9.764129591128736	10.055897378997706	host	gene-PA3179			0.8382222386256828
gene-PA1253	0.5970805499126811	0.9473792567626786	0.8785673452143271	0.6580248853222803	host	gene-PA1253			0.02781178440729054
fdnH	37.92547092945366	20.089426449983325	11.514900398728424	12.802239713325697	host	fdnH			5.390071560551421
gene-PA2760	41.69969277171861	32.87747798509088	20.089494154302255	25.054203112796333	host	gene-PA2760			2.2370556547908342
gene-PA1093	170.01868658763593	107.86411458904549	109.7288102849539	108.44615679491913	host	gene-PA1093			5.692228917629534
gene-PA5422	13.181884617037756	8.31977490508284	9.129939653246064	10.669507182129694	host	gene-PA5422			0.3324262406538746
gene-PA1221	0.9704641571278662	0.7216708410285552	0.6514740088099776	1.0997004171565015	host	gene-PA1221			0.03841476639299894
gene-PA3796	16.78388994780057	8.98254945677589	11.963756348862445	17.234109435100788	host	gene-PA3796			0.8598751342790355
gene-PA5423	32.35713865346471	21.969553308033227	18.037035606394685	18.598758421308045	host	gene-PA5423			1.4550030916746435
gene-PA1827	1.9145471176333964	1.5518095782654318	0.882026271770289	0.45509070152866365	host	gene-PA1827			0.2686267875580819
gene-PA1735	7.441318069688785	4.172410528228092	5.600866825741336	6.465226235005182	host	gene-PA1735			0.2435658231065457
gene-PA1050	9.638000790369484	8.28691411444602	7.44769353288156	7.7200501695078065	host	gene-PA1050			0.086131034843407
ccmA	77.6262706392887	47.27669670718966	43.21124605158842	42.9768988135915	host	ccmA			3.956988711803436
mexC	7.298848062463521	3.1830760730812244	7.5063163643956035	8.838299311646882	host	mexC			0.6691010831437518
gene-JG024_gp79	378.94874122326553	278.6777755270283	1983.5322472130683	2557.0396816070697	phage	gene-JG024_gp79			757.7238213305179
gene-PA3966	155.69611996794478	107.73696632037472	97.5084243567158	113.20778501931606	host	gene-PA3966			4.150680951643358
gene-PA2819.3	529.5797366916315	420.0911876741183	317.7754967446926	290.5035564994946	host	gene-PA2819.3			22.788185418369228
gene-PA3967	53.93572387340998	28.2832102982179	22.916523806086683	20.098874324510195	host	gene-PA3967			5.727060599185098
gene-PA4690.3	1810.0561149609493	2316.206474262485	1233.95939645017	1114.8644341053903	host	gene-PA4690.3			142.85647686749468
gene-PA2884	16.49027918758841	14.941999154906105	11.421375487786252	15.059833733462261	host	gene-PA2884			0.24080825866434483
gene-PA2055	0.6666556139914892	1.057773026088838	0.7277962541923769	1.2789248575445356	host	gene-PA2055			0.06654250301984972
gene-PA1604	11.650619604422005	10.35430382177725	17.358977976469834	19.6057360576885	host	gene-PA1604			1.0058229040376252
gene-PA1438	4.451076713560679	3.5436204892340637	2.385984761173349	2.6380153943383533	host	gene-PA1438			0.2035348301997916
gene-PA0638	1.6028992348948974	2.6050780333984638	2.639488963855112	1.8269014656193767	host	gene-PA0638			0.09787742038142033
gene-PA4630	19.134817893485447	15.091697655293096	8.981570225062683	11.194821265982126	host	gene-PA4630			1.1024070309483887
truB	132.3360076522861	88.13667856516861	65.56992943971714	92.01121618994283	host	truB			6.123989344174434
gene-PA2283	2.295510015405038	1.1354392716691102	1.1985394030392982	1.3477926263379765	host	gene-PA2283			0.14716678104161135
gene-PA3749	4.245121261365481	2.459748089506272	2.4210748531362847	1.7887304235122055	host	gene-PA3749			0.30693032254105934
gene-PA1576	29.59539902214246	15.36631556092778	17.209583879786525	18.97663487366236	host	gene-PA1576			1.5040059484741777
gene-PA4596	3.1416539917370865	5.012434637772967	3.8849943299939897	6.161992401815856	host	gene-PA4596			0.2877871732725
gene-PA1417	4.874734751815193	1.6238786373309424	1.202683013767178	1.563368181905584	host	gene-PA1417			0.9533086368076729
gene-PA4873	7.659789708713931	5.541896891985521	6.264476639217797	6.3000944984133955	host	gene-PA4873			0.09100461385021555
gene-PA3983	128.62297574779691	84.93201613235114	74.41151639913488	84.08017420599931	host	gene-PA3983			4.7283938215137935
ppx	92.02309927027005	46.07599127282106	39.975680644475965	49.32273621577521	host	ppx			7.452273984516629
gene-PA5376	7.351562903123358	5.282207124253461	4.598506435383896	5.130932144631057	host	gene-PA5376			0.19637792607662646
gene-PA1541	83.95623309625856	33.113681895019	50.87833495903782	43.960857341703814	host	gene-PA1541			6.795175209105323
gene-PA0716	53.13390585953722	33.589772636028975	29.29684185772391	40.94283328488872	host	gene-PA0716			2.0815796423292747
gene-JG005_00079	941.6774472872861	744.665026848538	788.4575105656512	816.8160386673661	phage	gene-JG005_00079			6.517191694152634
mexT	15.206992741310563	7.928498362517063	10.686711414632892	11.18285139560952	host	mexT			0.6001983980316067
gene-PA3241	7.408113386993537	4.783817766570735	5.782775320936354	5.236265832460572	host	gene-PA3241			0.16960589794528594
gene-PA0549	55.35785301289021	30.422461805341126	25.285415679027547	27.821923745473477	host	gene-PA0549			4.183126551887594
xcpR	9.269802334727855	6.112216971092393	3.889800154656673	3.906722960637713	host	xcpR			0.8356976731840878
gene-PA4896	2.716731664127836	1.321205473338837	1.0847116385048396	1.93731348918906	host	gene-PA4896			0.22595459798083814
ackA	14.266583569938927	10.710498041111657	13.423174502198643	14.859639508310611	host	ackA			0.18938367335410436
gene-PA0642	8.15748660051805	9.691631023904616	8.461639108090838	8.741509858767309	host	gene-PA0642			0.03766610206637823
xcpZ	1.7980654274513308	1.3514044555865818	1.6215843000241579	1.981594940370524	host	xcpZ			0.031990391291550534
gene-PA5137	40.524580656573555	26.173033823474697	17.60272430947277	19.520341104987416	host	gene-PA5137			3.1158104895425995
gene-PA1599	3.616798273608999	3.12105967286386	1.888414868449186	2.1160070847577965	host	gene-PA1599			0.18773440924556106
rocS1	2.9478139268153982	1.7980351486118074	2.0070157572868097	2.2764956682678688	host	rocS1			0.0831447981455193
gene-PA0086	57.109734442180006	42.211421677157716	51.74512424349205	51.51131843614867	host	gene-PA0086			0.5670854771652643
gene-PA3074	8.722998221296722	4.073654354574354	4.4018169715082385	5.2293651574860975	host	gene-PA3074			0.6088714386735767
gene-PA3794	15.24376640796807	10.199744885914809	8.745213113876822	5.8303506103738005	host	gene-PA3794			1.1618799119577894
gene-PA3678	20.547674699107716	12.70686766403137	12.972273712202155	15.496823586013617	host	gene-PA3678			0.6423944674718729
gene-PA0863	3.8438756652191093	3.2025470171452852	2.0069772792239786	1.2442306193877424	host	gene-PA0863			0.3979028216684271
gene-PA2161	0.8413407748769596	0.7728620252537641	0.14642789086905453	0.12591834225302895	host	gene-PA2161			0.23996182659122223
gene-PA2729	2.3520148773227008	2.3941548071194383	1.493564486864356	2.540192691051104	host	gene-PA2729			0.07693527419928295
gene-PA4334	8.53388614135341	4.32728952564518	3.671530838831233	4.689932336994677	host	gene-PA4334			0.6798471944056496
hisS	100.11955221035821	63.00443124010569	39.90943245132896	55.34726092064183	host	hisS			7.583468183413522
gene-PA1652	8.500716697105885	8.304621195887146	7.115566659117922	5.270751741289523	host	gene-PA1652			0.22618898413708016
ilvA1	39.141505277147104	32.521421854737596	21.20565816003452	27.69654974412267	host	ilvA1			1.430688680664773
glgP	4.538893774428469	3.070534245473134	4.684611859168644	5.797819463591495	host	glgP			0.20789418941033233
gene-PA2216	0.4308070232803709	0.5540396446096261	0.49485570347915414	1.0445154053157883	host	gene-PA2216			0.09330826145712623
gene-PA5158	10.966441824258302	7.408815276570566	8.088878661111218	8.727443721675455	host	gene-PA5158			0.20288391323260868
gene-PA3844	7.151396586454156	2.189775738218998	2.855343871946563	2.4554076739340642	host	gene-PA3844			1.122711820026003
gene-PA4787	71.34267492833908	41.77620061057323	46.46148209137922	47.490819082676815	host	gene-PA4787			2.556885853153668
gene-PA0757	19.794321137343825	14.193166823857629	9.557516781453037	12.6765081647789	host	gene-PA0757			0.9798116202979974
csaA	5.363547439840618	3.050044778233605	4.667389021451113	4.701700958055063	host	csaA			0.16336005434257592
gene-PA4488	23.456580803569633	14.28530063405412	15.017112022472526	16.18302534635928	host	gene-PA4488			0.7750639117297323
gene-PA2754	9.101777473668927	10.749808169438719	13.170523202349322	15.062123157866862	host	gene-PA2754			0.43065307703137007
gene-PA3271	14.179493231762553	8.766653903697438	3.3347689836023124	3.687019321522742	host	gene-PA3271			2.6063776111698154
gene-PA2393	0.8282241035537108	0.4096685122725966	1.1642484864198768	0.8867567888732238	host	gene-PA2393			0.08859601954596355
gene-PA4858	3.185930232827918	1.307638592490966	2.3005140200517333	2.7087362819265324	host	gene-PA4858			0.2013922680554756
atpD	455.8820569055526	288.4779070558309	180.56185920719636	204.63129708808904	host	atpD			41.2127076724741
gene-PA0643	9.980520510765691	5.991803943038797	6.195830701003236	7.939082293151137	host	gene-PA0643			0.3427220189644314
gene-PA4603	19.595952851071235	11.379936907279834	5.527364636427144	6.573532355414031	host	gene-PA4603			2.863840126743948
nirJ	18.652611715184555	11.445528858526105	6.428486322328543	5.859097296485011	host	nirJ			2.4875617994572448
osmC	1.6937518231075634	2.938909543399182	2.4565205376058485	3.8024025719829133	host	osmC			0.21503665686326584
fliP	26.259034340886355	13.651883117959068	10.209913484424309	12.893841499300393	host	fliP			2.4389882138916796
gene-PA2188	1.103043175288559	1.0132638377362975	0.3455547655984371	0.693360126236473	host	gene-PA2188			0.11241931805942078
gene-PA1041	3.1181444831932814	3.8606472730685657	2.619046730520435	2.495689608067142	host	gene-PA1041			0.09525254560305473
rnd	19.909488096688374	12.122598486780376	12.864568780191654	13.254668378922837	host	rnd			0.6729745482479167
gene-JG005_00103	1173.007825093143	1022.023081420262	538.7100408558874	688.5010337089461	phage	gene-JG005_00103			75.0343416330457
gene-PA1239	1.8423936968492065	1.3361343487437956	0.6581809603131061	2.220431242034768	host	gene-PA1239			0.2263361185776038
lis	47.70504796085883	31.80515736852228	31.465032329977745	38.570170262688464	host	lis			1.1641191433406861
phzA1	0.8774719737980561	0.48363145138579106	0.27488916936153796	0.7091597434863839	host	phzA1			0.08843483951009569
gene-PA1115	18.344485695317246	12.782639277035804	9.924976912711527	13.141975524488386	host	gene-PA1115			0.6805762716419984
gene-PA3390	3.115459899049336	1.8211996238653054	3.105431111302127	2.1618059947203188	host	gene-PA3390			0.12839108847690808
gene-PA3173	15.171383851425013	8.617255131776787	8.767888688070107	9.723750850746049	host	gene-PA3173			0.6847090337225705
gene-PA4059	8.400053133295359	3.5453511952117114	3.674642785142463	5.402496493808527	host	gene-PA4059			0.7293856089935058
mvaT	415.8108031227905	243.6432077371986	348.7771789725644	216.4929168557397	host	mvaT			21.05621647697518
gene-PA4657	6.715335818987439	4.406256058611399	4.052659735699015	4.033225925946104	host	gene-PA4657			0.258752954603769
gene-PA4928	26.425748883635414	15.281590044790335	13.318282255862641	14.303178967741788	host	gene-PA4928			1.6181462294461775
gene-PA3849	24.33609584644101	18.903974432624903	16.98650953717372	18.287853802922	host	gene-PA3849			0.4007395874269973
gene-PA0328	6.312652542363854	4.663411294355274	2.788908995533751	3.5082249244385566	host	gene-PA0328			0.41056684704280433
cat	60.03144176798137	52.431250070032355	48.03247293437013	62.65058251310564	host	cat			0.6117875820269106
gene-PA3203	13.002539248098467	14.115909717444783	11.973202911226656	11.782210504039616	host	gene-PA3203			0.06812020587258813
gene-PA0052	0.600117196066083	0.5512722138173702	1.3577858971494146	2.245397012204362	host	gene-PA0052			0.39918259214652146
aruF	52.57014835824118	34.18375577184348	19.165208017285984	21.481892052689307	host	aruF			5.519364452462573
gene-PA0832	12.966083530580432	11.910742800406139	9.142848027066853	9.062590221407252	host	gene-PA0832			0.27127049928826413
gene-PA1298	9.016978304659588	8.283064748915342	9.902981923774535	7.678281522168395	host	gene-PA1298			0.07923245992563224
gene-PA5318	7.659419294781501	7.036000732638093	5.305010472469024	4.140855648517641	host	gene-PA5318			0.321499342880943
eno	99.45430601626944	62.026670910482316	55.4702903609855	70.40123798702255	host	eno			3.928584994422915
guaA	74.66819401674188	43.41251216377893	38.64527122856252	44.22031942521675	host	guaA			4.050960423052779
gene-PA0629	2.860558634581663	1.8769506327591412	3.2004953289950486	2.874535870290575	host	gene-PA0629			0.09101546187318006
gene-PA0056	3.8202900331546634	3.509347437145756	1.7027608156434029	1.4642621558414115	host	gene-PA0056			0.42000247081039443
gene-PA4739	10.696001851044478	10.739421881352305	8.961386921186136	7.036097976677947	host	gene-PA4739			0.24703146081448296
ureC	3.481103100284563	3.2904566648370133	1.9756144006142276	2.2878496682375733	host	ureC			0.14857733820314983
gene-PA0325	5.813393354149832	2.1191378111796757	4.673411458898146	3.0244773432775918	host	gene-PA0325			0.5244272478858061
gene-PA2609	8.982851809814369	6.4892134681367875	5.600866825741336	6.147732722073187	host	gene-PA2609			0.24704380101465817
phzF2	0.9227608498650526	0.8476551244718704	1.0171227688323572	0.3222426393142031	host	phzF2			0.09347949070751226
gene-PA2942	8.691372842534255	7.053790873555004	6.300286773498611	7.99414325064805	host	gene-PA2942			0.10990725523580122
gene-PA3969	7.1909070648323565	3.5568732985435667	3.4244710610425844	2.944819573243489	host	gene-PA3969			0.6724822582465235
fimL	30.536336401129297	23.476885179200487	16.633480164546203	20.782565184433313	host	fimL			1.1199033655307904
gene-JG005_00012	1580.6219195010365	1580.3581505798588	1030.286698769855	1059.2216452148834	phage	gene-JG005_00012			54.74377670004446
gene-PA1796.2	7801.420897233438	11944.074138438205	7802.891835651218	11126.8438996412	host	gene-PA1796.2			369.0083323313256
arnD	14.012871689673686	5.415256217487523	5.499950306358608	5.337065952386828	host	arnD			1.8313000954244025
gene-JG005_00100	1070.9461299057102	944.9032295054582	441.3176161871803	429.1193609455347	phage	gene-JG005_00100			116.41609572862826
gene-PA1471	10.113086081854364	5.043119881958905	9.504501280045902	7.913777025235819	host	gene-PA1471			0.47266207359661916
gene-PA0495	18.256807667807884	11.031088701744851	7.289410294252659	9.249196457234433	host	gene-PA0495			1.498302946016712
gene-PA1840	46.099911879621835	21.499616338877438	22.588619925303895	23.4582749675023	host	gene-PA1840			3.687704457708072
gene-PA0311	3.865619776461706	2.698750639534765	2.825662542716349	3.401837159895344	host	gene-PA0311			0.06841461392013469
gene-PA3086	12.259537005349983	10.895469526748187	9.835668572033564	9.532062382541138	host	gene-PA3086			0.10729065782029894
gene-JG005_00024	190.4314748164364	145.90162918647727	1304.2374076246933	1229.9343904583716	phage	gene-JG005_00024			422.00786808432554
gene-PA2711	3.2220578026881364	1.5159985879977682	2.338823509650228	2.5052215236165813	host	gene-PA2711			0.153616780339063
gene-PA0616	6.305532474077859	6.074861725381737	2.8104708086157237	3.9359636659091954	host	gene-PA0616			0.44938694621648656
gene-PA0194	1.0488714993466097	0.2627730885862798	0.746782243432178	0.9846814364186863	host	gene-PA0194			0.12531114657783857
gene-PA1289	5.89990218382468	4.762762230626321	5.507519045312312	7.786475489071678	host	gene-PA1289			0.20763911334617427
pscK	16.56112893705173	12.69860380249486	5.7884556667948734	3.6257252807594647	host	pscK			2.7992960300563596
gene-PA4883	0.9767761191254459	0.3845459832969948	0.9471384550847136	1.4409972240273459	host	gene-PA4883			0.14959577403520893
gene-PA4933	237.42636667027801	186.75011571597332	136.32638609413624	174.6296358530231	host	gene-PA4933			7.103928626694406
gene-PA5150	43.14094526137386	22.111394039577203	27.746299613699623	33.46663842759162	host	gene-PA5150			1.9101001166380438
gene-JG005_00149	615.3822024647513	434.90609281843143	571.0520927308592	678.3571755845298	phage	gene-JG005_00149			13.895433234695107
gene-JG024_gp29	76.82221900087868	57.83716949811416	597.1948311652995	778.7634067633129	phage	gene-JG024_gp29			266.02992792017477
phnW	0.8458641123762981	0.9182930515111929	1.084038740466065	1.2084098974282615	host	phnW			0.019752976317305312
gene-PA3065	2.6953591997577977	1.6772750335294455	1.679692584011586	1.6005790495506598	host	gene-PA3065			0.1071084875485114
femA	1.8122793833995627	1.4689178865071542	1.5770556693598792	0.9094276296386463	host	femA			0.07623597165640748
ribD	21.03351937192399	16.93270437146883	11.62104988442587	15.419273364984544	host	ribD			0.6993975244408428
tatC	64.3625692780874	41.6711054661078	28.47803928312261	31.390315096734568	host	tatC			4.788977841035757
gene-PA4884	0.962688002022675	0.8843325096653647	0.6462538645086157	0.43223892484933973	host	gene-PA4884			0.05935016727674656
gene-PA5153	54.13407774606732	40.72459420719635	18.981955032260142	30.036792127720535	host	gene-PA5153			4.700782905511618
gene-JG005_00176	1047.2387603999307	1210.016078469561	558.4498995748302	609.3706054263466	phage	gene-JG005_00176			90.87726472673681
gene-JG005_00183	1680.7276299842051	1826.3121855386128	1331.0557538906073	1260.405018387968	phage	gene-JG005_00183			36.51134201313636
rplO	296.9062582789933	262.9543114059945	164.70411134455898	203.63861670103987	host	rplO			11.316579184910132
pncB2	21.436266459647047	12.710577969211027	10.144260048627581	13.938119057511969	host	pncB2			1.2122584533749654
etfB	70.3697424107089	58.335625666154115	50.24350933811694	57.59102035958334	host	etfB			0.8806164103312425
gene-PA0149	3.3006445783634573	3.609520447613733	1.3950877075106622	1.6231012688220106	host	gene-PA0149			0.3888425649636346
hemF	48.704282634544	32.71782573574268	35.38674029335484	42.854209146780846	host	hemF			0.9908045908128239
rluA	21.45418975936247	17.22899024221363	9.933612860748784	10.48092012923089	host	rluA			1.5654039611434785
gene-PA0680	2.059602216898797	1.8919662378212145	0.5974257947457424	1.335741774620131	host	gene-PA0680			0.22177574014662957
gene-PA4115	23.21882008589012	13.252409013117573	8.760951860178366	12.704670142386776	host	gene-PA4115			1.96305444119258
arcB	43.20547017810286	31.267658315459407	31.511108313369647	28.16460772210331	host	arcB			0.9809705291410824
glcF	2.0282689585053357	1.4776970751795684	1.0590066043781499	0.9734811692031234	host	glcF			0.12602913546360822
gene-PA4074	7.568294145305744	5.302595958019099	6.094814722181901	4.665189882038229	host	gene-PA4074			0.19900080743858112
gene-PA5225	74.9930236633571	40.48125959302148	29.14469079773149	39.641816700004924	host	gene-PA5225			6.488427907839958
gene-JG005_00087	515.5179409803644	467.8873339935558	296.6713344052149	343.2678951794263	phage	gene-JG005_00087			19.53509442619477
gene-PA2038	19.88769336423442	12.763264302762162	12.944225552824419	8.92940929920051	host	gene-PA2038			1.145827751833053
gene-PA0724	1.698669022910726	1.5604102647641318	1.8093061479829493	1.6779142518752788	host	gene-PA0724			0.004625016749289929
arnB	14.414825495411511	7.890053573739472	5.888465731501769	6.337999482908334	host	arnB			1.354739354612251
lexA	79.39794454033981	52.17007173395896	50.198338119489826	65.09548329410488	host	lexA			2.2192711343285705
gene-PA5116	7.453568273205741	6.846904420910108	7.6781836296547885	8.773493508813157	host	gene-PA5116			0.06311079165027067
gene-PA2794	15.052142245748612	9.996151661482626	10.716920577728295	16.003389493543274	host	gene-PA2794			0.5303176944395783
gene-PA2860	26.659628090999167	18.76950632759141	27.33121407935454	35.21088011328577	host	gene-PA2860			1.253898181231067
gene-PA5524	11.507994506937724	9.363179018591579	8.640928640479608	11.465805831362013	host	gene-PA5524			0.15706448651361746
gene-PA2031	6.394189889064893	1.5457240505075283	1.9328481594715197	3.475346246183599	host	gene-PA2031			1.0897320609769705
gene-PA1139	10.209060851333849	4.735486755441791	4.2748665525092875	5.582231526171382	host	gene-PA1139			0.8993412871428004
gene-PA2314	1.0265162564288264	0.4400506268191288	0.46450570165637867	0.5223502523128043	host	gene-PA2314			0.09422534256535385
gene-PA4915	6.386117984951683	3.2483020175794732	4.491716076732288	5.758324780597002	host	gene-PA4915			0.29268284552108126
gene-PA2894	5.071912472662523	5.777280671045867	5.825960764364509	5.9208411995573185	host	gene-PA2894			0.020122977213522592
gene-PA4594	14.115420336582005	9.524090110332411	5.804682940215183	7.122909194522869	host	gene-PA4594			1.0964859806478695
hscB	95.51635440758311	61.16270165370305	36.13739361895942	43.47656417170961	host	hscB			8.894785967519374
estX	19.43821742786946	12.709796272867539	6.780871409206127	8.42270406845038	host	estX			2.0223635826284627
murE	47.07025786002203	32.68509524013767	25.800714393988773	29.872062464412213	host	murE			1.8958174276209914
cyaA	10.016467143172383	5.3880917218006905	5.952270667945225	7.549539472747849	host	cyaA			0.4459804865975003
gene-PA0487	15.037719304322575	10.697876729006648	7.143134502394746	10.711520007785332	host	gene-PA0487			0.718305441680688
lecA	10.465458419201205	5.768189749454922	7.164252416666424	8.875707539298869	host	lecA			0.38750190337954254
gene-PA3020	17.39468780904246	11.320084842674882	8.431787072033613	9.248242039255901	host	gene-PA3020			1.0610044517154327
gene-PA1127	21.064113581919518	15.686757106514278	11.17910388653018	12.49338897590507	host	gene-PA1127			0.9612613765015262
gene-PA2339	2.115525678307982	2.1123238632337604	0.8164178867104197	0.7846615668372028	host	gene-PA2339			0.29602172765951407
gene-PA2062	0.9438391433898888	1.0004051595924357	1.9332941327432018	1.3365241302085458	host	gene-PA2062			0.1187085210557868
gene-PA0714	2.6986402213034553	2.809523588658337	2.160502087916993	3.6350012008893264	host	gene-PA0714			0.09853991292817967
gene-PA2433	2.2248789380079597	7.299252460729994	3.1530805833803073	5.280175818477014	host	gene-PA2433			0.8595015394070824
gene-PA4667	52.41937396365382	33.48022600769352	23.47751959893379	28.099604883896742	host	gene-PA4667			3.5244917398077233
amtB	20.340315347476835	9.075458815733816	15.677369895980261	14.409265106489952	host	amtB			1.081721827533625
cobM	8.091620042043747	7.433023621364886	2.677705255334503	4.349450308102633	host	cobM			0.8720397954887603
gene-PA3759	3.439381349497014	3.4676800546576514	1.2701868070107427	2.749524857525084	host	gene-PA3759			0.29092011446952065
gene-PA0703	4.105129703385986	4.010432103708598	3.3001310985385546	3.36451515860599	host	gene-PA0703			0.036051282380025786
speE	15.648352112519897	12.360406605974832	12.854021890435398	14.007209041011157	host	speE			0.1166287468882405
gene-JG024_gp49	907.3804905681242	829.3775608504457	1327.5528289329527	1621.7246969507125	phage	gene-JG024_gp49			88.31807498062977
