# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932968_sorted.bam" "SRR2932965_sorted.bam" "SRR2932967_sorted.bam" "SRR2932971_sorted.bam" "SRR2932970_sorted.bam" "SRR2932969_sorted.bam" "SRR2932964_sorted.bam" "SRR2932966_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932968_sorted.bam	SRR2932965_sorted.bam	SRR2932967_sorted.bam	SRR2932971_sorted.bam	SRR2932970_sorted.bam	SRR2932969_sorted.bam	SRR2932964_sorted.bam	SRR2932966_sorted.bam
gene-Syncc8109_1466	CP006882.1	1109002	1110258	+	1257	3	185	42	12	17	51	604	159
gene-Syncc8109_1467	CP006882.1	1110255	1110482	-	228	0	56	11	7	8	10	147	49
gene-Syncc8109_1468	CP006882.1	1110539	1111108	+	570	2	98	22	10	10	17	314	70
gene-Syncc8109_1469	CP006882.1	1111105	1111596	+	492	0	74	22	3	4	19	205	54
gene-Syncc8109_1470	CP006882.1	1111631	1113220	+	1590	6	201	58	18	23	78	624	180
gene-Syncc8109_1471	CP006882.1	1113342	1114751	-	1410	13	306	76	23	28	94	1144	255
gene-Syncc8109_1472	CP006882.1	1114792	1115295	+	504	4	284	39	13	15	48	988	142
gene-Syncc8109_1473	CP006882.1	1115267	1116463	-	1197	79	2611	525	190	199	661	8300	1950
gene-Syncc8109_1474	CP006882.1	1116560	1117084	-	525	58	1730	317	238	193	517	4591	1531
gene-Syncc8109_1475	CP006882.1	1117291	1118712	+	1422	83	3398	741	216	263	1002	12145	1815
gene-Syncc8109_1476	CP006882.1	1118827	1119900	+	1074	16	746	160	44	44	174	2041	486
gene-Syncc8109_1477	CP006882.1	1119975	1120289	+	315	8	140	27	9	8	32	374	89
gene-Syncc8109_1478	CP006882.1	1120303	1120572	-	270	2	56	14	1	3	14	191	39
gene-Syncc8109_1479	CP006882.1	1120622	1120876	+	255	3	117	24	8	5	23	407	69
gene-Syncc8109_1480	CP006882.1	1120836	1121273	-	438	0	147	21	6	12	22	472	87
gene-Syncc8109_1481	CP006882.1	1121325	1122044	-	720	2	306	50	19	10	57	899	217
gene-Syncc8109_1482	CP006882.1	1122094	1123128	+	1035	7	261	45	20	19	75	1040	168
gene-Syncc8109_1483	CP006882.1	1123159	1123542	+	384	16	516	140	107	77	272	1317	607
gene-Syncc8109_1484	CP006882.1	1123539	1124618	+	1080	53	750	264	255	189	522	1985	1442
gene-Syncc8109_1485	CP006882.1	1124615	1125604	+	990	5	142	36	7	7	26	486	115
gene-Syncc8109_1486	CP006882.1	1125754	1125933	-	180	2	143	32	7	12	23	416	117
gene-Syncc8109_1487	CP006882.1	1126063	1126284	+	222	3	139	23	8	4	26	480	107
gene-Syncc8109_1488	CP006882.1	1126281	1126433	-	153	3	109	17	6	7	12	343	60
gene-Syncc8109_1489	CP006882.1	1126495	1127418	-	924	11	507	90	34	34	95	1497	353
gene-Syncc8109_1490	CP006882.1	1127488	1128969	-	1482	17	1039	238	77	67	252	3548	643
gene-Syncc8109_1491	CP006882.1	1128975	1129958	-	984	32	1501	365	132	128	439	4625	1133
gene-Syncc8109_1493	CP006882.1	1130021	1130116	-	96	0	35	6	4	3	3	134	19
gene-Syncc8109_1494	CP006882.1	1130141	1130458	-	318	2	104	21	5	5	17	348	50
gene-Syncc8109_1495	CP006882.1	1130455	1131378	-	924	3	197	39	6	10	43	741	165
gene-Syncc8109_1496	CP006882.1	1131388	1132212	-	825	5	151	42	10	7	42	437	96
gene-Syncc8109_1497	CP006882.1	1132283	1132456	+	174	3	57	14	4	6	9	232	54
gene-Syncc8109_1498	CP006882.1	1132289	1132426	-	138	3	47	13	3	6	7	188	52
gene-Syncc8109_1499	CP006882.1	1132456	1132731	+	276	1	55	14	2	4	10	199	39
gene-Syncc8109_1500	CP006882.1	1132728	1132904	+	177	3	34	7	4	6	7	131	23
gene-Syncc8109_1501	CP006882.1	1133000	1133209	+	210	0	24	5	1	3	4	59	22
gene-Syncc8109_1502	CP006882.1	1133017	1133268	-	252	0	26	5	1	4	5	71	30
gene-Syncc8109_1503	CP006882.1	1133257	1133943	+	687	2	65	13	7	12	19	228	65
gene-Syncc8109_1504	CP006882.1	1134072	1134743	+	672	2	92	23	10	5	26	227	85
gene-Syncc8109_1505	CP006882.1	1134876	1135112	+	237	1	37	3	5	0	3	100	29
gene-Syncc8109_1506	CP006882.1	1135233	1135418	-	186	0	33	10	5	0	3	90	23
gene-Syncc8109_1507	CP006882.1	1135522	1135686	-	165	3	39	7	2	2	7	84	25
gene-Syncc8109_1508	CP006882.1	1136269	1136637	+	369	0	33	10	1	3	8	84	48
gene-Syncc8109_1509	CP006882.1	1136809	1136949	-	141	0	19	3	1	0	3	62	10
gene-Syncc8109_1510	CP006882.1	1137016	1137510	+	495	4	382	81	26	29	65	1318	196
gene-Syncc8109_1511	CP006882.1	1137514	1137930	+	417	2	200	26	8	15	31	716	93
gene-Syncc8109_1512	CP006882.1	1137927	1138361	+	435	3	130	18	10	8	25	368	59
gene-Syncc8109_1513	CP006882.1	1138446	1138607	-	162	0	54	14	2	2	13	161	25
gene-Syncc8109_1514	CP006882.1	1138753	1138995	+	243	1	37	10	2	6	7	105	25
gene-Syncc8109_1515	CP006882.1	1138964	1139410	-	447	4	54	11	3	3	11	197	35
gene-Syncc8109_1516	CP006882.1	1139442	1139873	+	432	1	15	2	1	1	5	49	8
gene-Syncc8109_1517	CP006882.1	1139886	1141160	+	1275	4	117	38	5	9	50	449	98
gene-Syncc8109_1518	CP006882.1	1141182	1141478	-	297	4	127	26	5	11	45	441	78
gene-Syncc8109_1519	CP006882.1	1141478	1141774	-	297	7	98	34	8	13	42	303	92
gene-Syncc8109_1520	CP006882.1	1141791	1143839	-	2049	5	156	48	15	13	33	439	135
gene-Syncc8109_1521	CP006882.1	1143893	1144783	+	891	1	115	24	4	11	43	441	76
gene-Syncc8109_1522	CP006882.1	1144787	1145248	-	462	8	152	33	15	10	32	488	94
gene-Syncc8109_1523	CP006882.1	1145247	1145915	+	669	5	59	21	5	4	17	200	56
gene-Syncc8109_1524	CP006882.1	1145972	1146241	+	270	29	1166	230	43	54	194	4164	492
gene-Syncc8109_1525	CP006882.1	1146254	1146667	+	414	11	549	94	17	18	87	1647	254
gene-Syncc8109_1526	CP006882.1	1146704	1150222	-	3519	30	842	196	71	79	252	2533	727
gene-Syncc8109_1527	CP006882.1	1150293	1151753	-	1461	15	768	178	49	55	230	2436	526
gene-Syncc8109_1528	CP006882.1	1151797	1152042	-	246	2	248	38	20	15	48	765	135
gene-Syncc8109_1529	CP006882.1	1152100	1153647	-	1548	10	547	143	37	43	173	2033	339
gene-Syncc8109_1530	CP006882.1	1153781	1154191	-	411	5	75	28	7	10	31	294	85
gene-Syncc8109_1531	CP006882.1	1154188	1154577	-	390	11	265	88	41	36	95	697	345
gene-Syncc8109_1532	CP006882.1	1154620	1155780	-	1161	20	611	125	42	42	149	2156	374
gene-Syncc8109_1533	CP006882.1	1155788	1156801	-	1014	9	269	80	23	19	74	906	181
gene-Syncc8109_1534	CP006882.1	1156986	1158749	+	1764	6	478	115	30	33	108	1581	344
gene-Syncc8109_1535	CP006882.1	1158817	1159080	+	264	7	215	42	40	20	54	710	138
gene-Syncc8109_1536	CP006882.1	1159187	1159363	-	177	1	57	13	5	10	11	180	45
gene-Syncc8109_1537	CP006882.1	1159349	1159495	+	147	1	55	14	4	4	11	129	35
gene-Syncc8109_1538	CP006882.1	1159680	1160393	+	714	13	531	102	29	25	89	1722	274
gene-Syncc8109_1539	CP006882.1	1160428	1160592	+	165	7	177	27	11	4	21	466	72
gene-Syncc8109_1540	CP006882.1	1160630	1160995	+	366	5	144	28	16	11	19	520	113
gene-Syncc8109_1541	CP006882.1	1161011	1161084	+	74	5	162	37	13	10	22	440	94
gene-Syncc8109_1542	CP006882.1	1161344	1162351	-	1008	9	577	119	43	53	121	1925	395
gene-Syncc8109_1543	CP006882.1	1162372	1162641	-	270	0	50	12	4	5	9	113	39
gene-Syncc8109_1544	CP006882.1	1162618	1162731	+	114	0	14	2	1	1	6	43	10
gene-Syncc8109_1545	CP006882.1	1162721	1163491	-	771	2	114	20	7	16	31	377	61
gene-Syncc8109_1546	CP006882.1	1163422	1163565	+	144	1	37	2	3	2	3	135	11
gene-Syncc8109_1547	CP006882.1	1163649	1164104	+	456	2	119	20	10	1	24	426	44
gene-Syncc8109_1548	CP006882.1	1164101	1164835	+	735	2	167	33	7	13	42	540	89
gene-Syncc8109_1549	CP006882.1	1164825	1166798	-	1974	15	592	204	101	128	289	2224	579
gene-Syncc8109_1550	CP006882.1	1166928	1167578	+	651	1	159	28	9	12	40	395	147
gene-Syncc8109_1551	CP006882.1	1167602	1168573	-	972	11	598	103	42	32	143	1921	384
gene-Syncc8109_1552	CP006882.1	1168611	1169408	-	798	1	93	18	7	8	25	320	56
gene-Syncc8109_1553	CP006882.1	1169405	1170475	-	1071	3	68	21	14	6	19	254	55
gene-Syncc8109_1554	CP006882.1	1170505	1171326	-	822	6	250	46	30	29	86	682	215
gene-Syncc8109_1555	CP006882.1	1171361	1172092	-	732	5	141	33	4	10	47	413	79
gene-Syncc8109_1556	CP006882.1	1172156	1173718	+	1563	8	418	86	19	17	111	1339	288
gene-Syncc8109_1557	CP006882.1	1173743	1175068	+	1326	12	530	101	39	30	119	1643	322
gene-Syncc8109_1558	CP006882.1	1175049	1175966	+	918	3	116	27	4	8	40	354	86
gene-Syncc8109_1559	CP006882.1	1176066	1177355	+	1290	5	239	73	24	17	68	890	173
gene-Syncc8109_1560	CP006882.1	1177366	1178745	-	1380	1	126	26	5	11	26	397	117
gene-Syncc8109_1561	CP006882.1	1178742	1179524	-	783	4	234	44	16	15	67	868	132
gene-Syncc8109_1562	CP006882.1	1179521	1181056	-	1536	16	482	115	51	81	120	1548	359
gene-Syncc8109_1565	CP006882.1	1181662	1182531	-	870	1	205	43	13	9	52	740	117
gene-Syncc8109_1566	CP006882.1	1182537	1184222	-	1686	13	198	59	34	36	78	756	179
gene-Syncc8109_1567	CP006882.1	1184280	1184870	+	591	5	100	26	5	7	28	361	87
gene-Syncc8109_1568	CP006882.1	1184920	1185273	+	354	19	942	218	73	68	203	3013	874
gene-Syncc8109_1569	CP006882.1	1185263	1186456	-	1194	10	297	74	29	23	58	936	290
gene-Syncc8109_1570	CP006882.1	1186485	1187669	-	1185	0	84	17	7	10	22	261	39
gene-Syncc8109_1571	CP006882.1	1187683	1187898	-	216	0	28	5	3	1	6	51	18
gene-Syncc8109_1573	CP006882.1	1187898	1187978	-	81	1	31	7	1	0	4	63	13
gene-Syncc8109_1574	CP006882.1	1188188	1188322	-	135	2	75	18	2	7	18	285	37
gene-Syncc8109_1575	CP006882.1	1188895	1189098	+	204	0	10	6	2	1	7	39	13
gene-Syncc8109_1576	CP006882.1	1189142	1189270	-	129	1	16	5	0	0	5	39	14
gene-Syncc8109_1577	CP006882.1	1189271	1189384	-	114	0	51	8	2	2	7	126	43
gene-Syncc8109_1578	CP006882.1	1189360	1189509	-	150	3	107	19	6	3	17	271	83
gene-Syncc8109_1579	CP006882.1	1189941	1190123	+	183	13	251	90	49	39	126	636	456
gene-Syncc8109_1580	CP006882.1	1190126	1191760	-	1635	22	619	131	56	53	177	2012	532
gene-Syncc8109_1581	CP006882.1	1191744	1191977	+	234	0	70	20	5	6	12	224	44
gene-Syncc8109_1582	CP006882.1	1191962	1192108	-	147	0	56	17	5	4	12	225	60
gene-Syncc8109_1583	CP006882.1	1192205	1192366	-	162	2	94	24	17	8	38	305	77
gene-Syncc8109_1584	CP006882.1	1192382	1192633	-	252	5	32	24	36	31	43	133	64
gene-Syncc8109_1585	CP006882.1	1192571	1192702	+	132	3	19	11	7	7	14	77	25
gene-Syncc8109_1586	CP006882.1	1192715	1193362	-	648	1	54	15	4	4	12	163	45
gene-Syncc8109_1587	CP006882.1	1193372	1193581	-	210	1	14	10	3	9	6	54	17
gene-Syncc8109_1588	CP006882.1	1193687	1193857	+	171	0	11	1	0	5	6	54	12
gene-Syncc8109_1589	CP006882.1	1194024	1194230	-	207	8	422	42	23	16	41	1362	159
gene-Syncc8109_1590	CP006882.1	1194227	1194355	-	129	2	42	21	6	3	12	174	52
gene-Syncc8109_1591	CP006882.1	1194425	1195210	-	786	2	106	20	9	6	27	366	85
gene-Syncc8109_1592	CP006882.1	1195226	1195891	-	666	9	291	67	27	23	86	876	250
gene-Syncc8109_1593	CP006882.1	1195948	1196172	-	225	4	81	17	6	7	14	252	76
gene-Syncc8109_1594	CP006882.1	1196271	1196456	-	186	1	44	9	5	1	7	112	35
gene-Syncc8109_1595	CP006882.1	1196480	1196617	-	138	1	25	8	1	1	6	84	7
gene-Syncc8109_1596	CP006882.1	1196665	1196991	-	327	2	32	7	3	7	12	167	32
gene-Syncc8109_1597	CP006882.1	1197108	1197245	+	138	2	40	7	1	6	16	131	33
gene-Syncc8109_1598	CP006882.1	1197550	1197714	+	165	17	198	54	22	26	62	643	201
gene-Syncc8109_1599	CP006882.1	1197839	1198012	-	174	5	133	37	21	21	30	529	127
gene-Syncc8109_1600	CP006882.1	1198086	1198424	-	339	1	79	20	13	8	16	255	82
gene-Syncc8109_1601	CP006882.1	1198583	1198924	+	342	0	16	10	1	5	6	51	25
gene-Syncc8109_1602	CP006882.1	1198938	1200398	+	1461	6	360	59	29	43	84	931	248
gene-Syncc8109_1603	CP006882.1	1200455	1200577	+	123	4	102	14	9	10	11	273	75
gene-Syncc8109_1604	CP006882.1	1200574	1200675	+	102	4	144	24	13	9	25	394	103
gene-Syncc8109_1605	CP006882.1	1200683	1200844	-	162	3	99	22	8	11	24	278	84
gene-Syncc8109_1606	CP006882.1	1201074	1201247	+	174	2	39	7	5	1	11	109	41
gene-Syncc8109_1607	CP006882.1	1201283	1201441	+	159	1	73	16	4	6	20	239	72
gene-Syncc8109_1608	CP006882.1	1201445	1201621	-	177	5	158	34	11	14	31	520	117
gene-Syncc8109_1609	CP006882.1	1201527	1201646	+	120	2	109	28	8	12	19	356	68
gene-Syncc8109_1610	CP006882.1	1201697	1201822	+	126	1	91	13	7	6	22	339	75
gene-Syncc8109_1611	CP006882.1	1201972	1202220	+	249	3	264	44	13	13	60	704	135
gene-Syncc8109_1612	CP006882.1	1202228	1202368	-	141	3	147	33	6	10	19	456	80
gene-Syncc8109_1613	CP006882.1	1202456	1203832	+	1377	20	725	158	48	50	150	2098	539
gene-Syncc8109_1614	CP006882.1	1203817	1203981	-	165	1	67	11	1	5	13	191	28
gene-Syncc8109_1615	CP006882.1	1203836	1204333	+	498	3	236	54	13	15	56	642	135
gene-Syncc8109_1616	CP006882.1	1204254	1204376	-	123	2	105	30	10	10	26	289	68
gene-Syncc8109_1617	CP006882.1	1204377	1204535	-	159	2	84	22	10	6	15	268	66
gene-Syncc8109_1618	CP006882.1	1204648	1204965	+	318	6	171	34	14	20	36	487	137
gene-Syncc8109_1619	CP006882.1	1204978	1205211	-	234	5	104	21	12	9	22	230	85
gene-Syncc8109_1620	CP006882.1	1205312	1205488	+	177	75	2272	365	142	115	410	7608	1650
gene-Syncc8109_1621	CP006882.1	1205626	1205760	-	135	2	92	21	4	6	13	243	104
gene-Syncc8109_1622	CP006882.1	1205648	1205887	+	240	5	245	70	11	11	40	705	219
gene-Syncc8109_1623	CP006882.1	1205891	1206547	+	657	19	894	157	38	43	151	2306	499
gene-Syncc8109_1624	CP006882.1	1206537	1206833	-	297	8	302	68	25	23	58	862	248
gene-Syncc8109_1625	CP006882.1	1206830	1207021	-	192	9	378	103	37	21	70	1053	321
gene-Syncc8109_1626	CP006882.1	1207028	1207183	-	156	6	193	63	27	23	43	525	205
gene-Syncc8109_1627	CP006882.1	1207292	1207795	-	504	4	291	46	21	11	38	637	135
gene-Syncc8109_1628	CP006882.1	1207887	1208105	-	219	0	61	11	9	6	8	190	50
gene-Syncc8109_1629	CP006882.1	1208282	1208452	+	171	5	106	30	19	16	32	307	95
gene-Syncc8109_1630	CP006882.1	1208510	1208599	+	90	3	150	34	14	15	34	414	155
gene-Syncc8109_1631	CP006882.1	1208600	1208770	-	171	7	240	69	19	29	60	764	248
gene-Syncc8109_1632	CP006882.1	1208782	1208928	-	147	7	89	22	4	12	13	249	79
gene-Syncc8109_1633	CP006882.1	1208848	1209345	+	498	5	192	45	13	16	41	525	202
gene-Syncc8109_1634	CP006882.1	1209363	1210112	+	750	5	254	66	23	27	73	746	223
gene-Syncc8109_1635	CP006882.1	1210089	1210319	-	231	2	116	26	19	15	48	299	135
gene-Syncc8109_1636	CP006882.1	1210390	1210686	+	297	3	194	50	21	14	73	630	173
gene-Syncc8109_1637	CP006882.1	1210739	1210864	+	126	2	86	25	5	3	14	293	60
gene-Syncc8109_1638	CP006882.1	1210869	1210970	+	102	1	69	16	4	3	7	230	25
gene-Syncc8109_1639	CP006882.1	1210982	1211416	+	435	4	171	36	7	13	35	526	83
gene-Syncc8109_1640	CP006882.1	1211439	1211948	+	510	3	74	30	13	6	26	302	56
gene-Syncc8109_1641	CP006882.1	1212016	1212210	+	195	3	138	46	34	37	66	460	188
gene-Syncc8109_1642	CP006882.1	1212207	1212359	-	153	10	225	74	44	60	73	696	229
gene-Syncc8109_1643	CP006882.1	1212234	1212548	+	315	10	287	88	54	61	81	838	269
gene-Syncc8109_1644	CP006882.1	1212372	1212491	-	120	2	96	35	17	21	27	253	104
gene-Syncc8109_1645	CP006882.1	1212539	1212736	-	198	3	72	16	6	8	20	248	46
gene-Syncc8109_1646	CP006882.1	1212889	1213047	+	159	1	35	11	8	3	17	118	26
gene-Syncc8109_1647	CP006882.1	1213165	1214241	-	1077	714	24483	3445	3434	2716	7663	61091	14487
gene-Syncc8109_1648	CP006882.1	1214382	1215698	-	1317	11	312	70	28	22	104	874	247
gene-Syncc8109_1649	CP006882.1	1215835	1216737	+	903	3	226	58	15	17	65	632	174
gene-Syncc8109_1650	CP006882.1	1216730	1217257	+	528	3	101	28	4	12	21	311	88
gene-Syncc8109_1651	CP006882.1	1217274	1217765	+	492	18	617	175	41	42	163	2148	434
gene-Syncc8109_1652	CP006882.1	1217796	1218782	+	987	19	1039	242	39	69	267	3245	616
gene-Syncc8109_1653	CP006882.1	1218739	1218852	+	114	3	155	35	8	9	27	460	92
gene-Syncc8109_1654	CP006882.1	1219008	1219691	+	684	2	89	6	3	5	18	372	38
gene-Syncc8109_1655	CP006882.1	1219676	1220032	-	357	2	39	6	3	4	17	172	36
gene-Syncc8109_1656	CP006882.1	1220060	1221871	+	1812	45	1514	315	135	129	446	4695	1045
gene-Syncc8109_1657	CP006882.1	1221868	1222263	+	396	5	401	70	30	17	98	1205	243
gene-Syncc8109_1658	CP006882.1	1222284	1223333	+	1050	3	128	24	7	12	27	317	69
gene-Syncc8109_1659	CP006882.1	1223348	1224295	+	948	7	444	99	26	32	130	1541	285
gene-Syncc8109_1660	CP006882.1	1224422	1225888	+	1467	18	650	93	24	27	128	1950	359
gene-Syncc8109_1661	CP006882.1	1225890	1227992	+	2103	7	697	131	51	39	159	1964	378
gene-Syncc8109_1662	CP006882.1	1227995	1228582	-	588	2	171	41	12	8	35	536	89
gene-Syncc8109_1663	CP006882.1	1228579	1228950	-	372	2	224	31	15	23	53	832	172
gene-Syncc8109_1664	CP006882.1	1228950	1230269	-	1320	5	382	93	39	36	127	1378	257
gene-Syncc8109_1665	CP006882.1	1230266	1231159	-	894	3	82	17	8	3	16	259	48
gene-Syncc8109_1666	CP006882.1	1231178	1235626	-	4449	20	613	158	58	48	179	1893	571
gene-Syncc8109_1667	CP006882.1	1235693	1236130	+	438	4	325	68	24	29	86	952	178
gene-Syncc8109_1668	CP006882.1	1236130	1236531	+	402	4	171	23	12	13	54	577	101
gene-Syncc8109_1669	CP006882.1	1236578	1236859	+	282	14	439	78	38	24	80	1285	314
gene-Syncc8109_1670	CP006882.1	1236969	1238453	+	1485	4	305	56	17	27	69	1122	218
gene-Syncc8109_1671	CP006882.1	1238577	1240874	+	2298	26	1247	197	91	100	236	3532	633
gene-Syncc8109_1672	CP006882.1	1240956	1242014	+	1059	110	2936	889	412	557	1216	10528	2599
gene-Syncc8109_1673	CP006882.1	1242011	1243030	+	1020	23	784	178	72	115	241	3163	517
gene-Syncc8109_1674	CP006882.1	1243038	1243397	+	360	57	4549	487	209	144	547	11622	1688
gene-Syncc8109_1675	CP006882.1	1243531	1243908	+	378	8	284	82	24	27	93	982	216
gene-Syncc8109_1676	CP006882.1	1243893	1244165	+	273	5	199	49	12	15	46	667	124
gene-Syncc8109_1677	CP006882.1	1244165	1244560	+	396	3	123	37	7	6	27	390	73
gene-Syncc8109_1678	CP006882.1	1244565	1244858	+	294	3	80	28	8	4	13	323	52
gene-Syncc8109_1679	CP006882.1	1244859	1245068	-	210	4	122	15	5	5	18	338	65
gene-Syncc8109_1680	CP006882.1	1245061	1245207	-	147	1	40	6	4	0	4	126	24
gene-Syncc8109_1681	CP006882.1	1245213	1247801	+	2589	23	561	140	54	52	212	1822	417
gene-Syncc8109_1682	CP006882.1	1247787	1248263	-	477	2	100	19	7	3	30	328	70
gene-Syncc8109_1683	CP006882.1	1248331	1248999	+	669	8	184	36	12	9	46	659	126
gene-Syncc8109_1684	CP006882.1	1248996	1249652	-	657	4	157	44	14	13	35	419	141
gene-Syncc8109_1685	CP006882.1	1249699	1250364	-	666	2	131	23	1	10	35	407	77
gene-Syncc8109_1686	CP006882.1	1250364	1250891	-	528	9	238	63	13	19	56	726	185
gene-Syncc8109_1687	CP006882.1	1250884	1251000	-	117	1	3	3	0	0	0	20	4
gene-Syncc8109_1688	CP006882.1	1251033	1251962	+	930	3	114	26	10	5	23	427	72
gene-Syncc8109_1689	CP006882.1	1252030	1252395	+	366	4	31	16	7	4	13	215	37
gene-Syncc8109_1690	CP006882.1	1252420	1252740	+	321	4	113	20	8	4	25	360	57
gene-Syncc8109_1691	CP006882.1	1252781	1252915	+	135	2	125	19	7	3	18	456	55
gene-Syncc8109_1692	CP006882.1	1253029	1253523	+	495	4	166	59	20	20	61	564	144
gene-Syncc8109_1693	CP006882.1	1254007	1254528	-	522	7	129	33	6	10	26	360	80
gene-Syncc8109_1694	CP006882.1	1254601	1254852	+	252	2	36	7	8	11	8	89	19
gene-Syncc8109_1695	CP006882.1	1254872	1255228	+	357	4	147	25	9	14	33	460	108
gene-Syncc8109_1696	CP006882.1	1255204	1255473	-	270	9	221	76	17	40	71	622	182
gene-Syncc8109_1697	CP006882.1	1255572	1255943	+	372	7	243	70	23	22	70	849	255
gene-Syncc8109_1698	CP006882.1	1256016	1256831	-	816	9	328	82	19	20	88	1107	264
gene-Syncc8109_1699	CP006882.1	1256866	1257222	-	357	8	327	63	22	17	59	1073	187
gene-Syncc8109_1700	CP006882.1	1257224	1257475	-	252	13	631	122	47	46	109	1630	415
gene-Syncc8109_1701	CP006882.1	1257516	1257601	+	86	5	30	3	3	4	5	117	31
gene-Syncc8109_1702	CP006882.1	1257611	1257913	-	303	15	351	96	30	26	90	1217	284
gene-Syncc8109_1703	CP006882.1	1257888	1258934	-	1047	43	1687	329	119	120	351	5580	975
gene-Syncc8109_1704	CP006882.1	1258927	1260576	-	1650	153	8473	1647	611	627	1900	25918	4762
gene-Syncc8109_1705	CP006882.1	1260658	1261758	+	1101	14	676	127	47	67	150	2027	409
gene-Syncc8109_1706	CP006882.1	1261768	1262391	-	624	22	812	223	88	94	200	2336	856
gene-Syncc8109_1707	CP006882.1	1262491	1263690	-	1200	14	441	110	28	33	120	1552	361
gene-Syncc8109_1708	CP006882.1	1263667	1263921	+	255	7	169	59	7	16	51	622	96
gene-Syncc8109_1709	CP006882.1	1263966	1264211	+	246	5	237	60	22	16	42	798	168
gene-Syncc8109_1710	CP006882.1	1264186	1265418	+	1233	5	233	45	19	19	43	749	165
gene-Syncc8109_1711	CP006882.1	1265442	1266110	+	669	8	195	47	27	15	69	708	189
gene-Syncc8109_1712	CP006882.1	1266111	1267508	-	1398	15	464	104	50	52	154	1510	357
gene-Syncc8109_1713	CP006882.1	1267541	1268719	+	1179	1	152	44	11	16	57	604	79
gene-Syncc8109_1714	CP006882.1	1268721	1269362	+	642	2	78	14	5	6	25	238	37
gene-Syncc8109_1715	CP006882.1	1269350	1270039	+	690	2	94	15	7	6	20	315	60
gene-Syncc8109_1716	CP006882.1	1270048	1270533	-	486	2	149	39	5	10	35	538	102
gene-Syncc8109_1717	CP006882.1	1270548	1272326	-	1779	13	699	153	40	39	182	2212	467
gene-Syncc8109_1718	CP006882.1	1272326	1272976	-	651	6	205	42	10	19	56	531	140
gene-Syncc8109_1719	CP006882.1	1273017	1273766	+	750	3	145	29	12	6	34	576	89
gene-Syncc8109_1720	CP006882.1	1273798	1274223	+	426	2	155	31	11	11	44	665	106
gene-Syncc8109_1721	CP006882.1	1274269	1274496	+	228	11	633	85	39	30	85	1883	288
gene-Syncc8109_1722	CP006882.1	1274771	1274971	+	201	6	96	27	12	13	26	341	91
gene-Syncc8109_1723	CP006882.1	1275192	1275314	+	123	5	110	15	2	5	21	363	78
gene-Syncc8109_1724	CP006882.1	1275413	1276021	-	609	6	158	48	18	20	36	369	163
gene-Syncc8109_1725	CP006882.1	1276032	1276148	-	117	0	8	5	1	3	5	31	18
gene-Syncc8109_1726	CP006882.1	1276102	1276308	-	207	0	29	8	1	1	13	74	37
gene-Syncc8109_1727	CP006882.1	1276202	1276390	-	189	5	33	12	6	8	23	94	42
gene-Syncc8109_1728	CP006882.1	1276518	1279340	-	2823	67	956	303	286	299	378	2962	1549
gene-Syncc8109_1729	CP006882.1	1280012	1280209	+	198	1	56	10	0	4	6	192	33
gene-Syncc8109_1730	CP006882.1	1280391	1280519	+	129	4	142	48	16	17	26	307	99
gene-Syncc8109_1731	CP006882.1	1280677	1281183	+	507	4	125	33	5	6	15	361	83
gene-Syncc8109_1732	CP006882.1	1281284	1281793	-	510	20	397	93	59	46	120	1098	466
gene-Syncc8109_1733	CP006882.1	1282410	1282547	-	138	7	198	33	13	16	38	601	123
gene-Syncc8109_1734	CP006882.1	1282531	1282755	+	225	4	202	48	30	21	44	676	175
gene-Syncc8109_1735	CP006882.1	1282667	1282792	+	126	4	139	30	17	13	30	463	101
gene-Syncc8109_1736	CP006882.1	1282969	1283085	-	117	3	68	17	3	7	23	212	58
gene-Syncc8109_1737	CP006882.1	1283666	1283884	+	219	2	36	10	8	4	8	139	51
gene-Syncc8109_1738	CP006882.1	1283969	1284157	+	189	2	46	16	9	7	11	142	67
gene-Syncc8109_1739	CP006882.1	1284277	1284621	-	345	4	112	20	9	17	24	377	86
gene-Syncc8109_1740	CP006882.1	1284830	1285012	-	183	0	18	10	2	3	7	65	20
gene-Syncc8109_1741	CP006882.1	1285331	1285510	+	180	1	9	2	1	7	5	51	12
gene-Syncc8109_1742	CP006882.1	1286178	1286243	+	66	4	92	34	15	18	27	288	101
gene-Syncc8109_1743	CP006882.1	1286246	1286416	+	171	15	236	62	57	32	75	789	258
gene-Syncc8109_1744	CP006882.1	1286817	1287056	-	240	11	116	35	24	23	29	343	139
gene-Syncc8109_1745	CP006882.1	1288115	1288432	-	318	3	64	15	34	27	28	225	86
gene-Syncc8109_1746	CP006882.1	1288610	1288921	+	312	3	132	56	92	89	68	381	205
gene-Syncc8109_1747	CP006882.1	1289204	1289374	+	171	2	19	6	5	3	2	38	26
gene-Syncc8109_1748	CP006882.1	1289407	1289547	-	141	1	17	6	2	1	4	34	21
gene-Syncc8109_1749	CP006882.1	1289766	1290011	+	246	5	150	39	12	11	21	407	83
gene-Syncc8109_1750	CP006882.1	1290104	1290238	-	135	2	196	5	2	2	9	545	45
