# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932976_sorted.bam" "SRR2932978_sorted.bam" "SRR2932974_sorted.bam" "SRR2932979_sorted.bam" "SRR2932973_sorted.bam" "SRR2932975_sorted.bam" "SRR2932977_sorted.bam" "SRR2932972_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932976_sorted.bam	SRR2932978_sorted.bam	SRR2932974_sorted.bam	SRR2932979_sorted.bam	SRR2932973_sorted.bam	SRR2932975_sorted.bam	SRR2932977_sorted.bam	SRR2932972_sorted.bam
gene-SynWH7803_1356	CT971583.1	1250296	1251375	+	1080	25	29	126	15	606	114	88	1045
gene-SynWH7803_1357	CT971583.1	1251372	1252373	+	1002	11	19	55	9	186	57	33	386
gene-SynWH7803_1358	CT971583.1	1252475	1252957	-	483	18	52	159	22	568	119	74	1002
gene-SynWH7803_1359	CT971583.1	1253073	1253690	+	618	3	8	29	1	129	30	23	197
gene-SynWH7803_1360	CT971583.1	1253735	1253986	-	252	5	6	20	4	145	24	10	196
gene-SynWH7803_1361	CT971583.1	1253967	1254959	-	993	21	29	128	22	430	113	55	691
gene-SynWH7803_1362	CT971583.1	1254963	1256435	-	1473	34	84	245	31	950	218	101	1592
gene-SynWH7803_1363	CT971583.1	1256439	1257422	-	984	55	90	241	56	1058	199	153	1701
gene-SynWH7803_1364	CT971583.1	1257605	1257955	-	351	5	10	46	9	171	35	29	277
gene-SynWH7803_1365	CT971583.1	1257952	1258881	-	930	14	33	65	9	217	60	27	383
gene-SynWH7803_1366	CT971583.1	1258878	1259720	-	843	9	11	40	9	194	54	26	294
gene-SynWH7803_1367	CT971583.1	1259841	1260440	+	600	6	2	19	3	146	28	11	196
gene-SynWH7803_1368	CT971583.1	1260780	1261208	-	429	7	1	18	2	41	15	8	83
gene-SynWH7803_1369	CT971583.1	1261227	1261451	-	225	4	9	29	5	119	35	15	195
gene-SynWH7803_1370	CT971583.1	1261490	1261810	-	321	8	24	81	10	329	79	43	483
gene-SynWH7803_1371	CT971583.1	1261813	1262556	-	744	13	30	66	26	328	91	47	650
gene-SynWH7803_1372	CT971583.1	1262762	1263388	+	627	6	6	39	3	183	42	22	408
gene-SynWH7803_1373	CT971583.1	1263414	1263956	+	543	14	28	78	15	364	66	52	768
gene-SynWH7803_1374	CT971583.1	1264012	1264245	+	234	14	30	79	12	438	50	62	863
gene-SynWH7803_1375	CT971583.1	1264273	1264596	+	324	35	72	220	39	907	151	138	1714
gene-SynWH7803_1376	CT971583.1	1264599	1264868	-	270	31	21	132	18	489	98	68	828
gene-SynWH7803_1377	CT971583.1	1264991	1265737	+	747	8	19	51	8	244	43	31	414
gene-SynWH7803_1378	CT971583.1	1265685	1266233	-	549	8	11	30	6	117	32	20	204
gene-SynWH7803_1379	CT971583.1	1266237	1266521	-	285	1	2	7	2	33	11	4	60
gene-SynWH7803_1380	CT971583.1	1266576	1268096	-	1521	15	38	103	17	339	73	41	679
gene-SynWH7803_1381	CT971583.1	1268154	1269050	-	897	3	2	26	0	89	29	13	183
gene-SynWH7803_1382	CT971583.1	1269088	1270443	-	1356	24	36	111	20	533	127	80	1016
gene-SynWH7803_1383	CT971583.1	1270517	1270639	-	123	7	12	32	4	175	48	26	233
gene-SynWH7803_1384	CT971583.1	1270702	1271274	-	573	3	0	15	4	98	19	3	128
gene-RNA_27	CT971583.1	1271381	1271452	+	72	9	18	52	6	90	27	71	103
gene-SynWH7803_1385	CT971583.1	1271521	1271907	+	387	8	5	38	5	138	47	24	237
gene-SynWH7803_1386	CT971583.1	1271873	1273033	-	1161	4	9	54	7	247	58	30	396
gene-SynWH7803_1387	CT971583.1	1273023	1273400	-	378	8	13	40	3	183	28	28	344
gene-RNA_28	CT971583.1	1273502	1273575	+	74	0	1	3	1	20	5	5	41
gene-SynWH7803_1388	CT971583.1	1273865	1274212	+	348	2	2	15	4	64	12	12	97
gene-SynWH7803_1389	CT971583.1	1274226	1274462	-	237	6	9	29	2	118	17	16	169
gene-SynWH7803_1390	CT971583.1	1274496	1275293	-	798	6	2	17	0	58	12	11	115
gene-SynWH7803_1391	CT971583.1	1275302	1276414	-	1113	2	3	27	0	74	18	9	155
gene-SynWH7803_1392	CT971583.1	1276479	1276919	+	441	9	10	44	4	153	30	32	312
gene-SynWH7803_1393	CT971583.1	1276927	1277400	-	474	7	15	59	14	593	61	29	1017
gene-SynWH7803_1394	CT971583.1	1277465	1277725	+	261	6	10	28	6	195	30	13	385
gene-SynWH7803_1395	CT971583.1	1277718	1278662	-	945	9	7	46	2	180	27	22	377
gene-SynWH7803_1396	CT971583.1	1278695	1279456	-	762	2	8	24	1	83	22	16	129
gene-SynWH7803_1397	CT971583.1	1279535	1280446	+	912	0	5	17	3	47	14	10	130
gene-SynWH7803_1398	CT971583.1	1280400	1281620	-	1221	10	31	50	12	132	41	32	318
gene-SynWH7803_1399	CT971583.1	1281773	1283302	+	1530	8	16	77	16	338	66	35	609
gene-SynWH7803_1400	CT971583.1	1283299	1285983	-	2685	7	12	47	4	232	58	31	394
gene-SynWH7803_1401	CT971583.1	1285974	1287119	-	1146	6	4	30	4	61	26	5	144
gene-SynWH7803_1402	CT971583.1	1287242	1288378	+	1137	15	45	105	10	528	93	77	1159
gene-SynWH7803_1403	CT971583.1	1288380	1288961	+	582	8	3	30	2	116	32	17	233
gene-SynWH7803_1404	CT971583.1	1288958	1289971	+	1014	4	5	30	4	119	31	8	190
gene-SynWH7803_1405	CT971583.1	1290019	1291278	+	1260	3	4	31	3	110	27	18	192
gene-SynWH7803_1406	CT971583.1	1291288	1291965	+	678	29	31	107	23	621	113	63	878
gene-SynWH7803_1407	CT971583.1	1292018	1293346	+	1329	71	135	440	69	2148	386	248	3933
gene-SynWH7803_1408	CT971583.1	1293364	1294257	+	894	24	29	93	10	465	77	54	1021
gene-SynWH7803_1409	CT971583.1	1294277	1294519	+	243	4	5	28	3	87	13	19	236
gene-SynWH7803_1410	CT971583.1	1294516	1294812	-	297	6	15	45	9	146	31	25	306
gene-SynWH7803_1411	CT971583.1	1294824	1295438	+	615	3	1	15	3	34	15	6	77
gene-SynWH7803_1412	CT971583.1	1295422	1296306	-	885	0	1	15	1	25	15	7	69
gene-SynWH7803_1413	CT971583.1	1296405	1296620	+	216	3	6	18	1	52	18	10	75
gene-SynWH7803_1414	CT971583.1	1296605	1297348	-	744	5	6	24	3	90	25	11	142
gene-SynWH7803_1415	CT971583.1	1297345	1298331	-	987	3	7	22	4	44	20	7	134
gene-SynWH7803_1416	CT971583.1	1298389	1298889	-	501	7	16	23	6	118	23	25	206
gene-SynWH7803_1417	CT971583.1	1298914	1299813	-	900	1	4	11	5	68	15	13	133
gene-SynWH7803_1418	CT971583.1	1299810	1300826	-	1017	7	19	33	10	136	36	36	267
gene-SynWH7803_1419	CT971583.1	1300971	1301300	+	330	4	3	16	6	37	15	5	87
gene-SynWH7803_1420	CT971583.1	1301305	1302897	-	1593	38	52	161	24	441	96	91	833
gene-SynWH7803_1421	CT971583.1	1302928	1304157	-	1230	5	6	23	12	81	38	17	158
gene-SynWH7803_1422	CT971583.1	1304208	1305329	+	1122	18	36	116	24	489	105	73	1001
gene-SynWH7803_1423	CT971583.1	1305718	1305984	+	267	2	5	12	3	56	9	10	58
gene-SynWH7803_1424	CT971583.1	1305959	1307620	-	1662	12	9	31	6	165	50	31	260
gene-RNA_29	CT971583.1	1307792	1307868	-	77	47	45	142	69	160	114	237	143
gene-SynWH7803_1425	CT971583.1	1307922	1308890	-	969	16	22	78	17	242	74	59	428
gene-SynWH7803_1426	CT971583.1	1308913	1309407	-	495	6	6	58	4	189	24	22	291
gene-SynWH7803_1427	CT971583.1	1309416	1309781	-	366	6	9	35	4	183	55	23	258
gene-SynWH7803_1428	CT971583.1	1309774	1310409	-	636	26	38	136	31	663	145	69	1294
gene-SynWH7803_1429	CT971583.1	1310528	1313851	+	3324	52	54	272	36	1189	249	165	2550
gene-SynWH7803_1430	CT971583.1	1313877	1314548	+	672	23	19	80	17	422	64	44	645
gene-SynWH7803_1431	CT971583.1	1314548	1315915	+	1368	83	133	509	62	1491	372	325	3167
gene-SynWH7803_1432	CT971583.1	1315890	1316120	-	231	108	171	643	95	2032	478	417	4087
gene-SynWH7803_1433	CT971583.1	1316157	1317899	-	1743	40	68	216	41	885	168	112	1729
gene-SynWH7803_1434	CT971583.1	1317939	1318136	+	198	3	9	46	11	135	28	16	292
gene-SynWH7803_1435	CT971583.1	1318170	1318901	+	732	33	60	179	35	641	129	127	1117
gene-SynWH7803_1436	CT971583.1	1318909	1319742	+	834	8	18	51	9	184	35	22	357
gene-SynWH7803_1437	CT971583.1	1319786	1320193	+	408	13	13	60	11	317	56	28	419
gene-SynWH7803_1438	CT971583.1	1320217	1324230	-	4014	117	170	778	129	3085	670	422	5447
gene-SynWH7803_1439	CT971583.1	1324352	1325203	+	852	9	17	64	14	234	53	27	457
gene-SynWH7803_1440	CT971583.1	1325210	1325857	+	648	6	11	37	3	138	48	22	307
gene-SynWH7803_1441	CT971583.1	1325922	1326173	+	252	4	2	24	5	86	28	25	206
gene-SynWH7803_1442	CT971583.1	1326190	1327452	+	1263	6	4	45	9	152	43	27	315
gene-SynWH7803_1443	CT971583.1	1327439	1327585	+	147	3	4	20	6	58	19	12	115
gene-SynWH7803_1444	CT971583.1	1327590	1328108	-	519	16	27	106	18	410	86	70	720
gene-SynWH7803_1445	CT971583.1	1328152	1328709	+	558	2	16	42	7	144	37	19	248
gene-SynWH7803_1446	CT971583.1	1328715	1329350	+	636	12	23	46	9	190	28	29	347
gene-SynWH7803_1447	CT971583.1	1329730	1330059	+	330	1	3	17	3	42	8	12	77
gene-SynWH7803_1448	CT971583.1	1330073	1330540	-	468	17	16	93	9	176	78	89	358
gene-SynWH7803_1449	CT971583.1	1330682	1331407	+	726	11	13	31	2	145	47	22	256
gene-SynWH7803_1450	CT971583.1	1331417	1332766	+	1350	3	6	23	4	161	35	15	228
gene-SynWH7803_1451	CT971583.1	1332836	1333792	+	957	2	2	16	4	38	11	13	95
gene-SynWH7803_1452	CT971583.1	1333812	1334057	+	246	1	0	12	3	23	5	1	40
gene-SynWH7803_1453	CT971583.1	1334068	1334295	+	228	5	3	17	1	66	14	6	116
gene-SynWH7803_1454	CT971583.1	1334331	1334471	-	141	5	3	16	0	71	27	4	88
gene-SynWH7803_1455	CT971583.1	1334492	1334683	-	192	5	1	26	3	74	30	11	101
gene-SynWH7803_1456	CT971583.1	1334760	1335305	-	546	1	4	22	1	78	23	18	209
gene-SynWH7803_1457	CT971583.1	1335305	1335886	-	582	11	10	41	6	211	48	21	444
gene-SynWH7803_1458	CT971583.1	1336010	1338181	-	2172	80	118	459	72	2408	407	250	4180
gene-SynWH7803_1459	CT971583.1	1338229	1339482	-	1254	5	6	33	2	131	32	23	247
gene-SynWH7803_1460	CT971583.1	1339479	1340501	-	1023	4	3	18	4	55	24	9	124
gene-SynWH7803_1461	CT971583.1	1340623	1340955	+	333	0	2	5	3	39	7	4	58
gene-SynWH7803_1462	CT971583.1	1340961	1341584	+	624	2	4	10	2	80	15	14	88
gene-SynWH7803_1463	CT971583.1	1341600	1342562	+	963	3	9	31	4	95	18	10	143
gene-SynWH7803_1464	CT971583.1	1342685	1342921	+	237	4	7	12	3	137	12	15	224
gene-SynWH7803_1465	CT971583.1	1342918	1343319	+	402	4	6	31	4	164	20	22	316
gene-SynWH7803_1466	CT971583.1	1343316	1343591	-	276	1	5	20	2	105	18	11	163
gene-SynWH7803_1467	CT971583.1	1343603	1343836	-	234	1	9	24	2	106	22	15	146
gene-SynWH7803_1468	CT971583.1	1343872	1344540	-	669	3	2	14	3	44	20	8	70
gene-SynWH7803_1469	CT971583.1	1344566	1346092	-	1527	6	3	19	0	90	30	6	165
gene-SynWH7803_1470	CT971583.1	1346092	1346823	-	732	3	4	22	5	50	15	9	87
gene-SynWH7803_1471	CT971583.1	1346847	1347746	-	900	8	12	61	7	311	55	40	498
gene-SynWH7803_1472	CT971583.1	1347790	1348968	-	1179	22	39	98	30	565	135	69	816
gene-SynWH7803_1473	CT971583.1	1349051	1349503	+	453	3	2	19	3	98	20	14	126
gene-SynWH7803_1474	CT971583.1	1349500	1350075	+	576	4	4	18	5	114	26	16	215
gene-SynWH7803_1475	CT971583.1	1350112	1351347	+	1236	42	82	228	62	807	199	140	1522
gene-SynWH7803_1476	CT971583.1	1351384	1352736	+	1353	52	93	320	43	1134	241	167	2338
gene-SynWH7803_1477	CT971583.1	1352691	1353206	-	516	11	13	40	7	109	21	11	241
gene-SynWH7803_1478	CT971583.1	1353272	1353784	-	513	6	6	11	3	73	17	18	123
gene-SynWH7803_1479	CT971583.1	1353873	1354037	-	165	5	6	18	2	44	12	9	144
gene-SynWH7803_1480	CT971583.1	1354129	1357671	-	3543	13	14	76	12	355	94	41	516
gene-SynWH7803_1481	CT971583.1	1357750	1357989	+	240	1	0	1	0	4	0	1	5
gene-SynWH7803_1482	CT971583.1	1358032	1358571	+	540	6	6	33	13	129	32	24	195
gene-SynWH7803_1483	CT971583.1	1358686	1359546	+	861	3	5	7	1	35	17	6	49
gene-SynWH7803_1484	CT971583.1	1359473	1360240	-	768	3	1	13	1	46	15	7	73
gene-SynWH7803_1485	CT971583.1	1360324	1360731	+	408	17	36	94	26	608	91	53	679
gene-SynWH7803_1486	CT971583.1	1360752	1360943	+	192	10	20	44	11	209	33	25	232
gene-SynWH7803_1487	CT971583.1	1360931	1361686	-	756	2	3	17	5	97	15	7	131
gene-SynWH7803_1488	CT971583.1	1361693	1362142	-	450	14	25	63	15	242	52	40	552
gene-SynWH7803_1489	CT971583.1	1362214	1362864	+	651	2	9	13	4	62	17	8	106
gene-SynWH7803_1490	CT971583.1	1362886	1363794	+	909	9	24	58	11	161	41	29	313
gene-SynWH7803_1491	CT971583.1	1363825	1364514	-	690	9	27	93	11	432	72	48	646
gene-SynWH7803_1492	CT971583.1	1364591	1364812	-	222	0	4	16	1	77	7	5	91
gene-SynWH7803_1493	CT971583.1	1365072	1366709	-	1638	22	26	103	20	581	105	64	964
gene-SynWH7803_1494	CT971583.1	1366706	1367419	-	714	1	5	14	5	56	10	9	120
gene-SynWH7803_1495	CT971583.1	1367416	1369572	-	2157	12	21	101	14	334	83	49	592
gene-SynWH7803_1496	CT971583.1	1369762	1372092	+	2331	24	42	210	38	1300	226	98	2858
gene-SynWH7803_1497	CT971583.1	1372168	1372479	+	312	20	18	129	8	480	86	84	1100
gene-SynWH7803_1498	CT971583.1	1372492	1372800	-	309	42	36	185	26	589	110	150	1304
gene-RNA_30	CT971583.1	1372917	1373001	+	85	29	46	142	43	172	86	178	298
gene-SynWH7803_1499	CT971583.1	1373491	1374384	+	894	17	20	125	14	459	86	91	808
gene-SynWH7803_1500	CT971583.1	1375168	1375470	+	303	0	2	8	4	31	10	5	39
gene-SynWH7803_1501	CT971583.1	1375535	1375762	+	228	6	13	48	4	227	33	28	269
gene-SynWH7803_1502	CT971583.1	1375812	1376069	-	258	1	2	23	0	90	19	8	98
gene-SynWH7803_1503	CT971583.1	1376335	1376532	+	198	13	5	50	9	161	38	33	294
gene-SynWH7803_1504	CT971583.1	1377102	1377305	-	204	5	5	22	3	71	20	17	72
gene-SynWH7803_1505	CT971583.1	1377324	1377569	-	246	6	7	24	7	59	19	8	61
gene-SynWH7803_1506	CT971583.1	1377656	1378312	+	657	2	7	12	2	56	19	5	82
gene-SynWH7803_1507	CT971583.1	1378306	1381623	+	3318	4	8	25	2	69	34	12	140
gene-SynWH7803_1508	CT971583.1	1381620	1385309	+	3690	3	8	31	6	85	46	10	144
gene-SynWH7803_1509	CT971583.1	1385306	1386919	+	1614	3	2	15	3	56	16	7	81
gene-SynWH7803_1510	CT971583.1	1386953	1387288	+	336	3	2	6	1	47	9	3	71
gene-SynWH7803_1511	CT971583.1	1387391	1389211	+	1821	80	173	454	71	1313	369	301	2564
gene-SynWH7803_1512	CT971583.1	1389211	1389489	+	279	9	13	56	6	198	53	37	390
gene-SynWH7803_1513	CT971583.1	1389486	1389683	-	198	3	13	26	6	45	17	12	120
gene-SynWH7803_1514	CT971583.1	1389930	1390280	+	351	60	119	315	44	1526	364	166	2860
gene-SynWH7803_1515	CT971583.1	1390298	1390504	-	207	11	26	39	13	232	52	29	338
gene-SynWH7803_1516	CT971583.1	1390603	1392411	+	1809	18	37	110	21	483	101	52	917
gene-SynWH7803_1517	CT971583.1	1392445	1394529	+	2085	7	9	47	7	217	31	29	494
gene-SynWH7803_1518	CT971583.1	1394584	1395489	+	906	7	15	59	5	372	61	43	650
gene-SynWH7803_1519	CT971583.1	1395538	1396485	+	948	7	5	22	3	129	21	22	206
gene-SynWH7803_1520	CT971583.1	1396485	1397621	+	1137	1	2	30	2	79	14	8	125
gene-SynWH7803_1521	CT971583.1	1397636	1399498	+	1863	7	13	29	7	166	34	29	414
gene-SynWH7803_1522	CT971583.1	1399481	1399660	-	180	1	7	18	1	92	26	18	186
gene-SynWH7803_1523	CT971583.1	1399668	1400990	-	1323	20	34	123	13	528	112	81	1157
gene-SynWH7803_1524	CT971583.1	1401061	1401615	-	555	17	28	82	23	402	87	46	799
gene-SynWH7803_1525	CT971583.1	1401690	1402289	+	600	2	3	27	3	130	18	13	241
gene-SynWH7803_1526	CT971583.1	1402295	1403206	+	912	0	2	12	1	40	13	6	122
gene-SynWH7803_1527	CT971583.1	1403191	1403688	-	498	4	2	7	1	56	5	6	90
gene-SynWH7803_1528	CT971583.1	1403693	1404688	-	996	5	5	38	3	139	36	19	261
gene-SynWH7803_1529	CT971583.1	1404685	1405638	-	954	7	13	48	16	203	39	18	365
gene-SynWH7803_1530	CT971583.1	1405635	1406612	-	978	14	29	91	15	393	80	54	607
gene-SynWH7803_1531	CT971583.1	1406639	1407436	-	798	13	8	46	9	247	53	37	403
gene-SynWH7803_1532	CT971583.1	1407433	1408314	-	882	19	24	106	19	392	83	58	791
gene-SynWH7803_1533	CT971583.1	1408331	1409692	-	1362	29	53	172	29	476	115	69	896
gene-SynWH7803_1534	CT971583.1	1409691	1410284	+	594	8	4	18	4	84	11	8	89
gene-SynWH7803_1535	CT971583.1	1410442	1412976	+	2535	177	267	1084	148	6037	992	601	10233
gene-SynWH7803_1536	CT971583.1	1413024	1414103	+	1080	21	28	148	20	644	128	66	1196
gene-SynWH7803_1537	CT971583.1	1414100	1414966	+	867	3	1	33	3	91	20	16	258
gene-SynWH7803_1538	CT971583.1	1414970	1415599	+	630	7	11	38	5	123	24	21	249
gene-SynWH7803_1539	CT971583.1	1415596	1416507	-	912	12	12	43	4	187	30	19	354
gene-SynWH7803_1540	CT971583.1	1416528	1417925	-	1398	4	4	37	7	133	32	16	176
gene-SynWH7803_1541	CT971583.1	1418007	1419239	+	1233	7	4	14	4	70	18	10	148
gene-SynWH7803_1542	CT971583.1	1419251	1420897	+	1647	21	60	142	19	688	113	69	1126
gene-SynWH7803_1543	CT971583.1	1420969	1421448	+	480	10	19	63	11	198	46	40	569
gene-SynWH7803_1544	CT971583.1	1421463	1422431	-	969	9	23	72	13	257	51	37	892
gene-SynWH7803_1545	CT971583.1	1422560	1423264	+	705	8	11	53	8	235	34	33	441
gene-SynWH7803_1546	CT971583.1	1423270	1424421	+	1152	2	5	34	5	62	11	25	160
gene-SynWH7803_1547	CT971583.1	1424435	1425166	+	732	1	0	8	5	39	11	3	86
gene-SynWH7803_1548	CT971583.1	1425174	1426037	+	864	3	2	25	2	170	25	13	284
gene-SynWH7803_1549	CT971583.1	1426001	1427491	-	1491	7	9	45	9	176	37	31	348
gene-SynWH7803_1550	CT971583.1	1427546	1428754	-	1209	7	24	68	11	242	42	34	412
gene-SynWH7803_1551	CT971583.1	1428839	1429834	+	996	10	10	28	5	158	19	19	283
gene-SynWH7803_1552	CT971583.1	1429773	1430306	-	534	3	3	13	1	89	20	8	114
gene-SynWH7803_1553	CT971583.1	1430405	1431400	+	996	38	54	185	36	753	163	112	1423
gene-SynWH7803_1554	CT971583.1	1431407	1432564	+	1158	11	10	70	8	284	70	55	502
gene-SynWH7803_1555	CT971583.1	1432585	1435212	-	2628	24	47	192	31	733	178	112	1367
gene-SynWH7803_1556	CT971583.1	1435309	1435707	-	399	20	36	99	34	452	92	36	983
gene-SynWH7803_1557	CT971583.1	1435829	1436401	-	573	11	13	46	12	162	43	41	269
gene-SynWH7803_1558	CT971583.1	1436514	1437656	+	1143	8	18	53	7	137	29	27	243
gene-RNA_31	CT971583.1	1437698	1437770	+	73	20	73	144	40	226	74	141	291
gene-SynWH7803_1559	CT971583.1	1437842	1438363	-	522	18	16	133	22	397	78	76	780
gene-SynWH7803_1560	CT971583.1	1438516	1439694	+	1179	83	194	461	95	1906	345	307	3546
gene-SynWH7803_1561	CT971583.1	1439869	1441380	+	1512	5	5	28	6	86	26	28	144
gene-SynWH7803_1562	CT971583.1	1441433	1442716	+	1284	1	9	16	4	55	22	6	130
gene-SynWH7803_1563	CT971583.1	1442762	1444159	+	1398	11	13	46	7	242	48	20	381
gene-SynWH7803_1564	CT971583.1	1444156	1444458	+	303	11	14	33	8	162	29	31	268
gene-SynWH7803_1565	CT971583.1	1444540	1445133	+	594	6	11	19	10	67	19	15	135
gene-SynWH7803_1566	CT971583.1	1445133	1445819	+	687	9	19	30	7	120	28	17	222
gene-SynWH7803_1567	CT971583.1	1445806	1447278	-	1473	6	7	22	2	113	30	17	198
gene-SynWH7803_1568	CT971583.1	1447275	1447781	-	507	2	7	26	2	122	30	13	240
gene-SynWH7803_1569	CT971583.1	1447784	1448722	-	939	15	16	77	21	329	83	47	538
gene-SynWH7803_1570	CT971583.1	1448776	1449657	-	882	17	16	55	9	246	38	22	417
gene-SynWH7803_1571	CT971583.1	1449798	1451834	+	2037	11	24	78	9	326	73	48	711
gene-SynWH7803_1572	CT971583.1	1451831	1452424	-	594	0	2	14	1	39	16	5	63
gene-SynWH7803_1573	CT971583.1	1452486	1452887	-	402	2	10	25	6	98	29	15	149
gene-SynWH7803_1574	CT971583.1	1452936	1453268	-	333	0	2	8	0	23	6	6	69
gene-SynWH7803_1575	CT971583.1	1453246	1453797	-	552	3	5	25	4	134	20	16	224
gene-SynWH7803_1576	CT971583.1	1453865	1454164	-	300	3	8	19	2	47	16	14	106
gene-SynWH7803_1577	CT971583.1	1454292	1454558	-	267	0	4	6	5	21	11	3	35
gene-SynWH7803_1578	CT971583.1	1454644	1455105	+	462	0	1	6	1	10	0	2	21
gene-SynWH7803_1579	CT971583.1	1455174	1455380	+	207	1	2	2	1	5	2	2	19
gene-SynWH7803_1580	CT971583.1	1455394	1455675	-	282	1	2	6	5	23	11	6	60
gene-SynWH7803_1581	CT971583.1	1455759	1455920	-	162	2	1	8	1	29	8	5	69
gene-SynWH7803_1582	CT971583.1	1456011	1456256	-	246	6	5	8	5	61	19	4	109
gene-SynWH7803_1583	CT971583.1	1456332	1456805	+	474	7	16	34	10	182	50	25	320
gene-SynWH7803_1584	CT971583.1	1456822	1457211	+	390	4	6	24	7	107	19	24	216
gene-SynWH7803_1585	CT971583.1	1457201	1458058	-	858	6	8	34	5	139	35	15	265
gene-SynWH7803_1586	CT971583.1	1458063	1459685	-	1623	18	48	106	11	591	125	70	1116
gene-SynWH7803_1587	CT971583.1	1459810	1461381	+	1572	2	4	25	4	102	25	13	178
gene-SynWH7803_1588	CT971583.1	1461348	1462589	-	1242	4	6	17	1	82	27	14	187
gene-SynWH7803_1589	CT971583.1	1462604	1465240	-	2637	34	64	223	23	933	192	114	2093
gene-SynWH7803_1590	CT971583.1	1465389	1465943	+	555	12	28	61	7	239	39	20	316
gene-SynWH7803_1591	CT971583.1	1466002	1467165	+	1164	41	84	255	39	1534	246	145	3150
gene-SynWH7803_1592	CT971583.1	1467385	1467708	+	324	17	72	192	31	761	109	105	1349
gene-SynWH7803_1593	CT971583.1	1467717	1468361	+	645	14	27	91	16	401	73	55	661
gene-SynWH7803_1594	CT971583.1	1468358	1468978	+	621	37	76	183	66	753	192	113	1045
gene-SynWH7803_1595	CT971583.1	1468911	1469024	-	114	13	42	100	30	425	100	68	693
gene-SynWH7803_1596	CT971583.1	1469072	1469467	+	396	0	8	26	5	113	36	18	158
gene-SynWH7803_1597	CT971583.1	1469518	1470207	+	690	2	4	6	2	71	15	4	76
gene-SynWH7803_1598	CT971583.1	1470232	1471377	+	1146	3	4	18	1	85	29	10	148
gene-SynWH7803_1599	CT971583.1	1471374	1472765	+	1392	2	12	32	4	67	23	8	125
gene-SynWH7803_1600	CT971583.1	1472762	1473850	+	1089	16	47	85	18	404	92	46	841
gene-SynWH7803_1601	CT971583.1	1473872	1474336	+	465	8	8	14	2	66	17	7	174
gene-SynWH7803_1602	CT971583.1	1474343	1474936	+	594	1	2	9	0	19	9	1	52
gene-SynWH7803_1603	CT971583.1	1474984	1475142	+	159	6	7	45	3	181	34	20	361
gene-SynWH7803_1604	CT971583.1	1475198	1475671	+	474	15	51	64	12	312	70	39	563
gene-SynWH7803_1605	CT971583.1	1475679	1476140	+	462	10	22	51	15	154	47	18	379
gene-SynWH7803_1606	CT971583.1	1476176	1477492	+	1317	18	32	91	15	360	86	45	730
gene-SynWH7803_1607	CT971583.1	1477583	1477825	+	243	4	9	28	2	166	21	9	364
gene-SynWH7803_1608	CT971583.1	1477866	1479482	+	1617	4	7	32	9	146	34	14	275
gene-SynWH7803_1609	CT971583.1	1479479	1480498	+	1020	3	6	29	5	127	22	12	168
gene-SynWH7803_1610	CT971583.1	1480819	1482387	-	1569	9	18	63	5	266	38	42	434
gene-SynWH7803_1611	CT971583.1	1482516	1483709	+	1194	10	24	60	7	336	46	22	499
gene-SynWH7803_1612	CT971583.1	1483732	1484352	+	621	2	1	10	2	75	18	7	117
gene-SynWH7803_1613	CT971583.1	1484349	1484618	-	270	1	2	5	1	31	6	7	51
gene-SynWH7803_1614	CT971583.1	1484691	1485044	+	354	2	7	23	4	73	21	20	145
gene-SynWH7803_1615	CT971583.1	1485063	1486154	-	1092	15	28	67	11	262	69	60	640
gene-SynWH7803_1616	CT971583.1	1486240	1487412	+	1173	7	5	43	5	207	32	13	601
gene-SynWH7803_1617	CT971583.1	1487437	1490427	+	2991	9	10	75	5	245	79	34	520
gene-SynWH7803_1618	CT971583.1	1490486	1491985	+	1500	9	10	43	3	186	42	37	409
gene-SynWH7803_1619	CT971583.1	1491996	1492241	-	246	1	9	34	4	73	17	14	209
gene-SynWH7803_1620	CT971583.1	1492329	1492742	+	414	4	0	14	2	50	4	8	82
gene-SynWH7803_1621	CT971583.1	1492763	1494109	-	1347	10	19	33	11	162	42	32	223
gene-SynWH7803_1622	CT971583.1	1494209	1495447	+	1239	27	48	160	17	699	105	90	1298
gene-SynWH7803_1623	CT971583.1	1495369	1495569	-	201	2	1	20	4	87	13	9	132
gene-SynWH7803_1624	CT971583.1	1495552	1495836	+	285	3	1	26	2	73	11	7	153
gene-SynWH7803_1625	CT971583.1	1496144	1497139	+	996	7	11	65	8	446	46	25	865
gene-SynWH7803_1626	CT971583.1	1497186	1498352	-	1167	4	5	45	8	153	33	19	344
gene-SynWH7803_1627	CT971583.1	1498375	1499793	-	1419	68	101	271	72	1056	287	140	2077
gene-SynWH7803_1628	CT971583.1	1499793	1500098	-	306	18	44	101	14	363	86	45	754
gene-SynWH7803_1629	CT971583.1	1500098	1501216	-	1119	47	95	253	54	1069	261	115	2072
gene-SynWH7803_1630	CT971583.1	1501360	1501938	+	579	1	5	14	4	62	9	10	101
gene-SynWH7803_1631	CT971583.1	1501993	1502169	-	177	0	1	3	0	8	3	2	3
